Protein_ID,Study_ID,Tissue_Compartment,Gene_Symbol,Abundance_Young,Abundance_Old,Zscore_Delta
Q8BH61,Tsumagari_2023,Cortex,F13a1,21.281449740068453,21.36140927259177,0.013117169086558434
Q8BH61,Tsumagari_2023,Hippocampus,F13a1,27.67407062170647,27.819305979281637,0.013117169086558434
Q8BH64,Schuler_2021,Skeletal_muscle_EDL,Ehd2,14.154230064000005,14.13381148366907,-0.0059992136010749994
Q8BH64,Schuler_2021,Skeletal_muscle_Gastrocnemius,Ehd2,14.16656861021587,14.270802877409519,-0.0059992136010749994
Q8BH64,Schuler_2021,Skeletal_muscle_Soleus,Ehd2,14.956904949714284,14.880652167428567,-0.0059992136010749994
Q8BH64,Schuler_2021,Skeletal_muscle_TA,Ehd2,15.145914762552556,15.126380063255265,-0.0059992136010749994
Q8BJD1,Angelidis_2019,Lung,ITIH5,29.276972411347536,29.476609785628018,0.017265856826705714
Q8BJD1,Dipali_2023,Ovary,ITIH5,19.081354596065317,19.135263626994472,0.017265856826705714
Q8BJD1,Santinha_2024_Mouse_DT,Decellularized_Tissue,Itih5,16.654249647035684,16.81949976298391,0.017265856826705714
Q8BJD1,Santinha_2024_Mouse_NT,Native_Tissue,Itih5,15.319198015192645,15.55411428127372,0.017265856826705714
Q8BJD1,Schuler_2021,Skeletal_muscle_Gastrocnemius,Itih5,14.16656861021587,14.270802877409519,0.017265856826705714
Q8BJD1,Schuler_2021,Skeletal_muscle_Soleus,Itih5,14.956904949714284,14.880652167428567,0.017265856826705714
Q8BJD1,Schuler_2021,Skeletal_muscle_TA,Itih5,15.145914762552556,15.126380063255265,0.017265856826705714
Q8BJD1,Tsumagari_2023,Cortex,Itih5,21.281449740068453,21.36140927259177,0.017265856826705714
Q8BJD1,Tsumagari_2023,Hippocampus,Itih5,27.67407062170647,27.819305979281637,0.017265856826705714
Q8BKQ3,Tsumagari_2023,Cortex,Spock1,21.281449740068453,21.36140927259177,0.024782625051505254
Q8BKQ3,Tsumagari_2023,Hippocampus,Spock1,27.67407062170647,27.819305979281637,0.024782625051505254
Q8BLI0,Angelidis_2019,Lung,ADAMTSL1,29.276972411347536,29.476609785628018,0.020412649259276237
Q8BLI0,Santinha_2024_Mouse_DT,Decellularized_Tissue,Adamtsl1,16.654249647035684,16.81949976298391,0.020412649259276237
Q8BLX7,Angelidis_2019,Lung,,,29.476609785628018,
Q8BME9,Tsumagari_2023,Cortex,Cbln4,21.281449740068453,21.36140927259177,0.024782625051505254
Q8BME9,Tsumagari_2023,Hippocampus,Cbln4,27.67407062170647,27.819305979281637,0.024782625051505254
Q8BND5,Schuler_2021,Skeletal_muscle_Gastrocnemius,Qsox1,14.16656861021587,14.270802877409519,0.028029910765100047
Q8BND5,Schuler_2021,Skeletal_muscle_Soleus,Qsox1,14.956904949714284,14.880652167428567,0.028029910765100047
Q8BPB5,Angelidis_2019,Lung,EFEMP1,29.276972411347536,29.476609785628018,0.014373954173287788
Q8BPB5,Dipali_2023,Ovary,EFEMP1,19.081354596065317,19.135263626994472,0.014373954173287788
Q8BPB5,Santinha_2024_Mouse_DT,Decellularized_Tissue,Efemp1,16.654249647035684,16.81949976298391,0.014373954173287788
Q8BPB5,Santinha_2024_Mouse_NT,Native_Tissue,Efemp1,15.319198015192645,15.55411428127372,0.014373954173287788
Q8BPB5,Schuler_2021,Skeletal_muscle_EDL,Efemp1,14.154230064000005,14.13381148366907,0.014373954173287788
Q8BPB5,Schuler_2021,Skeletal_muscle_Soleus,Efemp1,14.956904949714284,14.880652167428567,0.014373954173287788
Q8BPB5,Schuler_2021,Skeletal_muscle_TA,Efemp1,15.145914762552556,15.126380063255265,0.014373954173287788
Q8BRW2,Angelidis_2019,Lung,ADIPOQ,29.276972411347536,29.476609785628018,
Q8BRW3,Angelidis_2019,Lung,BMP6,29.276972411347536,29.476609785628018,
Q8BV57,Schuler_2021,Skeletal_muscle_Soleus,Ssc5d,14.956904949714284,14.880652167428567,
Q8BVD7,Angelidis_2019,Lung,C1QTNF7,29.276972411347536,29.476609785628018,
Q8BWM3,Angelidis_2019,Lung,STFA2L1;STFA2,29.276972411347536,29.476609785628018,
Q8BWY2,Angelidis_2019,Lung,CLEC1A,29.276972411347536,29.476609785628018,0.022042511136815515
Q8BWY2,Santinha_2024_Mouse_NT,Native_Tissue,Clec1a,15.319198015192645,15.55411428127372,0.022042511136815515
Q8BXS2,Angelidis_2019,Lung,TNFSFM13;TNFSF13,29.276972411347536,29.476609785628018,
Q8BYI9,Tsumagari_2023,Cortex,Tnr,21.281449740068453,21.36140927259177,0.024782625051505254
Q8BYI9,Tsumagari_2023,Hippocampus,Tnr,27.67407062170647,27.819305979281637,0.024782625051505254
Q8BZQ2,Angelidis_2019,Lung,CRISPLD2,29.276972411347536,29.476609785628018,
Q8C119,Angelidis_2019,Lung,NDNF,29.276972411347536,29.476609785628018,
Q8C230,Angelidis_2019,Lung,MMP8,29.276972411347536,29.476609785628018,
Q8C4U3,Dipali_2023,Ovary,SFRP1,19.081354596065317,19.135263626994472,0.05560664706772014
Q8C4U3,Santinha_2024_Mouse_NT,Native_Tissue,Sfrp1,15.319198015192645,15.55411428127372,0.05560664706772014
Q8C6K9,Angelidis_2019,Lung,COL6A6,29.276972411347536,29.476609785628018,0.015362400888315178
Q8C6K9,Santinha_2024_Mouse_DT,Decellularized_Tissue,Col6a6,16.654249647035684,16.81949976298391,0.015362400888315178
Q8C6K9,Santinha_2024_Mouse_NT,Native_Tissue,Col6a6,15.319198015192645,15.55411428127372,0.015362400888315178
Q8C6K9,Schuler_2021,Skeletal_muscle_EDL,Col6a6,14.154230064000005,14.13381148366907,0.015362400888315178
Q8C6K9,Schuler_2021,Skeletal_muscle_Gastrocnemius,Col6a6,14.16656861021587,14.270802877409519,0.015362400888315178
Q8C6K9,Schuler_2021,Skeletal_muscle_Soleus,Col6a6,14.956904949714284,14.880652167428567,0.015362400888315178
Q8C6K9,Schuler_2021,Skeletal_muscle_TA,Col6a6,15.145914762552556,15.126380063255265,0.015362400888315178
Q8C7V8,Schuler_2021,Skeletal_muscle_EDL,Ccdc134,14.154230064000005,14.13381148366907,-0.0059992136010749994
Q8C7V8,Schuler_2021,Skeletal_muscle_Gastrocnemius,Ccdc134,14.16656861021587,14.270802877409519,-0.0059992136010749994
Q8C7V8,Schuler_2021,Skeletal_muscle_Soleus,Ccdc134,14.956904949714284,14.880652167428567,-0.0059992136010749994
Q8C7V8,Schuler_2021,Skeletal_muscle_TA,Ccdc134,15.145914762552556,15.126380063255265,-0.0059992136010749994
Q8C8T7,Tsumagari_2023,Cortex,Elfn1,21.281449740068453,21.36140927259177,0.024782625051505254
Q8C8T7,Tsumagari_2023,Hippocampus,Elfn1,27.67407062170647,27.819305979281637,0.024782625051505254
Q8CAL5,Tsumagari_2023,Cortex,Gpc5,21.281449740068453,21.36140927259177,0.024782625051505254
Q8CAL5,Tsumagari_2023,Hippocampus,Gpc5,27.67407062170647,27.819305979281637,0.024782625051505254
Q8CAZ9,Angelidis_2019,Lung,PRELP,29.276972411347536,29.476609785628018,
Q8CC36,Schuler_2021,Skeletal_muscle_EDL,Cdnf,14.154230064000005,14.13381148366907,-0.0059992136010749994
Q8CC36,Schuler_2021,Skeletal_muscle_Gastrocnemius,Cdnf,14.16656861021587,14.270802877409519,-0.0059992136010749994
Q8CC36,Schuler_2021,Skeletal_muscle_Soleus,Cdnf,14.956904949714284,14.880652167428567,-0.0059992136010749994
Q8CC36,Schuler_2021,Skeletal_muscle_TA,Cdnf,15.145914762552556,15.126380063255265,-0.0059992136010749994
Q8CD91,Santinha_2024_Mouse_DT,Decellularized_Tissue,Smoc2,16.654249647035684,16.81949976298391,0.04753929760208128
Q8CD91,Schuler_2021,Skeletal_muscle_EDL,Smoc2,14.154230064000005,14.13381148366907,0.04753929760208128
Q8CD91,Schuler_2021,Skeletal_muscle_Gastrocnemius,Smoc2,14.16656861021587,14.270802877409519,0.04753929760208128
Q8CD91,Schuler_2021,Skeletal_muscle_TA,Smoc2,15.145914762552556,15.126380063255265,0.04753929760208128
Q8CFG0,Santinha_2024_Mouse_NT,Native_Tissue,Sulf2,15.319198015192645,15.55411428127372,
Q8CG19,Angelidis_2019,Lung,LTBP1,29.276972411347536,29.476609785628018,0.016274517373677303
Q8CG19,Dipali_2023,Ovary,LTBP1,19.081354596065317,19.135263626994472,0.016274517373677303
Q8CG19,Santinha_2024_Mouse_DT,Decellularized_Tissue,Ltbp1,16.654249647035684,16.81949976298391,0.016274517373677303
Q8CG19,Santinha_2024_Mouse_NT,Native_Tissue,Ltbp1,15.319198015192645,15.55411428127372,0.016274517373677303
Q8CG19,Schuler_2021,Skeletal_muscle_EDL,Ltbp1,14.154230064000005,14.13381148366907,0.016274517373677303
Q8CG19,Schuler_2021,Skeletal_muscle_Soleus,Ltbp1,14.956904949714284,14.880652167428567,0.016274517373677303
Q8CHS7,Schuler_2021,Skeletal_muscle_EDL,Dhrs7c,14.154230064000005,14.13381148366907,-0.0059992136010749994
Q8CHS7,Schuler_2021,Skeletal_muscle_Gastrocnemius,Dhrs7c,14.16656861021587,14.270802877409519,-0.0059992136010749994
Q8CHS7,Schuler_2021,Skeletal_muscle_Soleus,Dhrs7c,14.956904949714284,14.880652167428567,-0.0059992136010749994
Q8CHS7,Schuler_2021,Skeletal_muscle_TA,Dhrs7c,15.145914762552556,15.126380063255265,-0.0059992136010749994
Q8CIE6,Schuler_2021,Skeletal_muscle_EDL,Copa,14.154230064000005,14.13381148366907,-0.0059992136010749994
Q8CIE6,Schuler_2021,Skeletal_muscle_Gastrocnemius,Copa,14.16656861021587,14.270802877409519,-0.0059992136010749994
Q8CIE6,Schuler_2021,Skeletal_muscle_Soleus,Copa,14.956904949714284,14.880652167428567,-0.0059992136010749994
Q8CIE6,Schuler_2021,Skeletal_muscle_TA,Copa,15.145914762552556,15.126380063255265,-0.0059992136010749994
Q8CIZ8,Santinha_2024_Mouse_DT,Decellularized_Tissue,Vwf,16.654249647035684,16.81949976298391,0.21754717566457746
Q8CIZ8,Santinha_2024_Mouse_NT,Native_Tissue,Vwf,15.319198015192645,15.55411428127372,0.21754717566457746
Q8CJ69,Angelidis_2019,Lung,BMPER,29.276972411347536,29.476609785628018,
Q8CJG0,Schuler_2021,Skeletal_muscle_EDL,Ago2,14.154230064000005,14.13381148366907,-0.0059992136010749994
Q8CJG0,Schuler_2021,Skeletal_muscle_Gastrocnemius,Ago2,14.16656861021587,14.270802877409519,-0.0059992136010749994
Q8CJG0,Schuler_2021,Skeletal_muscle_Soleus,Ago2,14.956904949714284,14.880652167428567,-0.0059992136010749994
Q8CJG0,Schuler_2021,Skeletal_muscle_TA,Ago2,15.145914762552556,15.126380063255265,-0.0059992136010749994
Q8CJH3,Angelidis_2019,Lung,PLXNB1,29.276972411347536,29.476609785628018,0.024339119499962494
Q8CJH3,Dipali_2023,Ovary,PLXNB1,19.081354596065317,19.135263626994472,0.024339119499962494
Q8CJH3,Santinha_2024_Mouse_NT,Native_Tissue,Plxnb1,15.319198015192645,15.55411428127372,0.024339119499962494
Q8CJH3,Tsumagari_2023,Cortex,Plxnb1,21.281449740068453,21.36140927259177,0.024339119499962494
Q8CJH3,Tsumagari_2023,Hippocampus,Plxnb1,27.67407062170647,27.819305979281637,0.024339119499962494
Q8IUE6,Randles_2021,Glomerular,HIST2H2AB,13.054404516831411,13.228700304622132,0.9846458520422735
Q8IUE6,Randles_2021,Tubulointerstitial,HIST2H2AB,13.322051790494571,13.592348455958708,0.9846458520422735
Q8IUL8,Tam_2020,IAF,CILP2,28.814746572327024,28.608295923423434,-1.1253498725861113
Q8IUL8,Tam_2020,NP,CILP2,29.02678353994492,28.759537454545445,-1.1253498725861113
Q8IUL8,Tam_2020,OAF,CILP2,28.615860627245596,27.945813517082968,-1.1253498725861113
Q8IUX7,LiDermis_2021,Skin dermis,AEBP1,9.661009976068373,10.121803706833997,0.0012087633490892827
Q8IUX7,Ouni_2022,Cortex,AEBP1,21.281449740068453,21.36140927259177,0.0012087633490892827
Q8IUX7,Randles_2021,Glomerular,AEBP1,13.054404516831411,13.228700304622132,0.0012087633490892827
Q8IUX7,Randles_2021,Tubulointerstitial,AEBP1,13.322051790494571,13.592348455958708,0.0012087633490892827
Q8IUX7,Santinha_2024_Human,Native_Tissue,AEBP1,15.319198015192645,15.55411428127372,0.0012087633490892827
Q8IUX7,Tam_2020,IAF,AEBP1,28.814746572327024,28.608295923423434,0.0012087633490892827
Q8IUX7,Tam_2020,NP,AEBP1,29.02678353994492,28.759537454545445,0.0012087633490892827
Q8IUX7,Tam_2020,OAF,AEBP1,28.615860627245596,27.945813517082968,0.0012087633490892827
Q8IVF6,Randles_2021,Glomerular,ANKRD18A,13.054404516831411,13.228700304622132,0.9846458520422735
Q8IVF6,Randles_2021,Tubulointerstitial,ANKRD18A,13.322051790494571,13.592348455958708,0.9846458520422735
Q8IVH8,Randles_2021,Glomerular,MAP4K3,13.054404516831411,13.228700304622132,0.9846458520422735
Q8IVH8,Randles_2021,Tubulointerstitial,MAP4K3,13.322051790494571,13.592348455958708,0.9846458520422735
Q8IVL6,LiDermis_2021,Skin dermis,LEPREL2,9.661009976068373,,
Q8IVL6,Tam_2020,OAF,,,27.945813517082968,
Q8IVN8,LiDermis_2021,Skin dermis,SBSPON,9.661009976068373,10.121803706833997,0.007155673066431079
Q8IVN8,Randles_2021,Glomerular,SBSPON,13.054404516831411,13.228700304622132,0.007155673066431079
Q8IVN8,Randles_2021,Tubulointerstitial,SBSPON,13.322051790494571,13.592348455958708,0.007155673066431079
Q8IVN8,Tam_2020,OAF,SBSPON,28.615860627245596,27.945813517082968,0.007155673066431079
Q8IVS8,Randles_2021,Glomerular,GLYCTK,13.054404516831411,13.228700304622132,0.9846458520422735
Q8IVS8,Randles_2021,Tubulointerstitial,GLYCTK,13.322051790494571,13.592348455958708,0.9846458520422735
Q8IW75,LiDermis_2021,Skin dermis,SERPINA12,9.661009976068373,,
Q8IWA5,Randles_2021,Glomerular,SLC44A2,13.054404516831411,13.228700304622132,0.9846458520422735
Q8IWA5,Randles_2021,Tubulointerstitial,SLC44A2,13.322051790494571,13.592348455958708,0.9846458520422735
Q8IWB6,Randles_2021,Glomerular,TEX14,13.054404516831411,13.228700304622132,0.9846458520422735
Q8IWB6,Randles_2021,Tubulointerstitial,TEX14,13.322051790494571,13.592348455958708,0.9846458520422735
Q8IWU5,Tam_2020,IAF,,,28.608295923423434,
Q8IWU5,Tam_2020,NP,,,28.759537454545445,
Q8IWU5,Tam_2020,OAF,,,27.945813517082968,
Q8IWU6,Tam_2020,IAF,SULF1,28.814746572327024,,
Q8IWY4,Tam_2020,IAF,SCUBE1,28.814746572327024,28.608295923423434,-1.1253498725861113
Q8IWY4,Tam_2020,NP,SCUBE1,29.02678353994492,28.759537454545445,-1.1253498725861113
Q8IWY4,Tam_2020,OAF,SCUBE1,28.615860627245596,27.945813517082968,-1.1253498725861113
Q8IWY7,Randles_2021,Glomerular,TTBK2,13.054404516831411,13.228700304622132,0.9846458520422735
Q8IWY7,Randles_2021,Tubulointerstitial,TTBK2,13.322051790494571,13.592348455958708,0.9846458520422735
Q8IWY9,Randles_2021,Glomerular,CDAN1,13.054404516831411,13.228700304622132,0.9846458520422735
Q8IWY9,Randles_2021,Tubulointerstitial,CDAN1,13.322051790494571,13.592348455958708,0.9846458520422735
Q8IX12,Randles_2021,Glomerular,CCAR1,13.054404516831411,13.228700304622132,0.9846458520422735
Q8IX12,Randles_2021,Tubulointerstitial,CCAR1,13.322051790494571,13.592348455958708,0.9846458520422735
Q8IX30,Tam_2020,IAF,SCUBE3,28.814746572327024,,
Q8IX30,Tam_2020,NP,SCUBE3,29.02678353994492,,
Q8IX30,Tam_2020,OAF,SCUBE3,28.615860627245596,,
Q8IXI1,Randles_2021,Glomerular,RHOT2,13.054404516831411,13.228700304622132,0.9846458520422735
Q8IXI1,Randles_2021,Tubulointerstitial,RHOT2,13.322051790494571,13.592348455958708,0.9846458520422735
Q8IXL6,Tam_2020,IAF,FAM20C,28.814746572327024,28.608295923423434,-1.3272249166903376
Q8IXL6,Tam_2020,NP,FAM20C,29.02678353994492,28.759537454545445,-1.3272249166903376
Q8IXL6,Tam_2020,OAF,,,27.945813517082968,-1.3272249166903376
Q8IXM3,Randles_2021,Glomerular,MRPL41,13.054404516831411,13.228700304622132,0.9846458520422735
Q8IXM3,Randles_2021,Tubulointerstitial,MRPL41,13.322051790494571,13.592348455958708,0.9846458520422735
Q8IXT5,Randles_2021,Glomerular,RBM12B,13.054404516831411,13.228700304622132,0.9846458520422735
Q8IXT5,Randles_2021,Tubulointerstitial,RBM12B,13.322051790494571,13.592348455958708,0.9846458520422735
Q8IY17,Randles_2021,Glomerular,PNPLA6,13.054404516831411,13.228700304622132,0.9846458520422735
Q8IY17,Randles_2021,Tubulointerstitial,PNPLA6,13.322051790494571,13.592348455958708,0.9846458520422735
Q8IY81,Randles_2021,Glomerular,FTSJ3,13.054404516831411,13.228700304622132,0.9846458520422735
Q8IY81,Randles_2021,Tubulointerstitial,FTSJ3,13.322051790494571,13.592348455958708,0.9846458520422735
Q8IYB8,Randles_2021,Glomerular,SUPV3L1,13.054404516831411,13.228700304622132,0.9846458520422735
Q8IYB8,Randles_2021,Tubulointerstitial,SUPV3L1,13.322051790494571,13.592348455958708,0.9846458520422735
Q8IYL2,Randles_2021,Glomerular,TRMT44,13.054404516831411,13.228700304622132,0.9846458520422735
Q8IYL2,Randles_2021,Tubulointerstitial,TRMT44,13.322051790494571,13.592348455958708,0.9846458520422735
Q8IYQ7,Randles_2021,Glomerular,THNSL1,13.054404516831411,13.228700304622132,0.9846458520422735
Q8IYQ7,Randles_2021,Tubulointerstitial,THNSL1,13.322051790494571,13.592348455958708,0.9846458520422735
Q8IZC6,Tam_2020,NP,,,28.759537454545445,
Q8IZJ3,Tam_2020,IAF,CPAMD8,28.814746572327024,28.608295923423434,-0.7651123038862171
Q8IZJ3,Tam_2020,NP,,,28.759537454545445,-0.7651123038862171
Q8IZJ3,Tam_2020,OAF,CPAMD8,28.615860627245596,27.945813517082968,-0.7651123038862171
Q8K0D2,Santinha_2024_Mouse_NT,Native_Tissue,Habp2,15.319198015192645,15.55411428127372,
Q8K0E8,Angelidis_2019,Lung,FGB,29.276972411347536,29.476609785628018,0.015402911622022931
Q8K0E8,Dipali_2023,Ovary,FGB,19.081354596065317,19.135263626994472,0.015402911622022931
Q8K0E8,Santinha_2024_Mouse_DT,Decellularized_Tissue,Fgb,16.654249647035684,16.81949976298391,0.015402911622022931
Q8K0E8,Santinha_2024_Mouse_NT,Native_Tissue,Fgb,15.319198015192645,15.55411428127372,0.015402911622022931
Q8K0E8,Schuler_2021,Skeletal_muscle_EDL,Fgb,14.154230064000005,14.13381148366907,0.015402911622022931
Q8K0E8,Schuler_2021,Skeletal_muscle_Gastrocnemius,Fgb,14.16656861021587,14.270802877409519,0.015402911622022931
Q8K0E8,Schuler_2021,Skeletal_muscle_Soleus,Fgb,14.956904949714284,14.880652167428567,0.015402911622022931
Q8K0E8,Schuler_2021,Skeletal_muscle_TA,Fgb,15.145914762552556,15.126380063255265,0.015402911622022931
Q8K0E8,Tsumagari_2023,Cortex,Fgb,21.281449740068453,21.36140927259177,0.015402911622022931
Q8K0E8,Tsumagari_2023,Hippocampus,Fgb,27.67407062170647,27.819305979281637,0.015402911622022931
Q8K182,Schuler_2021,Skeletal_muscle_Gastrocnemius,C8a,14.16656861021587,14.270802877409519,0.00584578625822289
Q8K182,Schuler_2021,Skeletal_muscle_Soleus,C8a,14.956904949714284,14.880652167428567,0.00584578625822289
Q8K182,Schuler_2021,Skeletal_muscle_TA,C8a,15.145914762552556,15.126380063255265,0.00584578625822289
Q8K406,Tsumagari_2023,Cortex,Lgi3,21.281449740068453,21.36140927259177,0.024782625051505254
Q8K406,Tsumagari_2023,Hippocampus,Lgi3,27.67407062170647,27.819305979281637,0.024782625051505254
Q8K482,Angelidis_2019,Lung,EMILIN2,29.276972411347536,29.476609785628018,0.01901701631661898
Q8K482,Santinha_2024_Mouse_DT,Decellularized_Tissue,Emilin2,16.654249647035684,16.81949976298391,0.01901701631661898
Q8K482,Santinha_2024_Mouse_NT,Native_Tissue,Emilin2,15.319198015192645,15.55411428127372,0.01901701631661898
Q8K482,Schuler_2021,Skeletal_muscle_Soleus,Emilin2,14.956904949714284,14.880652167428567,0.01901701631661898
Q8K4G1,Santinha_2024_Mouse_DT,Decellularized_Tissue,Ltbp4,16.654249647035684,16.81949976298391,0.10042401844850908
Q8K4G1,Santinha_2024_Mouse_NT,Native_Tissue,Ltbp4,15.319198015192645,15.55411428127372,0.10042401844850908
Q8K4G1,Schuler_2021,Skeletal_muscle_Gastrocnemius,Ltbp4,14.16656861021587,14.270802877409519,0.10042401844850908
Q8K4G1,Schuler_2021,Skeletal_muscle_Soleus,Ltbp4,14.956904949714284,14.880652167428567,0.10042401844850908
Q8K4Q8,Angelidis_2019,Lung,COLEC12,29.276972411347536,29.476609785628018,0.02357108085555651
Q8K4Q8,Dipali_2023,Ovary,COLEC12,19.081354596065317,19.135263626994472,0.02357108085555651
Q8K4Q8,Santinha_2024_Mouse_NT,Native_Tissue,Colec12,15.319198015192645,15.55411428127372,0.02357108085555651
Q8K4Q8,Tsumagari_2023,Hippocampus,Colec12,27.67407062170647,27.819305979281637,0.02357108085555651
Q8K4Z0-2,Tsumagari_2023,Cortex,Lgi2,21.281449740068453,21.36140927259177,0.024782625051505254
Q8K4Z0-2,Tsumagari_2023,Hippocampus,Lgi2,27.67407062170647,27.819305979281637,0.024782625051505254
Q8K4Z3,Schuler_2021,Skeletal_muscle_EDL,Naxe,14.154230064000005,14.13381148366907,-0.0059992136010749994
Q8K4Z3,Schuler_2021,Skeletal_muscle_Gastrocnemius,Naxe,14.16656861021587,14.270802877409519,-0.0059992136010749994
Q8K4Z3,Schuler_2021,Skeletal_muscle_Soleus,Naxe,14.956904949714284,14.880652167428567,-0.0059992136010749994
Q8K4Z3,Schuler_2021,Skeletal_muscle_TA,Naxe,15.145914762552556,15.126380063255265,-0.0059992136010749994
Q8N0X4,Randles_2021,Glomerular,CLYBL,13.054404516831411,13.228700304622132,0.9846458520422735
Q8N0X4,Randles_2021,Tubulointerstitial,CLYBL,13.322051790494571,13.592348455958708,0.9846458520422735
Q8N130,Randles_2021,Glomerular,SLC34A3,13.054404516831411,13.228700304622132,0.9846458520422735
Q8N130,Randles_2021,Tubulointerstitial,SLC34A3,13.322051790494571,13.592348455958708,0.9846458520422735
Q8N135,Tam_2020,OAF,,,27.945813517082968,
Q8N137,Randles_2021,Glomerular,CNTROB,13.054404516831411,13.228700304622132,0.9846458520422735
Q8N137,Randles_2021,Tubulointerstitial,CNTROB,13.322051790494571,13.592348455958708,0.9846458520422735
Q8N142,Randles_2021,Glomerular,ADSSL1,13.054404516831411,13.228700304622132,0.9846458520422735
Q8N142,Randles_2021,Tubulointerstitial,ADSSL1,13.322051790494571,13.592348455958708,0.9846458520422735
Q8N163,Randles_2021,Glomerular,CCAR2,13.054404516831411,13.228700304622132,0.9846458520422735
Q8N163,Randles_2021,Tubulointerstitial,CCAR2,13.322051790494571,13.592348455958708,0.9846458520422735
Q8N1A0,Randles_2021,Glomerular,,,13.228700304622132,
Q8N1A0,Randles_2021,Tubulointerstitial,,,13.592348455958708,
Q8N1F7,Randles_2021,Glomerular,NUP93,13.054404516831411,13.228700304622132,0.9846458520422735
Q8N1F7,Randles_2021,Tubulointerstitial,NUP93,13.322051790494571,13.592348455958708,0.9846458520422735
Q8N1N4,Randles_2021,Glomerular,KRT78,13.054404516831411,13.228700304622132,0.9846458520422735
Q8N1N4,Randles_2021,Tubulointerstitial,KRT78,13.322051790494571,13.592348455958708,0.9846458520422735
Q8N2H9,Randles_2021,Glomerular,PELI3,13.054404516831411,13.228700304622132,0.9846458520422735
Q8N2H9,Randles_2021,Tubulointerstitial,PELI3,13.322051790494571,13.592348455958708,0.9846458520422735
Q8N2S1,LiDermis_2021,Skin dermis,LTBP4,9.661009976068373,,0.1910901750833572
Q8N2S1,Randles_2021,Glomerular,LTBP4,13.054404516831411,13.228700304622132,0.1910901750833572
Q8N2S1,Randles_2021,Tubulointerstitial,LTBP4,13.322051790494571,13.592348455958708,0.1910901750833572
Q8N2S1,Santinha_2024_Human,Native_Tissue,LTBP4,15.319198015192645,15.55411428127372,0.1910901750833572
Q8N2S1,Tam_2020,IAF,LTBP4,28.814746572327024,28.608295923423434,0.1910901750833572
Q8N2S1,Tam_2020,NP,LTBP4,29.02678353994492,28.759537454545445,0.1910901750833572
Q8N2S1,Tam_2020,OAF,LTBP4,28.615860627245596,27.945813517082968,0.1910901750833572
Q8N335,Randles_2021,Glomerular,GPD1L,13.054404516831411,13.228700304622132,0.9846458520422735
Q8N335,Randles_2021,Tubulointerstitial,GPD1L,13.322051790494571,13.592348455958708,0.9846458520422735
Q8N365,Randles_2021,Glomerular,CIART,13.054404516831411,13.228700304622132,0.9846458520422735
Q8N365,Randles_2021,Tubulointerstitial,CIART,13.322051790494571,13.592348455958708,0.9846458520422735
Q8N3R9,Randles_2021,Glomerular,MPP5,13.054404516831411,13.228700304622132,0.9846458520422735
Q8N3R9,Randles_2021,Tubulointerstitial,MPP5,13.322051790494571,13.592348455958708,0.9846458520422735
Q8N3V7,Randles_2021,Glomerular,SYNPO,13.054404516831411,13.228700304622132,0.9846458520422735
Q8N3V7,Randles_2021,Tubulointerstitial,SYNPO,13.322051790494571,13.592348455958708,0.9846458520422735
Q8N442,Randles_2021,Glomerular,GUF1,13.054404516831411,13.228700304622132,0.9846458520422735
Q8N442,Randles_2021,Tubulointerstitial,GUF1,13.322051790494571,13.592348455958708,0.9846458520422735
Q8N465,Randles_2021,Glomerular,D2HGDH,13.054404516831411,13.228700304622132,0.9846458520422735
Q8N465,Randles_2021,Tubulointerstitial,D2HGDH,13.322051790494571,13.592348455958708,0.9846458520422735
Q8N474,Tam_2020,IAF,SFRP1,28.814746572327024,28.608295923423434,-1.2671782900618476
Q8N474,Tam_2020,OAF,SFRP1,28.615860627245596,27.945813517082968,-1.2671782900618476
Q8N4E7,Randles_2021,Glomerular,FTMT,13.054404516831411,13.228700304622132,0.9846458520422735
Q8N4E7,Randles_2021,Tubulointerstitial,FTMT,13.322051790494571,13.592348455958708,0.9846458520422735
Q8N4Q0,Randles_2021,Glomerular,ZADH2,13.054404516831411,13.228700304622132,0.9846458520422735
Q8N4Q0,Randles_2021,Tubulointerstitial,ZADH2,13.322051790494571,13.592348455958708,0.9846458520422735
Q8N4T8,Randles_2021,Glomerular,CBR4,13.054404516831411,13.228700304622132,0.9846458520422735
Q8N4T8,Randles_2021,Tubulointerstitial,CBR4,13.322051790494571,13.592348455958708,0.9846458520422735
Q8N5C1,Randles_2021,Glomerular,FAM26E,13.054404516831411,13.228700304622132,0.9846458520422735
Q8N5C1,Randles_2021,Tubulointerstitial,FAM26E,13.322051790494571,13.592348455958708,0.9846458520422735
Q8N5H7,Randles_2021,Glomerular,SH2D3C,13.054404516831411,13.228700304622132,0.9846458520422735
Q8N5H7,Randles_2021,Tubulointerstitial,SH2D3C,13.322051790494571,13.592348455958708,0.9846458520422735
Q8N5K1,Randles_2021,Glomerular,CISD2,13.054404516831411,13.228700304622132,0.9846458520422735
Q8N5K1,Randles_2021,Tubulointerstitial,CISD2,13.322051790494571,13.592348455958708,0.9846458520422735
Q8N5M1,Randles_2021,Glomerular,ATPAF2,13.054404516831411,13.228700304622132,0.9846458520422735
Q8N5M1,Randles_2021,Tubulointerstitial,ATPAF2,13.322051790494571,13.592348455958708,0.9846458520422735
