Gene_Symbol,Tissue,TSI,Zscore_Delta,Zscore_Young,Zscore_Old,Matrisome_Category_Simplified,Function_Category,Direction,Rank_within_Tissue
FBLN5,Ovary,3.14919403226558,-2.1215940734224525,-0.8771099294842815,-1.3122813499686876,ECM Glycoproteins,Structural,Downregulated,11
GPC1,Ovary,2.8327511154187857,1.2282147842588815,-0.8834124277916107,-0.6507766576096281,ECM-affiliated Proteins,Signaling,Upregulated,12
CST3,Ovary,2.7260696911517637,1.9327283990999984,-1.7596017138173718,-1.3986470726677829,ECM Regulators,Regulatory,Upregulated,13
FBN2,Ovary,2.4847271287183545,-1.357348430908051,0.0766846040811582,-0.1928841568066675,ECM Glycoproteins,Structural,Downregulated,14
VWA9,Ovary,2.3478077677510325,-2.358366851114978,-1.787403057910444,-2.2824048893033337,ECM Glycoproteins,Structural,Downregulated,15
THBS1,Ovary,2.264313351786679,-2.4493562463103933,0.7226492543464814,0.2443096522654488,ECM Glycoproteins,Structural,Downregulated,16
LOXL2,Ovary,2.215091621077275,0.8182756212094288,-2.09541353669581,-1.9613180237573185,ECM Regulators,Regulatory,Upregulated,17
LAMA4,Ovary,2.0010225615980337,-0.5401480434981154,0.4655304795833219,0.3642891665775622,ECM Glycoproteins,Structural,Downregulated,18
AMBP,Ovary,1.9894306683378664,1.7473701835186193,-1.0586629950708473,-0.7249465141607071,ECM Regulators,Regulatory,Upregulated,19
HRG,Ovary,1.8710036117724478,1.4046394460285268,-0.3050729453956092,-0.0292419589815224,ECM Regulators,Regulatory,Upregulated,20
WNT4,Ovary,1.7900204856134656,1.920812952523204,-1.498070646820736,-1.1358653966171262,Secreted Factors,Signaling,Upregulated,21
TGFB1,Ovary,1.6953109759122973,0.3604140143758406,-1.5242529655135535,-1.4735276089376752,Secreted Factors,Signaling,Upregulated,22
P3H1,Ovary,1.2084803770396022,-1.2106735366010417,-0.9534094541336812,-1.208016859189183,ECM Regulators,Regulatory,Downregulated,23
COLEC12,Ovary,0.34517061183324316,0.3472282563066367,-0.6354572549017555,-0.5750370228689018,ECM-affiliated Proteins,Signaling,Upregulated,24
LGALS9,Ovary,0.3322475102083962,-0.4275218964049891,0.0866015532475543,0.0025618032469733,ECM-affiliated Proteins,Signaling,Downregulated,25
SERPINB6B,Ovary,0.2662044652723952,-0.3336282272018246,-0.1103133586090221,-0.1783627058890191,ECM Regulators,Regulatory,Downregulated,26
LAMB1,Ovary_Cortex,15.992593357126024,-3.2364117521197007,-1.0091024747548785,-1.151322682808006,ECM Glycoproteins,Structural,Downregulated,1
NID2,Ovary_Cortex,9.169142559611776,-2.770738080367955,-1.0379102345809117,-1.1586114746625165,ECM Glycoproteins,Structural,Downregulated,2
COL3A1,Ovary_Cortex,7.2414192486856575,-1.9449897164965837,-0.9140413906114064,-0.9976457200939676,Collagens,Structural,Downregulated,3
DCN,Ovary_Cortex,5.843450186104318,-2.2540385476124856,-1.33557905712199,-1.430791645334824,Proteoglycans,Structural,Downregulated,4
COL1A2,Ovary_Cortex,4.919269119053831,-1.491471787411,-0.8040538179802073,-0.8675382695886424,Collagens,Structural,Downregulated,5
COL4A2,Ovary_Cortex,4.557597720841498,-1.450860608643871,-0.8073727898336304,-0.8689756893212218,Collagens,Structural,Downregulated,6
AGRN,Ovary_Cortex,4.333859929439721,-3.91066515747497,-1.086304494533555,-1.2589608997446529,ECM Glycoproteins,Structural,Downregulated,7
COL5A2,Ovary_Cortex,4.270145169831428,-1.7676713454124815,-1.1857032768141125,-1.259532297042637,Collagens,Structural,Downregulated,8
COL5A1,Ovary_Cortex,4.047802268757652,-1.22698013175869,-1.0447971676378711,-1.094698261040676,Collagens,Structural,Downregulated,9
COL6A1,Ovary_Cortex,3.8803724634200703,-1.5156776087982655,-0.8650527657508699,-0.9292766762493864,Collagens,Structural,Downregulated,10
COL1A1,Ovary_Cortex,3.7810649116610837,-2.060007760496083,-0.92909249072434,-1.017877389336223,Collagens,Structural,Downregulated,11
TGFBI,Ovary_Cortex,3.6261542617642313,0.9780033654554422,-1.4146260990578072,-1.3612180770537576,ECM Glycoproteins,Structural,Upregulated,12
CSTB,Ovary_Cortex,3.5915968270550116,2.1187871255412887,-1.5344774140138182,-1.4280543862178552,ECM Regulators,Regulatory,Upregulated,13
AGT,Ovary_Cortex,3.3902712343625687,-2.9335641011337934,-1.2712593655685072,-1.3980082686417388,ECM Regulators,Regulatory,Downregulated,14
COL16A1,Ovary_Cortex,3.3836331778271225,-0.8202562950922422,-1.7873630933857612,-1.8141175495779251,Collagens,Structural,Downregulated,15
COL2A1,Ovary_Cortex,3.0940328592946638,2.993756409406916,-1.0502470376954889,-0.9066569974905416,Collagens,Structural,Upregulated,16
ANXA4,Ovary_Cortex,2.901117326182857,1.3198777097724466,-1.0930274652924383,-1.025900394093003,ECM-affiliated Proteins,Signaling,Upregulated,17
FBLN1,Ovary_Cortex,2.7589284897818853,1.50443532640121,-1.470520085299537,-1.3926439257426562,ECM Glycoproteins,Structural,Upregulated,18
LAMA5,Ovary_Cortex,2.6478521311203407,0.770421896971663,-1.0819049602938622,-1.0400297452963174,ECM Glycoproteins,Structural,Upregulated,19
COL12A1,Ovary_Cortex,2.277148657423632,-1.107092014761189,-1.3566410712709398,-1.3991554361325522,Collagens,Structural,Downregulated,20
SERPINB1,Ovary_Cortex,2.269140533060187,1.086926497290119,-1.558174022214957,-1.49890273359587,ECM Regulators,Regulatory,Upregulated,21
LAMC1,Ovary_Cortex,1.9757371052335528,-0.8474638383466704,-0.9830942049693882,-1.0159744027293076,ECM Glycoproteins,Structural,Downregulated,22
CLEC3B,Ovary_Cortex,1.8759783739010274,-0.5864613006721875,-1.7106706264158178,-1.7271742700017343,ECM-affiliated Proteins,Signaling,Downregulated,23
COL18A1,Ovary_Cortex,1.7312570890049472,0.7152893876389637,-1.1310404165662244,-1.0913941534251277,Collagens,Structural,Upregulated,24
Sema3c,Skeletal_muscle_EDL,6.98653742420951,1.4679693097790123,-1.8149271598097951,-1.1282107314653755,ECM-affiliated Proteins,Signaling,Upregulated,1
Ltbp1,Skeletal_muscle_EDL,6.633589937060672,-1.1364307186842144,-0.6304298603021349,-1.1077363907409603,ECM Glycoproteins,Structural,Downregulated,2
Serpinh1,Skeletal_muscle_EDL,3.702507237034367,-3.5980563369961285,1.5195452164062777,-0.0854684767629816,ECM Regulators,Regulatory,Downregulated,3
Serpinf1,Skeletal_muscle_EDL,3.377035253478236,-4.021295252029004,2.447684744219603,0.6338759262732605,ECM Regulators,Regulatory,Downregulated,4
Adipoq,Skeletal_muscle_EDL,3.1739464661117327,-0.6452589104233889,0.2967236523566692,0.0082416769493632,ECM Glycoproteins,Structural,Downregulated,5
Itih1,Skeletal_muscle_EDL,2.538567612516283,2.0638644832339925,-0.2617931275216973,0.642578200691357,ECM Regulators,Regulatory,Upregulated,6
Fbln2,Skeletal_muscle_EDL,2.101501730120073,-0.8917630965444333,-1.9279935596505609,-2.26429118858091,ECM Glycoproteins,Structural,Downregulated,7
Fbln5,Skeletal_muscle_EDL,1.8684115114849098,-2.4727195704660905,-0.128114720268525,-1.1998549705092096,ECM Glycoproteins,Structural,Downregulated,8
Eln,Skeletal_muscle_EDL,1.8167753739535897,-2.703022175032575,-1.3331201533866222,-2.4728424072248187,ECM Glycoproteins,Structural,Downregulated,9
Aspn,Skeletal_muscle_EDL,1.6635361335344945,3.088596254194331,0.0923654373454728,1.4328479456606311,Proteoglycans,Structural,Upregulated,10
Pcolce,Skeletal_muscle_EDL,1.4246679552637396,-4.4983014621325434,0.6964208759845212,-1.278061854538011,ECM Glycoproteins,Structural,Downregulated,11
Smoc2,Skeletal_muscle_Gastrocnemius,5.619762990440565,6.378538290850064,-0.924589970320687,1.4719409406536583,ECM Glycoproteins,Structural,Upregulated,1
Serpine2,Skeletal_muscle_Gastrocnemius,5.55893830281278,1.589763279128376,-0.2911045727616245,0.3084435634171519,ECM Regulators,Regulatory,Upregulated,2
Chad,Skeletal_muscle_Gastrocnemius,5.530031047005582,-2.390997676672455,-0.4414853859938872,-1.3106531239294723,Proteoglycans,Structural,Downregulated,3
Mbl2,Skeletal_muscle_Gastrocnemius,4.9922300490379845,-2.1848179776085517,-0.2070374190233081,-1.0085249331533213,ECM-affiliated Proteins,Signaling,Downregulated,4
Sparcl1,Skeletal_muscle_Gastrocnemius,4.951707611951094,-1.3749910497762254,-1.2182123982948312,-1.682347055398426,ECM Glycoproteins,Structural,Downregulated,5
Col15a1,Skeletal_muscle_Gastrocnemius,4.5891798478033605,-1.625395188791733,1.059066575877624,0.4178935400433654,Collagens,Structural,Downregulated,6
Ctss,Skeletal_muscle_Gastrocnemius,4.579587925227752,1.7547979965526546,-2.910436703024257,-2.152804738931035,ECM Regulators,Regulatory,Upregulated,7
Adam9,Skeletal_muscle_Gastrocnemius,4.464213717658732,-0.6396502113329274,-2.1737374491159938,-2.330165378554326,ECM Regulators,Regulatory,Downregulated,8
Dpt,Skeletal_muscle_Gastrocnemius,3.973624579045786,1.0561297406153012,-0.8146232097994766,-0.393327606354221,ECM Glycoproteins,Structural,Upregulated,9
Mmrn2,Skeletal_muscle_Gastrocnemius,3.812660075419508,-0.9895602888790694,-1.9832021724346272,-2.2762732596211057,ECM Glycoproteins,Structural,Downregulated,10
Igfbp5,Skeletal_muscle_Gastrocnemius,3.810992013388801,1.2165378722738107,-0.6952263548456808,-0.2189431360231113,ECM Glycoproteins,Structural,Upregulated,11
Col4a2,Skeletal_muscle_Gastrocnemius,3.0740329991747792,1.5791950478981385,-0.2479663141604145,0.346070957087016,Collagens,Structural,Upregulated,12
Plg,Skeletal_muscle_Gastrocnemius,2.9437054232109983,0.2904579257230326,-0.0797344486757865,0.0307888426178264,ECM Regulators,Regulatory,Upregulated,13
Aebp1,Skeletal_muscle_Gastrocnemius,2.0495186683072473,-0.5843214279810888,-0.3625703531024276,-0.5655532576559381,ECM Glycoproteins,Structural,Downregulated,14
Col14a1,Skeletal_muscle_Gastrocnemius,2.0477630958836706,-3.945555998198077,0.5236004859002577,-0.9570267198074476,Collagens,Structural,Downregulated,15
Kera,Skeletal_muscle_Gastrocnemius,1.9583580987809242,-2.533315699934751,1.5234392804163996,0.528825856859754,Proteoglycans,Structural,Downregulated,16
Serpina3m,Skeletal_muscle_Gastrocnemius,1.917785971031419,0.8255556511561731,-0.8177470894279026,-0.4817294159633289,ECM Regulators,Regulatory,Upregulated,17
Anxa2,Skeletal_muscle_Gastrocnemius,1.8514681767841878,-1.0865403384154777,0.6723533690671345,0.2450617103317771,ECM-affiliated Proteins,Signaling,Downregulated,18
Col4a1,Skeletal_muscle_Gastrocnemius,1.5384852343167281,1.5199700439720307,0.244594045704583,0.7984635342226559,Collagens,Structural,Upregulated,19
Serpinc1,Skeletal_muscle_Gastrocnemius,1.5130508929005586,0.8941035407139051,-0.1789445791441659,0.1588126380996174,ECM Regulators,Regulatory,Upregulated,20
Serpina6,Skeletal_muscle_Gastrocnemius,0.99934354660091,0.8626809309786454,0.1917065827079059,0.5041055448865486,ECM Regulators,Regulatory,Upregulated,21
Podn,Skeletal_muscle_Gastrocnemius,0.27555657557413404,-0.498334616531274,-1.6663526144236742,-1.7892264940089178,Proteoglycans,Structural,Downregulated,22
Mstn,Skeletal_muscle_Gastrocnemius,0.1144200034755439,-0.1177488247574345,-2.013218264609907,-1.9823011099421803,Secreted Factors,Signaling,Downregulated,23
Papln,Skeletal_muscle_Soleus,11.859016112683072,1.1504286822319074,-2.0123086117503406,-1.4813536768830722,ECM Glycoproteins,Structural,Upregulated,1
Thbs4,Skeletal_muscle_Soleus,10.238258422911487,1.43697710767502,-0.6786267857749309,-0.0526840433478796,ECM Glycoproteins,Structural,Upregulated,2
Col12a1,Skeletal_muscle_Soleus,5.49951219407315,2.9463593942891997,-0.2340970911271533,1.0258250235124424,Collagens,Structural,Upregulated,3
Sparc,Skeletal_muscle_Soleus,4.059202524760152,-3.275298812917822,1.0636998611457682,-0.3531996959223558,ECM Glycoproteins,Structural,Downregulated,4
Agrn,Skeletal_muscle_Soleus,3.3085913505206634,-1.0721075050628908,-1.0469986349188596,-1.4824615071339236,ECM Glycoproteins,Structural,Downregulated,5
Serping1,Skeletal_muscle_Soleus,3.257615405507612,-0.5794886681260842,0.162146598978377,-0.0880121138956144,ECM Regulators,Regulatory,Downregulated,6
Tgfbi,Skeletal_muscle_Soleus,3.2238461733014314,1.0993312544442622,0.4365836816236695,0.8960400195877233,ECM Glycoproteins,Structural,Upregulated,7
F13a1,Skeletal_muscle_Soleus,2.993431630422207,-1.029088070293329,0.6842947732079517,0.2320003021304532,ECM Regulators,Regulatory,Downregulated,8
Ambp,Skeletal_muscle_Soleus,2.9031701883423358,2.1655463981387,-0.5752281248523599,0.3589900943712274,ECM Regulators,Regulatory,Upregulated,9
Col11a2,Skeletal_muscle_Soleus,2.6600241207818707,4.389677342903284,0.074838811249778,1.943350026266016,Collagens,Structural,Upregulated,10
Anxa1,Skeletal_muscle_Soleus,2.614325929576231,-1.303453724405975,-0.4681200484090772,-1.0138934583937809,ECM-affiliated Proteins,Signaling,Downregulated,11
Cstb,Skeletal_muscle_Soleus,2.5257524577522656,1.5666379910159625,-1.8380548378744876,-1.1333306897921935,ECM Regulators,Regulatory,Upregulated,12
Col2a1,Skeletal_muscle_Soleus,2.5244766822411004,3.0166670716663986,-1.856325013688855,-0.5335080579207044,Collagens,Structural,Upregulated,13
F13b,Skeletal_muscle_Soleus,2.2128035814285583,-1.0222874060139708,-2.5204737298534226,-2.904790392933692,ECM Regulators,Regulatory,Downregulated,14
Itih3,Skeletal_muscle_Soleus,2.148334112133512,1.9434303853804884,-0.8059527603439769,0.0383280271048186,ECM Regulators,Regulatory,Upregulated,15
Angptl7,Skeletal_muscle_Soleus,2.122942209384325,4.002120946794655,-1.2579661568076232,0.4725093936946811,Secreted Factors,Signaling,Upregulated,16
Nid2,Skeletal_muscle_Soleus,1.94392628410122,-1.0107064678727211,0.0297506726025379,-0.4014209941245927,ECM Glycoproteins,Structural,Downregulated,17
Hmcn2,Skeletal_muscle_Soleus,1.905281479320895,1.2500438738696598,-1.3701877948485337,-0.8098359800144682,ECM Glycoproteins,Structural,Upregulated,18
Comp,Skeletal_muscle_Soleus,1.6512490047128208,2.6388614391570715,-1.8175242681563952,-0.6564429049090926,ECM Glycoproteins,Structural,Upregulated,19
S100a9,Skeletal_muscle_Soleus,1.3751616422977395,0.7958372852231983,1.5153663252032503,1.8236249389192445,Secreted Factors,Signaling,Upregulated,20
Mfap5,Skeletal_muscle_Soleus,0.8563230258746282,0.942291006156713,0.4437042372811532,0.8361158112519614,ECM Glycoproteins,Structural,Upregulated,21
Cd109,Skeletal_muscle_Soleus,0.8345832841466677,-0.9513212683497376,-2.449376144841488,-2.8049045840564113,ECM Regulators,Regulatory,Downregulated,22
Col4a3,Skeletal_muscle_Soleus,0.1655979815584565,1.3331534137460392,0.6578442808013132,1.212417135301584,Collagens,Structural,Upregulated,23
Mmp2,Skeletal_muscle_Soleus,0.04289092756269769,-0.1733066649706618,-0.8215010550381869,-0.878648224803657,ECM Regulators,Regulatory,Downregulated,24
Serpinf2,Skeletal_muscle_TA,9.646013741062573,1.709162494944536,-1.1850348157180035,-0.3784739565526435,ECM Regulators,Regulatory,Upregulated,1
Ctsl,Skeletal_muscle_TA,8.729949402253801,-1.5213437733612167,-0.8194564560372417,-1.44971588285579,ECM Regulators,Regulatory,Downregulated,2
C1qtnf9,Skeletal_muscle_TA,3.9913545149805083,-1.0661837441141344,0.901383285833145,0.3906620526001724,ECM-affiliated Proteins,Signaling,Downregulated,3
Postn,Skeletal_muscle_TA,3.637180118287798,-3.5927136237417794,1.0535299322250966,-0.574649680192011,ECM Glycoproteins,Structural,Downregulated,4
Cst3,Skeletal_muscle_TA,3.4245247596794886,-1.0964045218910554,0.1432302358463346,-0.3453095698883203,ECM Regulators,Regulatory,Downregulated,5
Cilp2,Skeletal_muscle_TA,3.1598979124441247,-2.7456304785341,0.438147098471209,-0.7889777666467866,ECM Glycoproteins,Structural,Downregulated,6
Serpind1,Skeletal_muscle_TA,2.9083364806798646,0.3037449817832554,-0.3885274795527152,-0.2368663647230429,ECM Regulators,Regulatory,Upregulated,7
Fbn1,Skeletal_muscle_TA,2.66392792929367,-1.3536547670208692,0.4271110565101493,-0.1877618294851302,ECM Glycoproteins,Structural,Downregulated,8
Hpx,Skeletal_muscle_TA,2.660537333612878,1.0636220099945315,-0.1130064442103565,0.3597126128141826,ECM-affiliated Proteins,Signaling,Upregulated,9
Lgals1,Skeletal_muscle_TA,2.5759891952299565,1.1041046080392585,0.9207937368524054,1.3629477522197773,ECM-affiliated Proteins,Signaling,Upregulated,10
Emilin1,Skeletal_muscle_TA,2.430154770642968,-0.7607601321434737,-0.997341785650919,-1.2850246292599994,ECM Glycoproteins,Structural,Downregulated,11
Lama4,Skeletal_muscle_TA,2.39053909393026,-0.9660386301535504,0.7457411513590682,0.2863111616850755,ECM Glycoproteins,Structural,Downregulated,12
Col6a1,Skeletal_muscle_TA,2.006835132023129,-1.9211471471602124,0.877435634645769,-0.0078987936220472,Collagens,Structural,Downregulated,13
Fbn2,Skeletal_muscle_TA,2.002864837082923,-4.587837044093266,-0.9493091341752352,-2.9211357501671484,ECM Glycoproteins,Structural,Downregulated,14
Col5a2,Skeletal_muscle_TA,1.9703387190797872,-2.057731792667324,-0.7188605405495437,-1.589553407944433,Collagens,Structural,Downregulated,15
Dcn,Skeletal_muscle_TA,1.9457108291869532,-0.5142313356427951,1.6009855249263596,1.3001085557170695,Proteoglycans,Structural,Downregulated,16
Cpn2,Skeletal_muscle_TA,1.9405385648896196,0.5218738519043976,-1.188897692197264,-0.903937470707074,ECM Regulators,Regulatory,Upregulated,17
Ctsc,Skeletal_muscle_TA,1.9208270792168902,1.2708442640092086,-1.4919770335205678,-0.8636879739943777,ECM Regulators,Regulatory,Upregulated,18
Col1a1,Skeletal_muscle_TA,1.6675412396424778,-1.7752984428959928,0.2834241662775272,-0.5100287777987311,Collagens,Structural,Downregulated,19
Col6a2,Skeletal_muscle_TA,1.6358009992861104,-1.49847146934696,0.8464534382688522,0.1483227596830917,Collagens,Structural,Downregulated,20
Fn1,Skeletal_muscle_TA,1.5966948060588955,-1.130212403925135,-0.0238467985260449,-0.5194292202304741,ECM Glycoproteins,Structural,Downregulated,21
Col11a1,Skeletal_muscle_TA,1.551844400508184,-1.6194095241930817,0.4198048470555982,-0.3115183359955367,Collagens,Structural,Downregulated,22
Serpinb6a,Skeletal_muscle_TA,1.4596447824215912,1.9083907889561873,0.6201073537833304,1.429788064349618,ECM Regulators,Regulatory,Upregulated,23
MMP14,Skin dermis,111.21013077865052,2.210121431736242,-0.3338882316326065,2.229861252844989,ECM Regulators,Regulatory,Upregulated,1
EFEMP2,Skin dermis,71.59242744781342,2.388338638024498,-0.222799085922938,2.4931838317546053,ECM Glycoproteins,Structural,Upregulated,2
S100B,Skin dermis,50.744411790593986,2.076261501147726,-0.1940615079813221,2.167180014973859,Secreted Factors,Signaling,Upregulated,3
PRG4,Skin dermis,38.067869653967875,-3.7095864909840586,5.7506818950339404,-0.6020119170586758,Proteoglycans,Structural,Downregulated,4
CLEC11A,Skin dermis,37.12911313022037,2.679186213187131,-0.3573799724702562,2.7317803930346094,ECM-affiliated Proteins,Signaling,Upregulated,5
MGP,Skin dermis,27.620485754216613,-1.68221846421031,2.2167646060275796,-0.509628016257813,ECM Glycoproteins,Structural,Downregulated,6
S100A1,Skin dermis,20.95234801632375,-3.0597280869251,4.644539381866579,-0.5562849826243929,Secreted Factors,Signaling,Downregulated,7
PLXDC2,Skin dermis,20.33831341512442,2.3407606808082577,-0.3069630501944846,2.389902673510248,ECM-affiliated Proteins,Signaling,Upregulated,8
FNDC1,Skin dermis,17.901641183584683,2.575528651353516,-0.2999419665293485,2.652477625711736,ECM Glycoproteins,Structural,Upregulated,9
ACAN,Skin dermis,15.225915621964537,3.443846764655154,-0.268864558075198,3.6267348428803263,Proteoglycans,Structural,Upregulated,10
FBLN7,Skin dermis,15.223082364404743,2.345962832985591,-0.1526200709188273,2.489022076620268,ECM Glycoproteins,Structural,Upregulated,11
ANGPTL5,Skin dermis,13.631513422535635,2.1536122322888067,-0.3136079323347035,2.1799533967260327,Secreted Factors,Signaling,Upregulated,12
MATN4,Skin dermis,12.85093760724806,2.4285318177332047,-0.3444014926907426,2.463826882753536,ECM Glycoproteins,Structural,Upregulated,13
HAPLN3,Skin dermis,12.789285309544628,2.6376463782343356,-0.3867372799617966,2.668307589873583,Proteoglycans,Structural,Upregulated,14
SNED1,Skin dermis,12.482995089452148,2.142551097943453,-0.5248235117923559,2.0399726219108034,ECM Glycoproteins,Structural,Upregulated,15
COL4A5,Skin dermis,12.102532835378204,1.469818742682114,-0.3636097011556845,1.397286008735132,Collagens,Structural,Upregulated,16
F12,Skin dermis,9.036359430140282,2.2165450155664312,-0.3994559010775562,2.1972534586275474,ECM Regulators,Regulatory,Upregulated,17
PLOD1,Skin dermis,7.330204864425808,2.5128403602732945,-0.2562217371421368,2.609954470011276,ECM Regulators,Regulatory,Upregulated,18
SPON1,Skin dermis,6.359135523575734,2.0569590813710783,-0.3738571777118955,2.037143614521976,ECM Glycoproteins,Structural,Upregulated,19
MMP19,Skin dermis,6.2033019402189495,-0.3520730185045678,4.306313370426836,2.218411395090244,ECM Regulators,Regulatory,Downregulated,20
SERPINA5,Skin dermis,5.760345279356789,1.6980380639609522,-0.3379987012720337,1.6639042041097798,ECM Regulators,Regulatory,Upregulated,21
CCL21,Skin dermis,5.050391944835323,-0.3520730185045678,4.28495547343161,2.205487414687578,Secreted Factors,Signaling,Downregulated,22
S100A4,Skin dermis,4.957100236432404,2.3482144122216533,-0.1585967364662046,2.4878830275844677,Secreted Factors,Signaling,Upregulated,23
COL11A1,Skin dermis,4.79732738679471,2.5705861334716245,-0.3625592634104941,2.6091484821334725,Collagens,Structural,Upregulated,24
LAMA3,Skin dermis,4.718637038311953,-0.3787966438120368,-0.2107101641416958,-0.5443118529500763,ECM Glycoproteins,Structural,Downregulated,25
IGFALS,Skin dermis,4.642263508976865,1.849437809664073,-0.2628232189616775,1.8759863619978496,ECM Glycoproteins,Structural,Upregulated,26
LAMC3,Skin dermis,4.4438921421708635,1.633694209005056,-0.4189169135711043,1.5441387819696029,ECM Glycoproteins,Structural,Upregulated,27
CTSC,Skin dermis,4.175407717469645,2.1847951736455133,-0.2837450157339586,2.2323359676847834,ECM Regulators,Regulatory,Upregulated,28
ANGPTL2,Skin dermis,3.746212379477061,2.6522820944443457,-0.3651544198558004,2.697472075079975,Secreted Factors,Signaling,Upregulated,29
S100A6,Skin dermis,3.512890192219591,1.7662945914216934,-0.1311343238940097,1.8641868197497369,Secreted Factors,Signaling,Upregulated,30
ITIH5,Skin dermis,3.496086048875858,1.1573622323389812,-0.3436805894370838,1.0655346156223484,ECM Regulators,Regulatory,Upregulated,31
FRAS1,Skin dermis,3.1679437320469264,1.3058998208282415,-0.4201181957251871,1.1827240757730826,ECM Glycoproteins,Structural,Upregulated,32
SLIT3,Skin dermis,3.1012431192953724,2.075593273578013,-0.4231917626799675,2.0277946151289443,ECM Glycoproteins,Structural,Upregulated,33
THBS4,Skin dermis,3.100799781584846,2.6432094601086833,-0.4544683565259482,2.633443834579936,ECM Glycoproteins,Structural,Upregulated,34
S100A13,Skin dermis,2.6842018972553587,2.1435879759034813,-0.1620441759506858,2.260636707579929,Secreted Factors,Signaling,Upregulated,35
MMRN1,Skin dermis,2.6783970026126185,-0.3520730185045678,3.6706149554233263,1.833740851012423,ECM Glycoproteins,Structural,Downregulated,36
COL7A1,Skin dermis,2.311773016334923,-0.3891093176979615,-0.114959043494076,-0.4977189557125359,Collagens,Structural,Downregulated,37
THBS2,Skin dermis,2.1641554378072128,-0.3943015785604005,-0.3475509028739295,-0.6441770334271454,ECM Glycoproteins,Structural,Downregulated,38
OMD,Skin dermis,2.092684929453477,-0.3610084993301504,-0.2641530258178301,-0.557077778188314,Proteoglycans,Structural,Downregulated,39
SERPINE2,Skin dermis,1.9251335921471515,2.7762187433925547,-0.4008968918697101,2.8122171782579652,ECM Regulators,Regulatory,Upregulated,40
S100A7,Skin dermis,1.5011712930452412,-0.2846658376561298,-0.2956477921428408,-0.4921322584535892,Secreted Factors,Signaling,Downregulated,41
NGLY1,Skin dermis,1.4568844617432286,0.9621575047762604,-0.4012679466539895,0.8158945833260659,ECM Regulators,Regulatory,Upregulated,42
PLOD3,Skin dermis,1.4504253699682832,1.4837400718570313,-0.3167593358597773,1.440954162165348,ECM Regulators,Regulatory,Upregulated,43
FREM2,Skin dermis,1.3947960489391844,1.223460114225024,-0.3174586050503185,1.154132578065345,ECM-affiliated Proteins,Signaling,Upregulated,44
CTHRC1,Skin dermis,1.3836005816458785,-0.3374862143546532,-0.2444628181746075,-0.5192802498024849,ECM Glycoproteins,Structural,Downregulated,45
MXRA5,Skin dermis,1.117922784883594,-0.4908156755226394,-0.3978352521607627,-0.7808039014408907,ECM Glycoproteins,Structural,Downregulated,46
COL6A5,Skin dermis,1.0130545540132474,-0.4342150608228995,-0.1975995781426464,-0.5973579690611025,Collagens,Structural,Downregulated,47
SERPINB3,Skin dermis,0.48934088179421814,0.8100111862011095,-0.348973354085317,0.680124969558721,ECM Regulators,Regulatory,Upregulated,48
C1QTNF2,Skin dermis,0.3413161689926439,-0.3520730185045678,-0.2732547676366935,-0.552753241682718,ECM-affiliated Proteins,Signaling,Downregulated,49
SFRP2,Skin dermis,0.31579653310029776,-0.3393203555223849,-0.3825678627435955,-0.6048678545860133,Secreted Factors,Signaling,Downregulated,50
LAMB3,Skin dermis,0.2974743544118529,-0.4026221051412935,-0.1638148469745912,-0.5421510916030208,ECM Glycoproteins,Structural,Downregulated,51
LAMC2,Skin dermis,0.29406936619896207,-0.438625530797374,-0.1983101287921544,-0.6026409841801176,ECM Glycoproteins,Structural,Downregulated,52
ANXA8,Skin dermis,0.2897327087783541,-0.3520730185045678,-0.3282906298264479,-0.5860562585735308,ECM-affiliated Proteins,Signaling,Downregulated,53
ADAMTSL1,Skin dermis,0.2888564481926298,-0.3520730185045678,-0.3629013589120888,-0.606999724333517,ECM Regulators,Regulatory,Downregulated,54
