Protein_ID,Protein_Name,Gene_Symbol,Tissue,Tissue_Compartment,Species,Abundance_Young,Abundance_Old,Abundance_Young_transformed,Abundance_Old_transformed,Zscore_Young,Zscore_Old,Zscore_Delta,Method,Study_ID,Canonical_Gene_Symbol,Matrisome_Category,Matrisome_Division,Match_Level,Match_Confidence
Q8N163,Cell cycle and apoptosis regulator protein 2 OS=Homo sapiens GN=CCAR2 PE=1 SV=2,CCAR2,Kidney_Glomerular,Glomerular,Homo sapiens,3247.136010521981,4132.684796511624,11.665396329006999,12.013212668624597,-0.39925226146903375,-0.38553643874635746,0.013715822722676296,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8N1A0,Keratin-like protein KRT222 OS=Homo sapiens GN=KRT222 PE=2 SV=1,KRT222,Kidney_Glomerular,Glomerular,Homo sapiens,0.0,23.94441887877947,0.0,4.640645154673923,-3.961172523818278,-2.7948443932849663,1.1663281305333117,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8N1F7,Nuclear pore complex protein Nup93 OS=Homo sapiens GN=NUP93 PE=1 SV=2,NUP93,Kidney_Glomerular,Glomerular,Homo sapiens,959.836390630892,2587.0349870502637,9.90814698235502,11.33764140558707,-0.9358120042593977,-0.6063088107611387,0.32950319349825896,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8N1N4,"Keratin, type II cytoskeletal 78 OS=Homo sapiens GN=KRT78 PE=2 SV=2",KRT78,Kidney_Glomerular,Glomerular,Homo sapiens,47453.16141685566,28691.8879149157,15.53424698717966,14.808405561000363,0.7820653005482922,0.5279147378386594,-0.25415056270963277,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8N2H9,E3 ubiquitin-protein ligase pellino homolog 3 OS=Homo sapiens GN=PELI3 PE=1 SV=2,PELI3,Kidney_Glomerular,Glomerular,Homo sapiens,92753.09013532691,108820.5564031286,16.50112328055888,16.731604842012807,1.0772919832464987,1.1564039740699135,0.0791119908234148,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8N2S1,Latent-transforming growth factor beta-binding protein 4 OS=Homo sapiens GN=LTBP4 PE=1 SV=2,LTBP4,Kidney_Glomerular,Glomerular,Homo sapiens,7310.3748492759005,15563.6528061176,12.835927004346033,13.925985775150057,-0.04184160754859737,0.23954559028342107,0.28138719783201843,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,LTBP4,ECM Glycoproteins,Core matrisome,exact_gene,100
Q8N335,Glycerol-3-phosphate dehydrogenase 1-like protein OS=Homo sapiens GN=GPD1L PE=1 SV=1,GPD1L,Kidney_Glomerular,Glomerular,Homo sapiens,2748.60731601425,1727.4368905203,11.42500988013908,10.755252212881684,-0.4726520276550927,-0.7966298776034967,-0.323977849948404,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8N365,Circadian-associated transcriptional repressor OS=Homo sapiens GN=CIART PE=1 SV=1,CIART,Kidney_Glomerular,Glomerular,Homo sapiens,4338.6891366364935,2432.7537505111136,12.08337598698726,11.248967486859682,-0.2716260607794227,-0.6352868807951861,-0.36366082001576344,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8N3R9,MAGUK p55 subfamily member 5 OS=Homo sapiens GN=MPP5 PE=1 SV=3,MPP5,Kidney_Glomerular,Glomerular,Homo sapiens,338.3588404576603,748.52373521663,8.406667786274332,9.54983035458847,-1.3942747106414375,-1.1905540385236977,0.2037206721177398,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8N3V7,Synaptopodin OS=Homo sapiens GN=SYNPO PE=1 SV=2,SYNPO,Kidney_Glomerular,Glomerular,Homo sapiens,7414.795549004419,26871.47328046756,12.856385754555497,14.71384148933582,-0.03559471847100744,0.49701180346148005,0.5326065219324875,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8N442,"Translation factor GUF1, mitochondrial OS=Homo sapiens GN=GUF1 PE=1 SV=1",GUF1,Kidney_Glomerular,Glomerular,Homo sapiens,2192.9628382729898,7151.141467664157,11.099323373988735,12.80415955763173,-0.5720973729063321,-0.12706004938857518,0.44503732351775693,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8N465,"D-2-hydroxyglutarate dehydrogenase, mitochondrial OS=Homo sapiens GN=D2HGDH PE=1 SV=3",D2HGDH,Kidney_Glomerular,Glomerular,Homo sapiens,162.51216952152234,969.8650112478456,7.353254203204448,9.923126907518572,-1.7159247498124544,-1.0685631103057491,0.6473616395067052,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8N4E7,"Ferritin, mitochondrial OS=Homo sapiens GN=FTMT PE=1 SV=1",FTMT,Kidney_Glomerular,Glomerular,Homo sapiens,3528.2900226243487,1445.4701383461097,11.78516227443108,10.498320824518142,-0.3626828440472973,-0.8805934135878851,-0.5179105695405879,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8N4Q0,Zinc-binding alcohol dehydrogenase domain-containing protein 2 OS=Homo sapiens GN=ZADH2 PE=1 SV=1,ZADH2,Kidney_Glomerular,Glomerular,Homo sapiens,274032.30955224,208695.991372538,18.063991742093663,17.671050276835825,1.5544993308172779,1.4634087393285775,-0.09109059148870036,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8N4T8,Carbonyl reductase family member 4 OS=Homo sapiens GN=CBR4 PE=1 SV=3,CBR4,Kidney_Glomerular,Glomerular,Homo sapiens,3434.00440740131,6223.8410396203935,11.746096234806462,12.603821280994696,-0.3746112958704606,-0.19252931807778298,0.18208197779267762,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8N5C1,Protein FAM26E OS=Homo sapiens GN=FAM26E PE=2 SV=1,FAM26E,Kidney_Glomerular,Glomerular,Homo sapiens,804.6391511718921,460.172364124922,9.65398998462522,8.849162251475345,-1.0134164794524572,-1.4195278975121155,-0.40611141805965834,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8N5H7,SH2 domain-containing protein 3C OS=Homo sapiens GN=SH2D3C PE=1 SV=1,SH2D3C,Kidney_Glomerular,Glomerular,Homo sapiens,65832.41763585468,79895.4041582932,16.0065324744396,16.285842953794866,0.9262732810779909,1.0107318373168201,0.08445855623882925,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8N5K1,CDGSH iron-sulfur domain-containing protein 2 OS=Homo sapiens GN=CISD2 PE=1 SV=1,CISD2,Kidney_Glomerular,Glomerular,Homo sapiens,389.879709548094,1151.463140745349,8.61058088646613,10.170504894306495,-1.332011742213562,-0.9877215649122217,0.34429017730134026,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8N5M1,ATP synthase mitochondrial F1 complex assembly factor 2 OS=Homo sapiens GN=ATPAF2 PE=1 SV=1,ATPAF2,Kidney_Glomerular,Glomerular,Homo sapiens,324.7449866457503,780.2986182263484,8.347599165047116,9.60973025247412,-1.4123107647011766,-1.170979134641317,0.24133163005985958,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8N5X7,Eukaryotic translation initiation factor 4E type 3 OS=Homo sapiens GN=EIF4E3 PE=2 SV=4,EIF4E3,Kidney_Glomerular,Glomerular,Homo sapiens,100814.61917278696,99170.34583912489,16.62135964459885,16.597635713998176,1.1140050386169569,1.1126237190668244,-0.0013813195501324316,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8N5Y2,Male-specific lethal 3 homolog OS=Homo sapiens GN=MSL3 PE=1 SV=1,MSL3,Kidney_Glomerular,Glomerular,Homo sapiens,14635.7649857075,14055.521834881069,13.837309104291352,13.77895203567119,0.26392110222576404,0.1914959037336995,-0.07242519849206452,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8N6N3,UPF0690 protein C1orf52 OS=Homo sapiens GN=C1orf52 PE=1 SV=1,C1orf52,Kidney_Glomerular,Glomerular,Homo sapiens,50191.0739803175,39854.9781142121,15.615171940297191,15.282508514025704,0.80677498225214,0.6828485534778878,-0.1239264287742522,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8N6S5,ADP-ribosylation factor-like protein 6-interacting protein 6 OS=Homo sapiens GN=ARL6IP6 PE=1 SV=1,ARL6IP6,Kidney_Glomerular,Glomerular,Homo sapiens,775.050434647614,2138.3106133322085,9.60000660436702,11.062930251868377,-1.029899802483125,-0.6960826604549557,0.33381714202816926,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8N7Z5,Putative ankyrin repeat domain-containing protein 31 OS=Homo sapiens GN=ANKRD31 PE=5 SV=2,ANKRD31,Kidney_Glomerular,Glomerular,Homo sapiens,50524.82942667123,57146.41488620663,15.624733479478035,15.802400617880666,0.8096945093035104,0.8527459710260337,0.043051461722523277,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8N841,Tubulin polyglutamylase TTLL6 OS=Homo sapiens GN=TTLL6 PE=1 SV=2,TTLL6,Kidney_Glomerular,Glomerular,Homo sapiens,11118.922329953672,12216.1045997563,13.44085909075997,13.57661479281407,0.14286877820873112,0.12537338565670417,-0.01749539255202695,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8N8Y2,V-type proton ATPase subunit d 2 OS=Homo sapiens GN=ATP6V0D2 PE=2 SV=1,ATP6V0D2,Kidney_Glomerular,Glomerular,Homo sapiens,510.2847326746897,660.0241327005223,8.997983136544022,9.368559132448425,-1.2137220686084822,-1.249792315637408,-0.036070247028925806,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8NAV1,Pre-mRNA-splicing factor 38A OS=Homo sapiens GN=PRPF38A PE=1 SV=1,PRPF38A,Kidney_Glomerular,Glomerular,Homo sapiens,15.177083705391937,326.81595274186964,4.015879646846854,8.35674225281972,-2.7349610277123957,-1.5804476066215882,1.1545134210908075,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8NAX2,Keratinocyte differentiation factor 1 OS=Homo sapiens GN=KDF1 PE=2 SV=2,KDF1,Kidney_Glomerular,Glomerular,Homo sapiens,3160.6241169621203,1660.2967362681438,11.62645014165966,10.698094071211749,-0.41114411751414626,-0.8153087930737772,-0.404164675559631,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8NB16,Mixed lineage kinase domain-like protein OS=Homo sapiens GN=MLKL PE=1 SV=1,MLKL,Kidney_Glomerular,Glomerular,Homo sapiens,4260.736679809093,3791.564215715177,12.05722574064767,11.888957893060436,-0.27961079526039323,-0.4261421054411237,-0.14653131018073046,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8NBS9,Thioredoxin domain-containing protein 5 OS=Homo sapiens GN=TXNDC5 PE=1 SV=2,TXNDC5,Kidney_Glomerular,Glomerular,Homo sapiens,9748.49290925627,6090.41520006477,13.251111468003685,12.572561728709244,0.08493110655435175,-0.2027447400232778,-0.28767584657762957,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8NBX0,Saccharopine dehydrogenase-like oxidoreductase OS=Homo sapiens GN=SCCPDH PE=1 SV=1,SCCPDH,Kidney_Glomerular,Glomerular,Homo sapiens,415.4398830238467,536.1826381442726,8.701964433929188,9.069268867086747,-1.3041086260078456,-1.3475984619612498,-0.043489835953404166,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8NC56,LEM domain-containing protein 2 OS=Homo sapiens GN=LEMD2 PE=1 SV=1,LEMD2,Kidney_Glomerular,Glomerular,Homo sapiens,6530.7840333505765,7416.3176690138835,12.673261375138395,12.856681842769039,-0.09151004437844953,-0.10989610221109393,-0.018386057832644395,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8NCA5,Protein FAM98A OS=Homo sapiens GN=FAM98A PE=1 SV=1,FAM98A,Kidney_Glomerular,Glomerular,Homo sapiens,35068.46192771156,19801.658216723732,15.097927674976862,14.27340648352491,0.6488392570297412,0.3530804578414441,-0.2957587991882971,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8NCN5,"Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial OS=Homo sapiens GN=PDPR PE=1 SV=2",PDPR,Kidney_Glomerular,Glomerular,Homo sapiens,5234.890404908943,6664.017016863617,12.354219184475966,12.702392843414207,-0.1889266096981409,-0.16031676132882933,0.028609848369311575,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8NDV7,Trinucleotide repeat-containing gene 6A protein OS=Homo sapiens GN=TNRC6A PE=1 SV=2,TNRC6A,Kidney_Glomerular,Glomerular,Homo sapiens,5033.93792153055,4149.96670751664,12.297758275237317,12.019231645634383,-0.20616642315803407,-0.38356947551944603,-0.17740305236141196,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8NE18,Putative methyltransferase NSUN7 OS=Homo sapiens GN=NSUN7 PE=2 SV=4,NSUN7,Kidney_Glomerular,Glomerular,Homo sapiens,58837.59978216136,22319.450258940196,15.844475293861969,14.446078509753656,0.876790628377773,0.40950857267823687,-0.4672820556995361,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8NE62,"Choline dehydrogenase, mitochondrial OS=Homo sapiens GN=CHDH PE=1 SV=2",CHDH,Kidney_Glomerular,Glomerular,Homo sapiens,21027.593008533466,47698.573972720194,14.36006470429735,15.541688760451335,0.42353966223026623,0.767547001907278,0.34400733967701175,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8NE71,ATP-binding cassette sub-family F member 1 OS=Homo sapiens GN=ABCF1 PE=1 SV=2,ABCF1,Kidney_Glomerular,Glomerular,Homo sapiens,59886.1925007584,35201.804615053734,15.86995988020484,15.103402752816692,0.8845721097704408,0.6243179351596392,-0.2602541746108016,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8NE86,"Calcium uniporter protein, mitochondrial OS=Homo sapiens GN=MCU PE=1 SV=1",MCU,Kidney_Glomerular,Glomerular,Homo sapiens,620.0550612022244,803.2686478429881,9.278577369656823,9.651533671493535,-1.1280452294995011,-1.1573180444200604,-0.02927281492055922,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8NF50,Dedicator of cytokinesis protein 8 OS=Homo sapiens GN=DOCK8 PE=1 SV=3,DOCK8,Kidney_Glomerular,Glomerular,Homo sapiens,61643.5844350756,89754.49711815594,15.911686536921408,16.453712679735712,0.8973129562746663,1.0655905911051282,0.16827763483046188,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8NF91,Nesprin-1 OS=Homo sapiens GN=SYNE1 PE=1 SV=4,SYNE1,Kidney_Glomerular,Glomerular,Homo sapiens,217952.53797466468,218404.510685634,17.733661097156368,17.736649732427807,1.4536359409853097,1.4848462222505172,0.03121028126520753,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8NFH3,Nucleoporin Nup43 OS=Homo sapiens GN=NUP43 PE=1 SV=1,NUP43,Kidney_Glomerular,Glomerular,Homo sapiens,716.510336433845,587.397725417476,9.486855805137175,9.200647859319082,-1.064449346545817,-1.3046646467814396,-0.24021530023562265,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8NFV4,Alpha/beta hydrolase domain-containing protein 11 OS=Homo sapiens GN=ABHD11 PE=1 SV=1,ABHD11,Kidney_Glomerular,Glomerular,Homo sapiens,2326.003453877523,5820.05363315916,11.184257636741092,12.507064594798386,-0.5461634857984374,-0.2241487848736383,0.3220147009247991,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8NFW1,Collagen alpha-1(XXII) chain OS=Homo sapiens GN=COL22A1 PE=2 SV=2,COL22A1,Kidney_Glomerular,Glomerular,Homo sapiens,418839.320728825,483411.8364405593,18.676040808098715,18.882896257062978,1.7413828200935402,1.8594322622481199,0.11804944215457969,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,COL22A1,Collagens,Core matrisome,exact_gene,100
Q8NHY3,GAS2-like protein 2 OS=Homo sapiens GN=GAS2L2 PE=2 SV=1,GAS2L2,Kidney_Glomerular,Glomerular,Homo sapiens,9549.871105020797,13516.2621296924,13.22141660750474,13.722515348336097,0.07586405711036312,0.17305275493011724,0.09718869781975412,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8NI36,WD repeat-containing protein 36 OS=Homo sapiens GN=WDR36 PE=1 SV=1,WDR36,Kidney_Glomerular,Glomerular,Homo sapiens,482.242781353411,274.1985996161758,8.916604371495417,8.104329318492283,-1.2385703175643117,-1.6629345406988651,-0.42436422313455346,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8NI60,"Atypical kinase ADCK3, mitochondrial OS=Homo sapiens GN=ADCK3 PE=1 SV=1",ADCK3,Kidney_Glomerular,Glomerular,Homo sapiens,9348.631483942876,7296.7274313156595,13.190693786906683,12.833231552214695,0.06648312961177277,-0.11755950732225935,-0.1840426369340321,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8NI99,Angiopoietin-related protein 6 OS=Homo sapiens GN=ANGPTL6 PE=1 SV=1,ANGPTL6,Kidney_Glomerular,Glomerular,Homo sapiens,13647.385027736467,23546.708582397503,13.73644263103772,14.523299058170933,0.23312246283616672,0.4347437544793571,0.20162129164319037,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,ANGPTL6,Secreted Factors,Matrisome-associated,exact_gene,100
Q8TAD8,Smad nuclear-interacting protein 1 OS=Homo sapiens GN=SNIP1 PE=1 SV=1,SNIP1,Kidney_Glomerular,Glomerular,Homo sapiens,16921.427243155802,14154.327163165151,14.046648893664297,13.78905747328067,0.32784105971827476,0.19479829617304173,-0.13304276354523303,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8TAQ2,SWI/SNF complex subunit SMARCC2 OS=Homo sapiens GN=SMARCC2 PE=1 SV=1,SMARCC2,Kidney_Glomerular,Glomerular,Homo sapiens,2049.5972837732,911.1602853148214,11.001828473822394,9.833143547619315,-0.6018665338147097,-1.0979690973477338,-0.4961025635330242,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8TB37,Iron-sulfur protein NUBPL OS=Homo sapiens GN=NUBPL PE=1 SV=3,NUBPL,Kidney_Glomerular,Glomerular,Homo sapiens,51538.391889650666,42622.581542099535,15.65338789457079,15.379364203452145,0.8184438684205131,0.7145003738967419,-0.10394349452377116,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8TBF8,Protein FAM81A OS=Homo sapiens GN=FAM81A PE=2 SV=3,FAM81A,Kidney_Glomerular,Glomerular,Homo sapiens,29241.6957351248,24209.99146450563,14.835788691675345,14.56337453991221,0.5687975567875013,0.44784016583924274,-0.12095739094825858,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8TC05,Nuclear protein MDM1 OS=Homo sapiens GN=MDM1 PE=1 SV=2,MDM1,Kidney_Glomerular,Glomerular,Homo sapiens,175221.01385589674,164637.92584909053,17.418824512421708,17.32894594926162,1.3575035183168482,1.3516112310457489,-0.005892287271099361,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8TCS8,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial OS=Homo sapiens GN=PNPT1 PE=1 SV=2",PNPT1,Kidney_Glomerular,Glomerular,Homo sapiens,8145.085987042806,9497.355907068337,12.991891327634093,13.21346210021215,0.00578064785150004,0.006697406177057406,0.0009167583255573668,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8TDD1,ATP-dependent RNA helicase DDX54 OS=Homo sapiens GN=DDX54 PE=1 SV=2,DDX54,Kidney_Glomerular,Glomerular,Homo sapiens,22734.404403918434,18897.1251756401,14.472653045665716,14.205955495796351,0.4579174650167071,0.33103790604813793,-0.12687955896856917,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8TDM6,Disks large homolog 5 OS=Homo sapiens GN=DLG5 PE=1 SV=4,DLG5,Kidney_Glomerular,Glomerular,Homo sapiens,39775.04822491197,31271.295020716265,15.279612330192649,14.932597479640936,0.7043149765440333,0.5684998632924385,-0.1358151132515948,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8TDN6,Ribosome biogenesis protein BRX1 homolog OS=Homo sapiens GN=BRIX1 PE=1 SV=2,BRIX1,Kidney_Glomerular,Glomerular,Homo sapiens,317.52825833430535,1838.3057232528447,8.315277557076811,10.84494558429368,-1.4221798670526213,-0.7673186569461892,0.6548612101064322,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8TEA7,TBC domain-containing protein kinase-like protein OS=Homo sapiens GN=TBCK PE=1 SV=4,TBCK,Kidney_Glomerular,Glomerular,Homo sapiens,931.5152841877202,444.6365581342063,9.864983561513775,8.799723779893176,-0.9489915533249055,-1.4356840741246404,-0.4866925207997349,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8TEK3,"Histone-lysine N-methyltransferase, H3 lysine-79 specific OS=Homo sapiens GN=DOT1L PE=1 SV=2",DOT1L,Kidney_Glomerular,Glomerular,Homo sapiens,53272.34862173657,93658.6733445745,15.701126347291703,16.515140385929538,0.8330203609154149,1.0856647729802749,0.25264441206486,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8TEM1,Nuclear pore membrane glycoprotein 210 OS=Homo sapiens GN=NUP210 PE=1 SV=3,NUP210,Kidney_Glomerular,Glomerular,Homo sapiens,62241.93943842491,73667.90525851764,15.925622573117492,16.168768183463026,0.9015681952998704,0.972472550453385,0.07090435515351456,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8TEX9,Importin-4 OS=Homo sapiens GN=IPO4 PE=1 SV=2,IPO4,Kidney_Glomerular,Glomerular,Homo sapiens,25.447713023308037,37.552108111246,4.725071070437224,5.2687378468171575,-2.5184160231256656,-2.589587714861229,-0.07117169173556359,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8TF65,PDZ domain-containing protein GIPC2 OS=Homo sapiens GN=GIPC2 PE=1 SV=1,GIPC2,Kidney_Glomerular,Glomerular,Homo sapiens,8654.636366349556,6553.859557861767,13.079424175753358,12.678349154758708,0.03250798883020892,-0.16817408514777432,-0.20068207397798324,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8WTT2,Nucleolar complex protein 3 homolog OS=Homo sapiens GN=NOC3L PE=1 SV=1,NOC3L,Kidney_Glomerular,Glomerular,Homo sapiens,3221.366043009504,2929.388710999417,11.653904670214782,11.51687633300775,-0.4027611325905591,-0.5477359817502597,-0.1449748491597006,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8WUM0,Nuclear pore complex protein Nup133 OS=Homo sapiens GN=NUP133 PE=1 SV=2,NUP133,Kidney_Glomerular,Glomerular,Homo sapiens,3700.171413159017,5198.341658306527,11.853766237697629,12.344113245141795,-0.341735261989673,-0.2774002447195514,0.06433501727012164,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8WUM4,Programmed cell death 6-interacting protein OS=Homo sapiens GN=PDCD6IP PE=1 SV=1,PDCD6IP,Kidney_Glomerular,Glomerular,Homo sapiens,20139.36282122163,22802.36107376663,14.297802052748287,14.476958863899162,0.40452834072130556,0.41960007509458674,0.015071734373281187,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8WUP2,Filamin-binding LIM protein 1 OS=Homo sapiens GN=FBLIM1 PE=1 SV=2,FBLIM1,Kidney_Glomerular,Glomerular,Homo sapiens,13336.646792648591,8094.277613898386,13.703216528826761,12.982864840832542,0.2229771815815713,-0.06866030472444323,-0.2916374863060145,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8WV93,Lactation elevated protein 1 OS=Homo sapiens GN=LACE1 PE=1 SV=2,LACE1,Kidney_Glomerular,Glomerular,Homo sapiens,6966.516074315171,9492.082298825071,12.766428710345393,13.212660875094471,-0.06306226517718024,0.006435570928245408,0.06949783610542565,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8WVC0,RNA polymerase-associated protein LEO1 OS=Homo sapiens GN=LEO1 PE=1 SV=1,LEO1,Kidney_Glomerular,Glomerular,Homo sapiens,307.29181022709935,373.23252609739,8.268152754530595,8.547791144398616,-1.4365689871746004,-1.5180140496123333,-0.08144506243773297,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8WVM0,"Dimethyladenosine transferase 1, mitochondrial OS=Homo sapiens GN=TFB1M PE=1 SV=1",TFB1M,Kidney_Glomerular,Glomerular,Homo sapiens,0.0,113.48093440717234,0.0,6.838963542450651,-3.961172523818278,-2.0764479909113227,1.8847245329069553,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8WVN6,Secreted and transmembrane protein 1 OS=Homo sapiens GN=SECTM1 PE=1 SV=2,SECTM1,Kidney_Glomerular,Glomerular,Homo sapiens,342.8989849485893,1112.575718009325,8.425841047390525,10.12098394272729,-1.3884203337013874,-1.0039046954607493,0.38451563824063806,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8WVV4,Protein POF1B OS=Homo sapiens GN=POF1B PE=1 SV=3,POF1B,Kidney_Glomerular,Glomerular,Homo sapiens,667.968646388529,595.9583940432257,9.38579478515598,9.221486573862427,-1.095307388969082,-1.297854688023295,-0.20254729905421298,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8WWC4,"Uncharacterized protein C2orf47, mitochondrial OS=Homo sapiens GN=C2orf47 PE=1 SV=1",C2orf47,Kidney_Glomerular,Glomerular,Homo sapiens,3027.37033917898,4172.6740486449,11.564325927841313,12.027102219427782,-0.43011316834972324,-0.38099742229492994,0.0491157460547933,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8WWP7,GTPase IMAP family member 1 OS=Homo sapiens GN=GIMAP1 PE=1 SV=1,GIMAP1,Kidney_Glomerular,Glomerular,Homo sapiens,2876.843925162417,3196.384027595707,11.49077263681678,11.642676316686334,-0.45257198160163925,-0.5066253509172264,-0.05405336931558713,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
Q8WWQ0,PH-interacting protein OS=Homo sapiens GN=PHIP PE=1 SV=2,PHIP,Kidney_Glomerular,Glomerular,Homo sapiens,321898.5619087538,339302.8651067017,18.29625108780879,18.372218338728292,1.625417561650599,1.6925459816514619,0.06712842000086283,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0
