Gene_Symbol,Protein_Name,Matrisome_Category,Matrisome_Division,N_Tissues,N_Measurements,Direction_Consistency,Predominant_Direction,N_Upregulated,N_Downregulated,Mean_Zscore_Delta,Abs_Mean_Zscore_Delta,Median_Zscore_Delta,Std_Zscore_Delta,N_Strong_Effects,Strong_Effect_Rate,T_Statistic,P_Value,Universality_Score
Cnp,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,-0.1769459643493454,0.360562494666485,-0.0332673494658041,0.5327382402561375,1,0.25,-0.6642885791876731,0.5540016500334303,0.3458441547540801
C4b,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,-0.1670685469176605,0.3923396789648199,-0.0441987091729296,0.5261804470508402,1,0.25,-0.6350237750340358,0.5705349449091818,0.3457152142087633
Ambp,,ECM Regulators,Matrisome-associated,5,5,1.0,UP,5,0,0.4144439373115289,0.4144439373115289,0.2749175050694729,0.3838731330498713,2,0.4,2.414143467995306,0.0732255594910326,0.6150345759505934
Ace,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.3866901562643408,0.3866901562643408,-0.2751118588947967,0.3566029267997775,1,0.25,-2.1687435924016207,0.1185960642752693,0.5855380380654979
Serpinh1,,ECM Regulators,Matrisome-associated,8,8,1.0,DOWN,0,8,-0.660101795524813,0.660101795524813,-0.6848685373133422,0.5008097173200728,5,0.625,-3.728062293892738,0.0073774850685027,0.7057111531270162
Kera,,Proteoglycans,Core matrisome,4,4,1.0,DOWN,0,4,-0.970346025867346,0.970346025867346,-0.9433142733631612,0.1085172345880792,4,1.0,-17.883721964546638,0.0003812677367823,0.6675465843334958
Itih3,,ECM Regulators,Matrisome-associated,8,8,1.0,UP,8,0,0.4243490387790778,0.4243490387790778,0.414815040498511,0.2652445763209252,2,0.25,4.525032512598935,0.0027157725446315,0.6830682199572168
Cilp2,,ECM Glycoproteins,Core matrisome,3,3,0.6666666666666666,DOWN,1,2,-0.310595813767251,0.839510864343204,-0.4998790672367474,1.0225515277148576,2,0.6666666666666666,-0.5261032969803494,0.6513336436475305,0.4066255341754025
Apoc1,,Non-ECM,Non-ECM,3,3,0.6666666666666666,DOWN,1,2,-0.1333410032929239,0.5555920736916774,-0.2604390027277347,0.7117313531259194,2,0.6666666666666666,-0.3244951784422696,0.7763589359524306,0.3532285966492698
Mfge8,,ECM Glycoproteins,Core matrisome,8,8,1.0,UP,8,0,0.487722747800569,0.487722747800569,0.3358180471624959,0.4594939072220697,3,0.375,3.002190513416708,0.0198804345440096,0.6859726584594903
Serpinf1,,ECM Regulators,Matrisome-associated,7,7,1.0,DOWN,0,7,-0.6983844682242608,0.6983844682242608,-0.874990452225282,0.6462240320935205,4,0.5714285714285714,-2.8593050252951304,0.0288279223342109,0.6876022741202897
Ces1d,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.37289938212478,0.7731321289743874,0.7044009270025897,0.7881250738500818,4,1.0,0.9462949333742768,0.4138105090285398,0.4901393463858484
Pxdn,,ECM Glycoproteins,Core matrisome,5,5,1.0,DOWN,0,5,-0.5038188663918073,0.5038188663918073,-0.6185626124168538,0.287753002028222,3,0.6,-3.915070305638285,0.0173195470198442,0.6351532713528589
Aoc3,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,-0.3222148724611824,0.3824071933436214,-0.3187895622128553,0.3653670604163595,1,0.25,-1.763787201254528,0.175963287539508,0.4986362971205781
Col5a2,,Collagens,Core matrisome,6,6,0.6666666666666666,UP,4,2,-0.0013648920152659,0.488500955035475,0.0971005626946672,0.631171177482966,3,0.5,-0.0052969608097966,0.9959784990486108,0.3555367486350018
Col1a1,,Collagens,Core matrisome,8,8,0.625,DOWN,3,5,-0.0788007670123403,0.3366733100109981,-0.0279666548346575,0.4929475134448401,3,0.375,-0.4521419031226099,0.6648448794196453,0.429374825705406
Psap,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.2231065192356274,0.236337314845072,0.1495360853655262,0.2920652625657393,1,0.25,1.527785381086939,0.2240192885344665,0.4744181090717315
Alpl,,Non-ECM,Non-ECM,4,4,1.0,UP,4,0,0.395490529130492,0.395490529130492,0.3986205198959038,0.3792036291949731,2,0.5,2.0859005488428215,0.1282777183742681,0.5844817445323133
Clu,,Non-ECM,Non-ECM,4,4,1.0,UP,4,0,0.3119124778682617,0.3119124778682617,0.2854434492472192,0.1877617941621646,1,0.25,3.3224275392135585,0.0449725023869246,0.5927849826035589
Gstm2,,Non-ECM,Non-ECM,4,4,1.0,UP,4,0,0.6497362354779427,0.6497362354779427,0.6601625625745442,0.09721853178852,4,1.0,13.366509934367595,0.0009051787205,0.635380823097812
Clic1,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.4228125934615976,0.4228125934615976,-0.4085475024907276,0.1903959983338557,1,0.25,-4.441402100481165,0.0212241633489456,0.6086246619704884
Col4a1,,Collagens,Core matrisome,8,8,0.875,UP,7,1,0.3202299715071896,0.3270632537792994,0.3107449980942938,0.2207714649043114,2,0.25,4.102645864854912,0.0045578482749988,0.6354712263111655
F13b,,ECM Regulators,Matrisome-associated,4,4,0.75,DOWN,1,3,-0.1274783367934548,0.208316949909782,-0.1439010904515839,0.2248375089033943,0,0.0,-1.1339596975185158,0.3392301780789202,0.4485738946693117
Cfd,,Non-ECM,Non-ECM,3,3,1.0,DOWN,0,3,-0.3775720727414136,0.3775720727414136,-0.297742390445824,0.3423426126019314,1,0.3333333333333333,-1.910291005074636,0.196278465282121,0.5514426906883053
Eln,,ECM Glycoproteins,Core matrisome,5,5,0.8,DOWN,1,4,-0.716013863031008,0.7560227694858799,-0.6356820819766298,0.5497864784682295,4,0.8,-2.912140864268414,0.0435846685165291,0.5951206373629293
C8a,,Non-ECM,Non-ECM,3,3,1.0,DOWN,0,3,-0.3776087934253274,0.3776087934253274,-0.3480260225609372,0.1082116009097926,0,0.0,-6.044061912942836,0.0262991642433859,0.5854422229644438
Ctsd,,ECM Regulators,Matrisome-associated,8,8,1.0,UP,8,0,0.4101558250792732,0.4101558250792732,0.4172526302431127,0.3473810252903547,2,0.25,3.3395487276750826,0.0124273466915458,0.6797065837578534
Anxa1,,ECM-affiliated Proteins,Matrisome-associated,8,8,0.5,DOWN,4,4,-0.1165982503986592,0.2020283270678322,-0.0132563340409987,0.2722473134733183,1,0.125,-1.2113605453735254,0.2650595506201106,0.4583673931709964
Itga6,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,-0.1969459913308134,0.2894279639695924,-0.1405444687566571,0.3675124830416891,1,0.25,-1.071778513212966,0.3623738518123267,0.4520562613286115
Itgb4,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,-0.1176727493405017,0.2675788553679002,-0.1194570234585827,0.3480507333153709,1,0.25,-0.6761815912272637,0.5473879779094585,0.4128685252490159
Thbs4,,ECM Glycoproteins,Core matrisome,7,7,0.5714285714285714,UP,4,3,0.0863428930825373,0.1906139254214753,0.0272432020865176,0.2810579875094826,1,0.1428571428571428,0.8127924938142014,0.4473795691713393,0.4245434619011569
Fam213a,,Non-ECM,Non-ECM,4,4,1.0,UP,4,0,0.589164138815103,0.589164138815103,0.5276028062995459,0.1282801491800146,4,1.0,9.18558549520134,0.0027284998706338,0.6289589492015012
Efemp1,,ECM Glycoproteins,Core matrisome,5,5,1.0,DOWN,0,5,-0.3769245476451189,0.3769245476451189,-0.39256122369676,0.1444699275263512,1,0.2,-5.833940151794654,0.0043021597319622,0.6250673169357666
Dpysl3,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.5370030847863166,0.5370030847863166,-0.4781864866107738,0.2553002312038397,2,0.5,-4.20683586735616,0.0245262115583114,0.619383301461087
Mcam,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.3436840655759903,0.3436840655759903,-0.3891499952390824,0.2146357185959147,1,0.25,-3.202487151945379,0.0492380875397927,0.5951090243437582
Cstb,,ECM Regulators,Matrisome-associated,7,7,0.5714285714285714,UP,4,3,0.2478913979092257,0.2981078658072686,0.2555685573289968,0.3157546190562968,1,0.1428571428571428,2.0771160624036127,0.083065543692217,0.5081556610355608
Agrn,,ECM Glycoproteins,Core matrisome,6,6,0.6666666666666666,UP,4,2,-0.0541583243532261,0.1520880105007807,0.0154980107196645,0.2214105605395061,0,0.0,-0.5991595869063412,0.5751783650026376,0.4060554809907269
Gsto1,,Non-ECM,Non-ECM,4,4,1.0,UP,4,0,0.2872611565727626,0.2872611565727626,0.2558963257942778,0.2052280576756063,1,0.25,2.7994335650422797,0.0678848019455892,0.5857373905622761
Cd163,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,-0.1057207232332369,0.197228012590433,-0.0946508828700789,0.2465262350972643,0,0.0,-0.8576833471011794,0.4541246522067761,0.4244861061118057
Col1a2,,Collagens,Core matrisome,8,8,0.625,UP,5,3,-0.0165225784625103,0.3914909318960838,0.0954319026207488,0.5241843024913521,3,0.375,-0.0891535837147328,0.9314570175354664,0.3815341602707504
C1qc,,ECM-affiliated Proteins,Matrisome-associated,3,3,0.6666666666666666,UP,2,1,-0.081573308729942,0.1883588292510982,0.0684473776188724,0.2802494835100577,0,0.0,-0.5041547748532813,0.6642079918463548,0.3389354610264271
Tgfbi,,ECM Glycoproteins,Core matrisome,7,7,0.5714285714285714,DOWN,3,4,0.0716488353575879,0.1764475621745113,-0.0090911475543027,0.2258656419510714,0,0.0,0.8392821433401282,0.4334710561750841,0.4259085281757116
Serpinb6a,,ECM Regulators,Matrisome-associated,4,4,1.0,UP,4,0,0.6280671356430535,0.6280671356430535,0.6323963649806079,0.1511966893745844,3,0.75,8.30794825258428,0.0036541742645951,0.632664114005504
Itih1,,ECM Regulators,Matrisome-associated,7,7,1.0,UP,7,0,0.3958438351553398,0.3958438351553398,0.415543629230854,0.3273670635915999,2,0.2857142857142857,3.199174450688231,0.0186194408310909,0.6593899071140217
Cat,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,0.0089319618240562,0.1782328035501584,-0.0874015998806517,0.2476913453125284,0,0.0,0.0721217110980297,0.9470441424062224,0.324002687167889
Man2b1,,Non-ECM,Non-ECM,3,3,0.6666666666666666,DOWN,1,2,-0.1066175653431942,0.1125379458125488,-0.145981425146908,0.101699953068213,0,0.0,-1.8158026093664537,0.2110527867407143,0.4219844137037002
Postn,,ECM Glycoproteins,Core matrisome,6,6,0.8333333333333334,DOWN,1,5,-0.4883051414462621,0.6043162349566927,-0.3295160801897592,0.7093739812578596,2,0.3333333333333333,-1.6861323743506778,0.1525803770938336,0.585797901018079
Apoe,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.2418840626068885,0.2418840626068885,-0.1884687988119689,0.1270524618603173,0,0.0,-3.807624961613388,0.0318392806115753,0.5884087854324914
Entpd2,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.230539149085048,0.230539149085048,-0.1921875318836104,0.2014177475136606,1,0.25,-2.2891642065395685,0.1060378031668956,0.5724345895692434
S100a9,,Secreted Factors,Matrisome-associated,4,4,0.5,DOWN,2,2,0.0632473333515443,0.109659118113967,0.0179795791606943,0.1717103380002476,0,0.0,0.7366747289432642,0.5146999155067882,0.3286141640041567
Serpina1e,,ECM Regulators,Matrisome-associated,7,7,1.0,DOWN,0,7,-0.3186396961946602,0.3186396961946602,-0.3729604882688164,0.144562860628923,0,0.0,-5.831659599821006,0.0011192723563694,0.6551695269128981
Ecm1,,ECM Glycoproteins,Core matrisome,6,6,0.5,DOWN,3,3,-0.0687430118878717,0.1786150634146852,-0.074879695920752,0.2166115847376128,0,0.0,-0.777360558583851,0.4721050626710403,0.3793228467484369
Klkb1,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,-0.0424020430068579,0.1494718651433181,0.0459321507666791,0.2292998552909156,0,0.0,-0.3698392478535314,0.736067978414059,0.2883218261256376
Gfer,,Non-ECM,Non-ECM,4,4,1.0,UP,4,0,0.2939805856201262,0.2939805856201262,0.3105029749433075,0.1999810988574236,0,0.0,2.940083710908293,0.0605061120053366,0.587885071455063
Hmcn2,,ECM Glycoproteins,Core matrisome,5,5,0.8,DOWN,1,4,-0.0801285494790096,0.3039611780492241,-0.0801513878456557,0.4167766126814563,2,0.4,-0.4299014822850995,0.6894144571906164,0.4207485204844462
Lipe,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.2330837774761156,0.2330837774761156,-0.2228438064119903,0.2042123347360719,0,0.0,-2.282759048588889,0.1066641076426151,0.5725637915132062
Lamb2,,ECM Glycoproteins,Core matrisome,8,8,0.875,UP,7,1,0.1713303730758664,0.1724121279851115,0.1337775565280298,0.1513658305535121,0,0.0,3.201485254159437,0.015034762446656,0.6179107308974152
Ltbp4,,ECM Glycoproteins,Core matrisome,4,4,1.0,DOWN,0,4,-0.5698498169609629,0.5698498169609629,-0.4275994072024541,0.3754402539435306,1,0.25,-3.0356351561954416,0.0560604330450676,0.6163611303812004
Col6a2,,Collagens,Core matrisome,8,8,0.625,UP,5,3,0.1105574980454881,0.3346362166679231,0.1331581633605601,0.4196859846794346,3,0.375,0.7450899904479363,0.4804805106533597,0.4660439901243556
Nid2,,ECM Glycoproteins,Core matrisome,8,8,0.625,DOWN,3,5,-0.0910874294177759,0.1530876651870348,-0.045524865782196,0.1953477414696263,0,0.0,-1.3188489109238042,0.2287258886035408,0.4982400593862306
Dpp7,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,0.0338514739889452,0.0962110692791695,-0.0143220121618388,0.1557201519176033,0,0.0,0.4347731950179088,0.6931030274414552,0.3665887367337435
Tpt1,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.175457573439748,0.2009561082298076,0.2060029728194747,0.1653554440085384,0,0.0,2.1221868380781945,0.1239251982551745,0.4908988064660635
Hspb6,,Non-ECM,Non-ECM,4,4,1.0,UP,4,0,0.2563492331972402,0.2563492331972402,0.2549978723456098,0.2008264505623414,0,0.0,2.552942926386712,0.0837276119266966,0.5794776362285023
Mug1,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,-0.1922756350651506,0.2036739054168073,-0.1626713862076588,0.2041056092486682,0,0.0,-1.8840798719146936,0.156064405388384,0.4847427447581215
Lgals9,,ECM-affiliated Proteins,Matrisome-associated,3,3,1.0,DOWN,0,3,-0.3767026804310074,0.3767026804310074,-0.3703077589443246,0.0161528703637417,0,0.0,-40.39332744962026,0.0006123245941329,0.5904889795948624
Akr1b3,,Non-ECM,Non-ECM,4,4,1.0,UP,4,0,0.2572940827430622,0.2572940827430622,0.252298147214943,0.1274581952092817,0,0.0,4.037309367523912,0.0273353050105175,0.5908505825663204
Gsn,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.3107605693947582,0.3107605693947582,-0.2797699841474916,0.1419258770549786,1,0.25,-4.379195335525419,0.022040784973911,0.5972561352388113
Sod1,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.1308741302964665,0.177709126508134,0.1583249311244337,0.1740884040949898,0,0.0,1.503536447207089,0.229736709741001,0.4674118059967308
Apod,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.46313494957556,0.5848189738767835,0.6012109624805244,0.4963319063073154,3,0.75,1.8662308172821729,0.1588455611886333,0.5223010204440692
Gpx3,,Non-ECM,Non-ECM,4,4,1.0,UP,4,0,0.3219618561277561,0.3219618561277561,0.3701100207905126,0.1265114114897269,0,0.0,5.089846873677481,0.0146579548425953,0.5998528299383742
Apoa2,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,-0.3321928697678335,0.3412624104168703,-0.4001410120263595,0.2438985001584041,1,0.25,-2.7240255233392996,0.0723035992819907,0.5152537564794065
Pdcd6ip,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,0.0326699097831104,0.119645219680571,-0.0433406905390494,0.1856842466778202,0,0.0,0.3518867148681254,0.7481896311333656,0.3579148310355016
Fbn2,,ECM Glycoproteins,Core matrisome,5,5,0.8,DOWN,1,4,-1.0378713336052638,1.0514974380757136,-0.5930954597975421,1.0535683941261496,3,0.6,-2.2027529173980285,0.0923687932187231,0.6149112792814738
Ache,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.1525738133587056,0.248429538944616,0.1642818738953977,0.2849667482968538,0,0.0,1.070818362286728,0.3627431021998311,0.447882568748613
Chad,,Proteoglycans,Core matrisome,3,3,1.0,DOWN,0,3,-0.5445727916974589,0.5445727916974589,-0.5095847305838425,0.3072180926652313,2,0.6666666666666666,-3.070221989391217,0.0917243556998774,0.5890535845003586
Col4a2,,Collagens,Core matrisome,8,8,1.0,UP,8,0,0.2136424997349205,0.2136424997349205,0.1560367128351949,0.1986031012843107,1,0.125,3.0426123124018223,0.0187776491806463,0.658785190725598
F13a1,,ECM Regulators,Matrisome-associated,7,7,0.8571428571428571,DOWN,1,6,-0.1844989304311182,0.2076607593914582,-0.1654537501264992,0.1755549916702885,0,0.0,-2.780543477766346,0.0319740557980094,0.5950435336871069
C3,,Non-ECM,Non-ECM,6,8,0.75,DOWN,2,6,-0.2244435713041838,0.4470797500237981,-0.234020790852782,0.6068351243283966,2,0.25,-1.04611987606063,0.3302784832792562,0.509534631287705
B2m,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,-0.1375941108934341,0.2015564009002354,-0.1071553985645437,0.252952466954842,0,0.0,-1.0879048743809874,0.3562266027262675,0.4444985548388876
Dpep1,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,-0.1588046290490411,0.1772592507194078,-0.0971729900982191,0.2299755799614569,0,0.0,-1.3810564502166376,0.2611565091986743,0.4610828585263234
Prelp,,Proteoglycans,Core matrisome,8,8,0.625,UP,5,3,-0.0056866110061061,0.2201617022196602,0.0974840011226474,0.2954880395856085,1,0.125,-0.0544325409587042,0.9581115127781232,0.3590703382545766
Erap1,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,-0.0585750136858552,0.0882962123243315,0.0081991685416673,0.1577643296278086,0,0.0,-0.7425634656964989,0.5116033320062381,0.4020971901253031
Dbi,,Non-ECM,Non-ECM,4,4,1.0,UP,4,0,0.2614891843673119,0.2614891843673119,0.1535701502483596,0.2516968813043587,1,0.25,2.077810285230448,0.129272803101637,0.5708825931105215
Serpinb8,,ECM Regulators,Matrisome-associated,4,4,0.75,UP,3,1,0.083055437881867,0.1284696665533705,0.0302698620686685,0.1960795942877677,0,0.0,0.8471604419986134,0.4591376449946839,0.4166076729505179
Epdr1,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,-0.0369006145006992,0.2747317827402958,-0.0581610716592348,0.3463917922934759,0,0.0,-0.2130570950101248,0.8449392967637044,0.2790735542154063
Pcyox1,,Non-ECM,Non-ECM,3,3,0.6666666666666666,DOWN,1,2,-0.0565266814099848,0.3337184099579375,-0.1805561598748872,0.4241263869025152,0,0.0,-0.2308441238480563,0.8389006519952821,0.3185328870673256
Dag1,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,0.0029686391910824,0.1410588722629527,-0.014517749947579,0.1945476649476768,0,0.0,0.0305183739098676,0.9775704267727686,0.2391800371658592
Lgals3bp,,Non-ECM,Non-ECM,3,3,0.6666666666666666,DOWN,1,2,0.0253303712947646,0.2694012711610178,-0.0994891770101129,0.370478135275239,0,0.0,0.1184239658961834,0.9165536673296352,0.296570570120763
Gstm5,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.1847296444797459,0.2679817373134743,0.2330083985452681,0.2558670101287636,0,0.0,1.4439504677588704,0.244477067399711,0.4734909955455228
Anxa2,,ECM-affiliated Proteins,Matrisome-associated,8,8,0.875,DOWN,1,7,-0.2500857194658389,0.2556093283055435,-0.3434222612880325,0.206809969930994,0,0.0,-3.420285940203294,0.0111310852418945,0.6270111863704108
Papln,,ECM Glycoproteins,Core matrisome,4,4,0.75,UP,3,1,0.1690461443992033,0.1945257620615675,0.0984593566806357,0.2528240108382416,1,0.25,1.3372633701896306,0.2734884584269801,0.4603431198148783
Pdia3,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.1989393209756442,0.1989393209756442,-0.1737427110449748,0.1914242529873398,0,0.0,-2.0785174069745636,0.1291854636212672,0.5646450746674286
Lamb1,,ECM Glycoproteins,Core matrisome,8,8,0.875,DOWN,1,7,-0.2447180264408533,0.305528869579534,-0.2243975655104563,0.270819798521567,1,0.125,-2.555821648484623,0.0377812397501527,0.6266731095961582
Col6a1,,Collagens,Core matrisome,8,8,0.75,UP,6,2,0.0894762130104129,0.364988036290066,0.1582435026094981,0.4696752531943863,2,0.25,0.5388338989056296,0.6067045426180725,0.4813343656936273
Fn1,,ECM Glycoproteins,Core matrisome,8,8,0.75,DOWN,2,6,-0.2131751789967538,0.2231766730591572,-0.2266441404504648,0.2123549512057934,0,0.0,-2.8393520149794997,0.0250678745796874,0.5834805629782135
Ctsb,,ECM Regulators,Matrisome-associated,8,8,0.875,UP,7,1,0.3644068190981256,0.3673302889528658,0.3081784467338727,0.3576204115906891,2,0.25,2.8821009600517207,0.0235807126573782,0.6356933569520462
Apoa1,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.3956064424602178,0.3956064424602178,-0.3900544478533166,0.1021324159124312,1,0.25,-7.746932037707055,0.0044732695421709,0.6092542256317053
Vtn,,ECM Glycoproteins,Core matrisome,6,6,1.0,UP,6,0,0.3001121734603073,0.3001121734603073,0.2418067301722407,0.1916485851225811,1,0.1666666666666666,3.83577937768335,0.0121758445012152,0.6334584013869642
Col15a1,,Collagens,Core matrisome,6,6,1.0,DOWN,0,6,-0.3470471558967531,0.3470471558967531,-0.3340642011711066,0.1716350196714582,1,0.1666666666666666,-4.952884616778097,0.0042742924903884,0.639732210032774
Tsg101,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.1208609959828417,0.1643721558624453,0.1596762121794936,0.1528825272685675,0,0.0,1.581096259228187,0.2119947535291788,0.4696265001745264
Cd81,,Non-ECM,Non-ECM,3,3,0.6666666666666666,DOWN,1,2,-0.0943483141439772,0.2259542232263865,-0.2100965091075605,0.2544592869634935,0,0.0,-0.6422091158704011,0.5865253614481869,0.3582315265035895
Slmap,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,0.0483773076034474,0.1794712267240569,0.0071360021164225,0.2243498981212788,0,0.0,0.4312665885615486,0.6953863999320117,0.299458077980121
Apoh,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,-0.0007244788069074,0.1312814188325076,0.0481725238097432,0.1850737813680682,0,0.0,-0.0078290809379058,0.9942448803292374,0.3098674011115208
Pdap1,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.1791271575877445,0.188321535601635,0.1940966772311046,0.1659844770404,0,0.0,2.1583603573260115,0.1197604495427208,0.4904682989457369
Serpinc1,,ECM Regulators,Matrisome-associated,8,8,0.75,UP,6,2,0.165677739699343,0.1908267825052341,0.1944758669125997,0.1632392386673631,0,0.0,2.870678745856896,0.0239687390252173,0.5804654010337152
Ahsg,,Non-ECM,Non-ECM,4,4,1.0,DOWN,0,4,-0.1425066639822143,0.1425066639822143,-0.0952016134357462,0.1584740376830252,0,0.0,-1.798485935813052,0.1699374106933615,0.5508514195536668
Apoo,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,0.100806701769623,0.2431709651919883,0.0513164127643474,0.2984328610326943,0,0.0,0.6755737382323945,0.5477245199978575,0.335360427813745
Cdh13,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,-0.0227405744539787,0.1643507545271701,-0.0803125325732616,0.2136326235365322,0,0.0,-0.2128942113570963,0.8450554931478849,0.3430122121172576
Fabp3,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.1642200559691229,0.2074845249065483,0.2209567098580967,0.1753700969086922,0,0.0,1.872839883924172,0.1578090996652317,0.4847748678517261
Lama4,,ECM Glycoproteins,Core matrisome,8,8,0.625,DOWN,3,5,-0.1406565243346716,0.1578404000290808,-0.0905305346380208,0.185235934237075,0,0.0,-2.1477297606388546,0.0688440238498716,0.5306917058211691
Cpn2,,ECM Regulators,Matrisome-associated,3,3,0.6666666666666666,UP,2,1,0.0578744444107647,0.1422329521213632,0.0156290632140334,0.2087656530285822,0,0.0,0.4801626930726052,0.6784993703926967,0.3314645976041852
Gbp2,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,-0.078200478553373,0.1678411845809864,-0.1339255497587632,0.1782460680817539,0,0.0,-0.8774440793555778,0.4448410492734032,0.4234041438975356
Alb,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.0449125506064011,0.2066622716850407,0.0636587717831691,0.28732548729438,0,0.0,0.3126248981900161,0.7750371014251974,0.3612470421775822
Pebp1,,Non-ECM,Non-ECM,4,4,1.0,UP,4,0,0.3476438016996548,0.3476438016996548,0.3331417826305809,0.2331320874428314,1,0.25,2.9823762615680605,0.0584857761819828,0.5936554602276866
Ctsz,,ECM Regulators,Matrisome-associated,7,7,0.5714285714285714,UP,4,3,-0.009726607805714,0.1272362954962979,0.0374003175857557,0.1632979933025643,0,0.0,-0.1575903342945428,0.8799493102393035,0.3316917506950463
Dhrs11,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.2375500930575346,0.2405559807300963,0.2427480999222769,0.2139051361521207,0,0.0,2.221078907507845,0.1129297008359127,0.4970578931999446
Hmgb1,,Non-ECM,Non-ECM,4,4,0.75,UP,3,1,0.0691489882861507,0.2725096046245912,0.1241204078163027,0.349478929327579,0,0.0,0.3957262225748373,0.71876979591116,0.3790852365743447
Col6a6,,Collagens,Core matrisome,6,6,0.5,DOWN,3,3,0.0926630399882976,0.4071538332628661,-0.0375723233612444,0.5457524369256642,3,0.5,0.4158976683000294,0.6947327032564257,0.3576511956161779
Fabp5,,Non-ECM,Non-ECM,4,4,0.75,DOWN,1,3,-0.2103981041607551,0.3046942408144769,-0.3111485510236419,0.2717985556713351,0,0.0,-1.5481914805696992,0.2193294739792881,0.4821917645797077
Asah1,,Non-ECM,Non-ECM,3,3,1.0,UP,3,0,0.1621073324159255,0.1621073324159255,0.1963562955859485,0.0655914385511652,0,0.0,4.28071318796914,0.0504755814748385,0.559056793417213
Hsd17b12,,Non-ECM,Non-ECM,3,3,1.0,DOWN,0,3,-0.2501854416605138,0.2501854416605138,-0.227417560438216,0.0930626382480334,0,0.0,-4.656368059490581,0.0431578866044423,0.5693281433157511
Cd151,,Non-ECM,Non-ECM,3,3,0.6666666666666666,UP,2,1,0.0538424516929998,0.1038857531882466,0.1008563605631337,0.1129910858227686,0,0.0,0.8253559230559799,0.4959476281399005,0.3641402261614327
Afm,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,0.0330098767187093,0.1355236686835067,0.0734810036125582,0.1704955991163027,0,0.0,0.3872226249803876,0.7244279673702387,0.2892550086884206
Gba,,Non-ECM,Non-ECM,3,3,1.0,DOWN,0,3,-0.2171792140123786,0.2171792140123786,-0.2486550871356416,0.0935332416229535,0,0.0,-4.021729884373017,0.0566259679316936,0.5633339042854874
Rnpep,,Non-ECM,Non-ECM,4,4,0.5,DOWN,2,2,-0.0268164754492673,0.249662437562769,-0.107277941058382,0.3299282232201814,0,0.0,-0.1625594511893032,0.8811979220835674,0.2693148946336811
Rnh1,,Non-ECM,Non-ECM,4,4,1.0,UP,4,0,0.1656427281365267,0.1656427281365267,0.1378488468574194,0.1032192422407295,0,0.0,3.209531954327125,0.0489737468948025,0.5773577587288099
Serping1,,ECM Regulators,Matrisome-associated,4,4,1.0,DOWN,0,4,-0.1059955632248563,0.1059955632248563,-0.082754619406315,0.1110490133009935,0,0.0,-1.9089870332761971,0.1522777140344281,0.5507322488097177
