Protein_ID,Protein_Name,Gene_Symbol,Canonical_Gene_Symbol,Matrisome_Category,Matrisome_Division,Dataset_Name,Organ,Compartment,Tissue,Tissue_Compartment,Species,Abundance_Young,Abundance_Old,Method,Study_ID,Match_Level,Match_Confidence
P97821,,Ctsc,Ctsc,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,23.048664856815815,23.147851775778268,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P97927,,Lama4,Lama4,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,28.379986921015472,28.55327276201543,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
P98086,,C1qa,C1qa,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,29.53836597501757,30.096464423046285,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q00897,,Serpina1d,Serpina1d,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,25.9554629947235,26.211376796360284,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q00898,,Serpina1e,Serpina1e,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.28501846059878,26.69400120913428,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q01149,,Col1a2,Col1a2,Collagens,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,31.335566227098166,32.30908765819814,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q02105,,C1qc,C1qc,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.5790258300472,27.9968997765375,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q02788,,Col6a2,Col6a2,Collagens,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.645489166845582,27.280379576660167,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q04857,,Col6a1,Col6a1,Collagens,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.464200702331414,27.052030892808748,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q07079,,Igfbp5,Igfbp5,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.350450662138368,27.61019036731688,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q07235,,Serpine2,Serpine2,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,28.727205044502668,28.72952071005875,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q3U1F9,,Pag1,Pappa,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,28.403473177557917,28.388786166521914,TMT 6-plex LC-MS/MS,Tsumagari_2023,3,80
Q8VCM7,,Fgg,Fgg,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,24.988228591781198,26.1187126825068,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q3UH93,,Plxnd1,Plxnd1,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,28.42479689309185,28.476220940027833,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q3UTR7,,Agt,Agt,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,24.7637758559741,24.749412875229734,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q3UU35,,Ovos,BC048546,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.5438892246535,26.537528618608786,TMT 6-plex LC-MS/MS,Tsumagari_2023,3,80
Q60675,,Lama2,Lama2,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,29.69905644707907,30.02166461164002,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q60854,,Serpinb6,Serpinb6a,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,31.07677230367392,31.024677390069048,TMT 6-plex LC-MS/MS,Tsumagari_2023,3,80
Q61001,,Lama5,Lama5,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,29.677340556026333,30.262087407488803,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q61191,,Hcfc1,Hcfc1,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,30.021257979574283,30.04767033595475,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q61282,,Acan,Acan,Proteoglycans,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,28.9305305524877,29.251548697383367,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q61292,,Lamb2,Lamb2,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,32.12791276554704,32.61655810588612,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q61361,,Bcan,Bcan,Proteoglycans,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,34.4027904753902,34.37994390164334,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q61704,,Itih3,Itih3,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,28.152469072958564,28.5280326742282,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q61789,,Lama3,Lama3,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.890268082205964,27.13601818364582,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q61838,,A2m,A2m,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.10501858598667,27.506664814256666,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q62178,,Sema4a,Sema4a,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.974165979547788,26.90819212846135,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q62179,,Sema4b,Sema4b,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.842512744499732,26.894221281271882,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q8BKQ3,,Spock1,Spock1,Proteoglycans,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.385858177682504,27.227289889703684,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q62356,,Fstl1,Fstl1,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,24.235698937963964,24.19679482168307,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q62426,,Cstb,Cstb,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,29.666556024112896,29.71544186772647,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q62507,,Coch,Coch,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,20.759030220231267,21.0477646938714,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q64519,,Sdc3,Sdc3,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,30.06471961506647,30.031229650230983,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q68FM6,,Elfn2,Elfn2,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,30.17218281952185,30.1159442074877,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q6DFY8,,Brinp2,Brinp2,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.2648990964238,26.172744560469898,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q6DIB5,,Megf10,Megf10,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,23.4933762560005,23.685549819400098,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q71M36,,Cspg5,Cspg5,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,32.06454506361647,32.169615460348304,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q71M36-2,,Cspg5,Cspg5,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,25.923498124623404,26.099004474265566,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q9R1V4,,Adam11,Adam11,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,28.836606351377014,28.90411350355588,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q80UG2,,Plxna4,Plxna4,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,31.498914728216317,31.448991542203846,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q80WM4,,Hapln4,Hapln4,Proteoglycans,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.526560242507397,27.764701451662685,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q80YX1,,Tnc,Tnc,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,29.708099398667255,28.71964423224202,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q8BG58,,P4htm,P4htm,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,25.008723128599282,25.057411617917367,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q8BH27,,Megf9,Megf9,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.492164449202686,27.253137322640132,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q8BH61,,F13a1,F13a1,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,22.799228727581333,23.132158941473865,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q8BJD1,,Itih5,Itih5,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.22525553491475,26.11346056561653,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q8BME9,,Cbln4,Cbln4,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,23.184578743782733,23.693385877738066,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q8BYI9,,Tnr,Tnr,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,34.54855394601018,34.5067432731997,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q8C8T7,,Elfn1,Elfn1,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.9211992470604,27.929659533132916,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q8CJH3,,Plxnb1,Plxnb1,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,29.960996868421017,30.017905505072164,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q8K0E8,,Fgb,Fgb,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,29.314617403560266,29.62784790312273,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q8K406,,Lgi3,Lgi3,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.551761108776684,26.941375767720785,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q8K4Z0-2,,Lgi2,Lgi2,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,25.398138340817486,25.072173744325017,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q8R066,,C1qtnf4,C1qtnf4,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.925627942445303,26.713720986225088,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q8R2Z5,,Vwa1,Vwa1,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,28.168037005615435,28.432426486922598,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q8R3X6,,Gpc6,Gpc6,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,25.976396382459786,26.103442252129117,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q8R422,,Cd109,Cd109,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,23.05591028064885,23.23951365259568,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q8VCC9,,Spon1,Spon1,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.869815136154845,27.844144310585495,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q8VED9,,Lgalsl,Lgalsl,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,30.5278621265158,30.619953226645467,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q8VHY0,,Cspg4,Cspg4,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.565446083738596,27.51234710044263,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q91V77,,S100a1,S100a1,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,32.4625064683675,32.76911188165197,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q91XD7,,Creld1,Creld1,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,29.448257632353034,29.405615068635,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q91YE3,,Egln1,Egln1,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.352558109764754,26.397585947824115,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q91ZV7,,Plxdc1,Plxdc1,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,24.070838115722903,23.91430609064437,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q923D3,,Parm1,Parm1,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,24.797834890079884,24.36957553896305,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q99KC8,,Vwa5a,Vwa5a,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,29.03167732232673,29.119537575202003,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q99MQ5,,Col25a1,Col25a1,Collagens,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,25.454060100132498,25.639592758925218,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q9CYA0,,Creld2,Creld2,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,25.90730772609102,25.88176130325027,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q9CYT6,,Cap2,Serpinb8,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,33.18206945417865,33.385096190389184,TMT 6-plex LC-MS/MS,Tsumagari_2023,3,80
Q9D0F3,,Lman1,Lman1,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,29.492939521954067,29.40554052177232,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q9D154,,Serpinb1a,Serpinb1a,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,31.100553201615952,31.42019487407408,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q9D708,,S100a16,S100a16,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,28.0329341924723,28.151188841310184,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q9DAV6,,Serpinb9b,Serpinb9b,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.456583935844765,26.79153384073473,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q9ER58,,Spock2,Spock2,Proteoglycans,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.716399787205287,27.615033561552583,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q9ESM3,,Hapln2,Hapln2,Proteoglycans,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.260762166050934,28.795076169824185,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q9ESN4,,C1ql3,C1ql3,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,26.98599821817638,26.655401040331252,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q9JIA1,,Lgi1,Lgi1,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,30.88394278793085,30.786189741428217,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q9JK53,,Prelp,Prelp,Proteoglycans,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.764475128667332,28.214247626296515,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q9R0T7,,Try4,Try4,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,30.115452882875317,30.277918951593033,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q9QUP5,,Hapln1,Hapln1,Proteoglycans,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,31.603725880301436,32.07046465871408,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q9QUR8,,Sema7a,Sema7a,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,28.516290245072568,28.409185260843113,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q9QZC2,,Plxnc1,Plxnc1,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.312053090340083,27.336256729926948,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q9QZF2,,Gpc1,Gpc1,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,30.94977004300687,30.84642975521662,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q9R013,,Ctsf,Ctsf,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,23.950149397802566,24.031920963019335,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q9R0S3,,Mmp17,Mmp17,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,23.360459508629532,23.225389751497868,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q9R118,,Htra1,Htra1,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.37690540232192,28.530633423107634,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q9R171,,Cbln1,Cbln1,Secreted Factors,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,23.695295159554302,23.550846790979033,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q9R1V6-14,,Adam22,Adam22,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,31.183495575119483,31.152509817551586,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q9R1V7,,Adam23,Adam23,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,30.393017150833714,30.51694406854266,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q9WUU7,,Ctsz,Ctsz,ECM Regulators,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,27.171351072993577,27.530683011966687,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q9WVB4,,Slit3,Slit3,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,22.93605589409995,22.8608107161571,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q9Z123,,Sema4f,Sema4f,ECM-affiliated Proteins,Matrisome-associated,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,24.980112844190547,24.939752227806697,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
Q9Z1T2,,Thbs4,Thbs4,ECM Glycoproteins,Core matrisome,Tsumagari_2023,Brain,Hippocampus,Brain_Hippocampus,Hippocampus,Mus musculus,24.729876030402384,24.944385900888765,TMT 6-plex LC-MS/MS,Tsumagari_2023,1,100
