Protein,RF_Importance,GB_Importance,Avg_Importance
GNB2,0.0,0.0,0.0
GNB2L1,0.0,0.0,0.0
GNG12,0.0,0.0,0.0
GLDC,0.0,0.0,0.0
GNL3,0.0,0.0,0.0
GK2,0.0,0.0,0.0
GRM1,0.0,0.0,0.0
GPI,0.0,0.0,0.0
GPKOW,0.0,0.0,0.0
GPNMB,0.0,0.0,0.0
GPX1,0.0,0.0,0.0
GRB2,0.0,0.0,0.0
GRHPR,0.0,0.0,0.0
GRID2IP,0.0,0.0,0.0
GRSF1,0.0,0.0,0.0
GNL3L,0.0,0.0,0.0
GRWD1,0.0,0.0,0.0
GSDMA,0.0,0.0,0.0
GSDMD,0.0,0.0,0.0
GSN,0.0,0.0,0.0
GSR,0.0,0.0,0.0
GSTA1,0.0,0.0,0.0
GOT2,0.0,0.0,0.0
GARS,0.0,0.0,0.0
GAR1,0.0,0.0,0.0
GAPDH,0.0,0.0,0.0
GANAB,0.0,0.0,0.0
Gars,0.0,0.0,0.0
Gas6,0.0,0.0,0.0
Gba,0.0,0.0,0.0
Gbp2,0.0,0.0,0.0
Gc,0.0,0.0,0.0
Gfer,0.0,0.0,0.0
Glg1,0.0,0.0,0.0
Gpc1,0.0,0.0,0.0
Gpc4,0.0,0.0,0.0
HADHB,0.0,0.0,0.0
HARS2,0.0,0.0,0.0
GSTM3,0.0,0.0,0.0
HIST1H1D,0.0,0.0,0.0
HIST1H2AD,0.0,0.0,0.0
HIST1H2BB,0.0,0.0,0.0
HIST1H3A,0.0,0.0,0.0
HIST1H4A,0.0,0.0,0.0
Galnt2,0.0,0.0,0.0
GUK1,0.0,0.0,0.0
GUF1,0.0,0.0,0.0
Gpihbp1,0.0,0.0,0.0
H1FX,0.0,0.0,0.0
H2-Q10,0.0,0.0,0.0
H2AFX,0.0,0.0,0.0
H2AFY,0.0,0.0,0.0
H3F3B,0.0,0.0,0.0
HADH,0.0,0.0,0.0
HADHA,0.0,0.0,0.0
Gpc6,0.0,0.0,0.0
GTPBP4,0.0,0.0,0.0
HAO2,0.0,0.0,0.0
Gpc5,0.0,0.0,0.0
GSTT1,0.0,0.0,0.0
GSTZ1,0.0,0.0,0.0
GTF2I,0.0,0.0,0.0
GTF3C1,0.0,0.0,0.0
GTPBP10,0.0,0.0,0.0
HIST2H2AB,0.0,0.0,0.0
HIST2H2BC,0.0,0.0,0.0
HIST2H3A,0.0,0.0,0.0
HGD,0.0,0.0,0.0
HDGFRP2,0.0,0.0,0.0
HDGFRP3,0.0,0.0,0.0
HDHD3,0.0,0.0,0.0
HEATR1,0.0,0.0,0.0
HECW1,0.0,0.0,0.0
HELZ2,0.0,0.0,0.0
HERC1,0.0,0.0,0.0
HIBADH,0.0,0.0,0.0
HDAC6,0.0,0.0,0.0
HIC2,0.0,0.0,0.0
HIF3A,0.0,0.0,0.0
GSTK1,0.0,0.0,0.0
Fbln1,0.0,0.0,0.0
GALE,0.0,0.0,0.0
GALM,0.0,0.0,0.0
GAMT,0.0,0.0,0.0
HDGF,0.0,0.0,0.0
HDAC1,0.0,0.0,0.0
HIST2H3PS2,0.0,0.0,0.0
HNMT,0.0,0.0,0.0
HLA-C,0.0,0.0,0.0
HLA-DPA1,0.0,0.0,0.0
HMGA1,0.0,0.0,0.0
HMGCL,0.0,0.0,0.0
HMGCS2,0.0,0.0,0.0
HNF1B,0.0,0.0,0.0
HNF4A,0.0,0.0,0.0
HNRNPA0,0.0,0.0,0.0
HCFC1,0.0,0.0,0.0
HIST1H1T,0.0,0.0,0.0
HIST1H1B,0.0,0.0,0.0
HAS1,0.0,0.0,0.0
HBA1,0.0,0.0,0.0
HBB,0.0,0.0,0.0
HBD,0.0,0.0,0.0
HBG2,0.0,0.0,0.0
F13b,0.0,0.0,0.0
FABP2,0.0,0.0,0.0
FASTKD5,0.0,0.0,0.0
Hc,0.0,0.0,0.0
Htra1,0.0,0.0,0.0
Hyou1,0.0,0.0,0.0
IARS2,0.0,0.0,0.0
IBA57,0.0,0.0,0.0
IDH1,0.0,0.0,0.0
IDH2,0.0,0.0,0.0
IDH3A,0.0,0.0,0.0
IDH3B,0.0,0.0,0.0
IDH3G,0.0,0.0,0.0
IDNK,0.0,0.0,0.0
IFITM2,0.0,0.0,0.0
Hspa5,0.0,0.0,0.0
Hsp90ab1,0.0,0.0,0.0
Habp2,0.0,0.0,0.0
Hsd17b12,0.0,0.0,0.0
Hapln1,0.0,0.0,0.0
Hapln2,0.0,0.0,0.0
Hsph1,0.0,0.0,0.0
Hspg2,0.0,0.0,0.0
Hspd1,0.0,0.0,0.0
HOXC6,0.0,0.0,0.0
HNRNPK,0.0,0.0,0.0
HNRNPLL,0.0,0.0,0.0
HNRNPM,0.0,0.0,0.0
HNRNPR,0.0,0.0,0.0
HNRNPUL1,0.0,0.0,0.0
HNRNPUL2,0.0,0.0,0.0
HOGA1,0.0,0.0,0.0
HOXD8,0.0,0.0,0.0
Hspb6,0.0,0.0,0.0
HP,0.0,0.0,0.0
HP1BP3,0.0,0.0,0.0
HPCA,0.0,0.0,0.0
HSPD1,0.0,0.0,0.0
IGFBP6,0.0,0.0,0.0
Hsp90b1,0.0,0.0,0.0
Hspa8,0.0,0.0,0.0
Hapln4,0.0,0.0,0.0
Hcfc1,0.0,0.0,0.0
FASTKD3,0.0,0.0,0.0
Hdgf,0.0,0.0,0.0
Loxl1,0.0,0.0,0.0
Loxl2,0.0,0.0,0.0
Lpl,0.0,0.0,0.0
Lrpap1,0.0,0.0,0.0
Ltbp1,0.0,0.0,0.0
Ltbp2,0.0,0.0,0.0
Ltbp4,0.0,0.0,0.0
Lum,0.0,0.0,0.0
M6pr,0.0,0.0,0.0
MACROD1,0.0,0.0,0.0
MAGI2,0.0,0.0,0.0
MAGOH,0.0,0.0,0.0
MAK16,0.0,0.0,0.0
MAL2,0.0,0.0,0.0
MAMDC2,0.0,0.0,0.0
MANSC4,0.0,0.0,0.0
Lifr,0.0,0.0,0.0
Lman2,0.0,0.0,0.0
Lman1,0.0,0.0,0.0
Lipe,0.0,0.0,0.0
Hnrnpa2b1,0.0,0.0,0.0
Hdlbp,0.0,0.0,0.0
Hexb,0.0,0.0,0.0
Hgfac,0.0,0.0,0.0
Hmcn1,0.0,0.0,0.0
Hmcn2,0.0,0.0,0.0
Hmgb1,0.0,0.0,0.0
Hmgb2,0.0,0.0,0.0
Hnrnpm,0.0,0.0,0.0
Lgmn,0.0,0.0,0.0
Hp,0.0,0.0,0.0
Hpx,0.0,0.0,0.0
Hrg,0.0,0.0,0.0
Hsd17b11,0.0,0.0,0.0
KLHL22,0.0,0.0,0.0
KMT2E,0.0,0.0,0.0
HNRNPAB,0.0,0.0,0.0
HNRNPH3,0.0,0.0,0.0
HNRNPH2,0.0,0.0,0.0
HNRNPH1,0.0,0.0,0.0
HNRNPDL,0.0,0.0,0.0
KIAA1143,0.0,0.0,0.0
KIAA1217,0.0,0.0,0.0
KIAA1614,0.0,0.0,0.0
KIF14,0.0,0.0,0.0
KIF1B,0.0,0.0,0.0
KIF5A,0.0,0.0,0.0
KIF5B,0.0,0.0,0.0
KCP,0.0,0.0,0.0
KBTBD3,0.0,0.0,0.0
Il16,0.0,0.0,0.0
KAZN,0.0,0.0,0.0
Il1rap,0.0,0.0,0.0
Islr,0.0,0.0,0.0
Ist1,0.0,0.0,0.0
Itga6,0.0,0.0,0.0
Itgb1,0.0,0.0,0.0
Itgb4,0.0,0.0,0.0
KIAA1033,0.0,0.0,0.0
KIAA1024,0.0,0.0,0.0
KIAA0087,0.0,0.0,0.0
KCNH1,0.0,0.0,0.0
INHA,0.0,0.0,0.0
INTS3,0.0,0.0,0.0
INTS7,0.0,0.0,0.0
IPO4,0.0,0.0,0.0
Igfbp6,0.0,0.0,0.0
Iigp1,0.0,0.0,0.0
IGHA2,0.0,0.0,0.0
KCTD14,0.0,0.0,0.0
KIAA0020,0.0,0.0,0.0
KDF1,0.0,0.0,0.0
KDM3B,0.0,0.0,0.0
KDM4B,0.0,0.0,0.0
KDM5B,0.0,0.0,0.0
KDM5C,0.0,0.0,0.0
KHDRBS1,0.0,0.0,0.0
KHK,0.0,0.0,0.0
Itih1,0.0,0.0,0.0
Itih2,0.0,0.0,0.0
Itih3,0.0,0.0,0.0
HSPA8,0.0,0.0,0.0
HSP90AB3P,0.0,0.0,0.0
HSPA12A,0.0,0.0,0.0
HSPA12B,0.0,0.0,0.0
HSPA1B,0.0,0.0,0.0
HSPA2,0.0,0.0,0.0
HSPA4L,0.0,0.0,0.0
HSPA6,0.0,0.0,0.0
HSPA9,0.0,0.0,0.0
HSP90AA4P,0.0,0.0,0.0
HSPB1,0.0,0.0,0.0
DDX39B,0.0,0.0,0.0
HRSP12,0.0,0.0,0.0
HPS1,0.0,0.0,0.0
HPLN1,0.0,0.0,0.0
HNRNPCL2,0.0,0.0,0.0
HNRNPD,0.0,0.0,0.0
HSP90AB1,0.0,0.0,0.0
HSP90AA2P,0.0,0.0,0.0
Itih4,0.0,0.0,0.0
KATNA1,0.0,0.0,0.0
Itih5,0.0,0.0,0.0
Itm2b,0.0,0.0,0.0
JCHAIN,0.0,0.0,0.0
JUP,0.0,0.0,0.0
KAL1,0.0,0.0,0.0
KAT5,0.0,0.0,0.0
KAT7,0.0,0.0,0.0
IGHG1,0.0,0.0,0.0
HSDL2,0.0,0.0,0.0
IGHA1,0.0,0.0,0.0
KMO,0.0,0.0,0.0
HRAS,0.0,0.0,0.0
HSD11B2,0.0,0.0,0.0
HSD17B10,0.0,0.0,0.0
HSD17B11,0.0,0.0,0.0
HSD17B8,0.0,0.0,0.0
Lgi3,0.0,0.0,0.0
MAOB,0.0,0.0,0.0
Lgi2,0.0,0.0,0.0
LACE1,0.0,0.0,0.0
KRT36,0.0,0.0,0.0
LAMC3,0.0,0.0,0.0
LIMCH1,0.0,0.0,0.0
LIN7C,0.0,0.0,0.0
LINC01547,0.0,0.0,0.0
LIPC,0.0,0.0,0.0
LMNA,0.0,0.0,0.0
LMNB1,0.0,0.0,0.0
LMNB2,0.0,0.0,0.0
LPA,0.0,0.0,0.0
LRBA,0.0,0.0,0.0
LRG1,0.0,0.0,0.0
LRMP,0.0,0.0,0.0
LRP2,0.0,0.0,0.0
LRP4,0.0,0.0,0.0
LRRC45,0.0,0.0,0.0
LRRC56,0.0,0.0,0.0
KRT34,0.0,0.0,0.0
KRT31,0.0,0.0,0.0
KRT25,0.0,0.0,0.0
KRT1,0.0,0.0,0.0
1300017J02Rik,0.0,0.0,0.0
KRT72,0.0,0.0,0.0
KRT6C,0.0,0.0,0.0
LAMB4,0.0,0.0,0.0
KRT5,0.0,0.0,0.0
KPRP,0.0,0.0,0.0
KRI1,0.0,0.0,0.0
KRT10,0.0,0.0,0.0
KRT24,0.0,0.0,0.0
KRT13,0.0,0.0,0.0
KRT15,0.0,0.0,0.0
KRT16,0.0,0.0,0.0
KRT18,0.0,0.0,0.0
KRT19,0.0,0.0,0.0
KRT2,0.0,0.0,0.0
KRT222,0.0,0.0,0.0
LRRC59,0.0,0.0,0.0
LIG3,0.0,0.0,0.0
LGALS8,0.0,0.0,0.0
FAM213A,0.0,0.0,0.0
FABP4,0.0,0.0,0.0
FABP5,0.0,0.0,0.0
FAIM,0.0,0.0,0.0
FAM117B,0.0,0.0,0.0
FAM120A,0.0,0.0,0.0
FAM208A,0.0,0.0,0.0
FAM20C,0.0,0.0,0.0
FAM26E,0.0,0.0,0.0
Ddt,0.0,0.0,0.0
FAM81A,0.0,0.0,0.0
FAM98A,0.0,0.0,0.0
FARP1,0.0,0.0,0.0
FARS2,0.0,0.0,0.0
FARSA,0.0,0.0,0.0
FARSB,0.0,0.0,0.0
FASTKD2,0.0,0.0,0.0
FABP1,0.0,0.0,0.0
HNRNPA3,0.0,0.0,0.0
LANCL1,0.0,0.0,0.0
LBP,0.0,0.0,0.0
LANCL2,0.0,0.0,0.0
LAP3,0.0,0.0,0.0
LARP1,0.0,0.0,0.0
LARP7,0.0,0.0,0.0
LARS,0.0,0.0,0.0
LARS2,0.0,0.0,0.0
LAT,0.0,0.0,0.0
LDHA,0.0,0.0,0.0
HNRNPC,0.0,0.0,0.0
LDHD,0.0,0.0,0.0
LEFTY2;LEFTY1,0.0,0.0,0.0
LEMD2,0.0,0.0,0.0
LENG9,0.0,0.0,0.0
LEO1,0.0,0.0,0.0
LETM1,0.0,0.0,0.0
LGALS2,0.0,0.0,0.0
LACTB,0.0,0.0,0.0
L2HGDH,0.0,0.0,0.0
LYPLA2,0.0,0.0,0.0
Kng1,0.0,0.0,0.0
MDH1,0.0,0.0,0.0
MDN1,0.0,0.0,0.0
MEAF6,0.0,0.0,0.0
MECOM,0.0,0.0,0.0
MECP2,0.0,0.0,0.0
MED13,0.0,0.0,0.0
MED14,0.0,0.0,0.0
MEST,0.0,0.0,0.0
METTL7A,0.0,0.0,0.0
MFI2,0.0,0.0,0.0
MFSD10,0.0,0.0,0.0
MGLL,0.0,0.0,0.0
MGMT,0.0,0.0,0.0
MGP,0.0,0.0,0.0
MGST3,0.0,0.0,0.0
MICAL3,0.0,0.0,0.0
MID1,0.0,0.0,0.0
MAP2,0.0,0.0,0.0
MAOA,0.0,0.0,0.0
Lgi1,0.0,0.0,0.0
Lamb1,0.0,0.0,0.0
LYPLAL1,0.0,0.0,0.0
LYZ,0.0,0.0,0.0
Lama1,0.0,0.0,0.0
Lama2,0.0,0.0,0.0
Lama3,0.0,0.0,0.0
Lama4,0.0,0.0,0.0
Lama5,0.0,0.0,0.0
Lamb2,0.0,0.0,0.0
Lgalsl,0.0,0.0,0.0
Lamc1,0.0,0.0,0.0
Lamp2,0.0,0.0,0.0
Lgals1,0.0,0.0,0.0
Lgals3,0.0,0.0,0.0
Lgals3bp,0.0,0.0,0.0
Lgals8,0.0,0.0,0.0
Lgals9,0.0,0.0,0.0
MIOX,0.0,0.0,0.0
MDH2,0.0,0.0,0.0
MCU,0.0,0.0,0.0
KRT79,0.0,0.0,0.0
KPNB1,0.0,0.0,0.0
KRT7,0.0,0.0,0.0
KRT73,0.0,0.0,0.0
KRT74,0.0,0.0,0.0
KRT76,0.0,0.0,0.0
KRT77,0.0,0.0,0.0
KRT78,0.0,0.0,0.0
KRT8,0.0,0.0,0.0
MCHR1,0.0,0.0,0.0
KRT80,0.0,0.0,0.0
KRT84,0.0,0.0,0.0
KRT85,0.0,0.0,0.0
Kars,0.0,0.0,0.0
Kcp,0.0,0.0,0.0
Kera,0.0,0.0,0.0
Klkb1,0.0,0.0,0.0
LUC7L3,0.0,0.0,0.0
MCCC2,0.0,0.0,0.0
MAP2K3,0.0,0.0,0.0
MAPKBP1,0.0,0.0,0.0
MCM10,0.0,0.0,0.0
MAP3K4,0.0,0.0,0.0
MAP3K5,0.0,0.0,0.0
MAP4K3,0.0,0.0,0.0
MAPK1,0.0,0.0,0.0
MAPK3,0.0,0.0,0.0
MAPK7,0.0,0.0,0.0
MARS,0.0,0.0,0.0
MCCC1,0.0,0.0,0.0
MASP2,0.0,0.0,0.0
MAT2A,0.0,0.0,0.0
MAT2B,0.0,0.0,0.0
MATR3,0.0,0.0,0.0
MB,0.0,0.0,0.0
MBD1,0.0,0.0,0.0
MBNL1,0.0,0.0,0.0
DDX3X,0.0,0.0,0.0
CDC42,0.0,0.0,0.0
DDX39A,0.0,0.0,0.0
PGK2,0.0,0.0,0.0
MYO1D,0.0,0.0,0.0
PDK3,0.0,0.0,0.0
PDK4,0.0,0.0,0.0
PDHA1,0.0,0.0,0.0
PDLIM5,0.0,0.0,0.0
PDPR,0.0,0.0,0.0
PDSS2,0.0,0.0,0.0
MYO1B,0.0,0.0,0.0
PDXK,0.0,0.0,0.0
MYO19,0.0,0.0,0.0
MYO5B,0.0,0.0,0.0
PCLO,0.0,0.0,0.0
MYOF,0.0,0.0,0.0
PCM1,0.0,0.0,0.0
Masp2,0.0,0.0,0.0
PCMT1,0.0,0.0,0.0
Masp1,0.0,0.0,0.0
MYO1F,0.0,0.0,0.0
MYO1G,0.0,0.0,0.0
PDIA3,0.0,0.0,0.0
Mmp17,0.0,0.0,0.0
PAH,0.0,0.0,0.0
Mup11,0.0,0.0,0.0
Mug1,0.0,0.0,0.0
Mstn,0.0,0.0,0.0
Mmrn2,0.0,0.0,0.0
Mmp2,0.0,0.0,0.0
Mfap4,0.0,0.0,0.0
Mif,0.0,0.0,0.0
PDHB,0.0,0.0,0.0
Mgp,0.0,0.0,0.0
Mfge8,0.0,0.0,0.0
Mfap5,0.0,0.0,0.0
Mbl1,0.0,0.0,0.0
Matn4,0.0,0.0,0.0
Matn2,0.0,0.0,0.0
MYO1C,0.0,0.0,0.0
PCYOX1,0.0,0.0,0.0
Man2b1,0.0,0.0,0.0
PDF,0.0,0.0,0.0
TATDN2,0.0,0.0,0.0
TEX10,0.0,0.0,0.0
TEX14,0.0,0.0,0.0
TEX2,0.0,0.0,0.0
TF,0.0,0.0,0.0
TFAM,0.0,0.0,0.0
TFAP2E,0.0,0.0,0.0
TFB1M,0.0,0.0,0.0
TARDBP,0.0,0.0,0.0
TECR,0.0,0.0,0.0
TAOK2,0.0,0.0,0.0
Sod3,0.0,0.0,0.0
Sord,0.0,0.0,0.0
Sparc,0.0,0.0,0.0
Sparcl1,0.0,0.0,0.0
Spock1,0.0,0.0,0.0
Spock2,0.0,0.0,0.0
TENA,0.0,0.0,0.0
TCERG1L,0.0,0.0,0.0
MYO7B,0.0,0.0,0.0
Plxdc2,0.0,0.0,0.0
PDCD6,0.0,0.0,0.0
MYO6,0.0,0.0,0.0
PDCD6IP,0.0,0.0,0.0
PDE12,0.0,0.0,0.0
PDE2A,0.0,0.0,0.0
OTUB1,0.0,0.0,0.0
1,0.0,0.0,0.0
TARS2,0.0,0.0,0.0
TCEB3,0.0,0.0,0.0
TBC1D17,0.0,0.0,0.0
TBC1D9B,0.0,0.0,0.0
TBCK,0.0,0.0,0.0
TBL1XR1,0.0,0.0,0.0
TBPL2,0.0,0.0,0.0
TBRG4,0.0,0.0,0.0
TCEANC2,0.0,0.0,0.0
PAFAH1B2,0.0,0.0,0.0
Mmrn1,0.0,0.0,0.0
PAPSS1,0.0,0.0,0.0
PIPOX,0.0,0.0,0.0
PFN2,0.0,0.0,0.0
MYL6B,0.0,0.0,0.0
MYADM,0.0,0.0,0.0
PGS1,0.0,0.0,0.0
Mydgf,0.0,0.0,0.0
PGS2,0.0,0.0,0.0
PIP,0.0,0.0,0.0
PITRM1,0.0,0.0,0.0
MYLK,0.0,0.0,0.0
PKLR,0.0,0.0,0.0
MT-ATP6,0.0,0.0,0.0
PKM,0.0,0.0,0.0
PKP1,0.0,0.0,0.0
PKP2,0.0,0.0,0.0
PKP4,0.0,0.0,0.0
PLA2G2A,0.0,0.0,0.0
MYL9,0.0,0.0,0.0
MYO10,0.0,0.0,0.0
MSRB2,0.0,0.0,0.0
MYL6,0.0,0.0,0.0
MYH14,0.0,0.0,0.0
MYH10,0.0,0.0,0.0
PGM1,0.0,0.0,0.0
PGRMC1,0.0,0.0,0.0
MYEF2,0.0,0.0,0.0
MYBBP1A,0.0,0.0,0.0
MYL12B,0.0,0.0,0.0
MYO15B,0.0,0.0,0.0
PFKM,0.0,0.0,0.0
PEF1,0.0,0.0,0.0
PELI3,0.0,0.0,0.0
PEPD,0.0,0.0,0.0
PES1,0.0,0.0,0.0
MYO16,0.0,0.0,0.0
MYO15A,0.0,0.0,0.0
PGAM2,0.0,0.0,0.0
PLAU,0.0,0.0,0.0
PLCG2,0.0,0.0,0.0
PARP1,0.0,0.0,0.0
PCCB,0.0,0.0,0.0
Megf8,0.0,0.0,0.0
PARS2,0.0,0.0,0.0
PBLD,0.0,0.0,0.0
PC,0.0,0.0,0.0
PCBP1,0.0,0.0,0.0
PCBP2,0.0,0.0,0.0
PCCA,0.0,0.0,0.0
Megf6,0.0,0.0,0.0
PEBP1,0.0,0.0,0.0
Megf10,0.0,0.0,0.0
PCDHGA6,0.0,0.0,0.0
PCGF5,0.0,0.0,0.0
Mcam,0.0,0.0,0.0
Mbp,0.0,0.0,0.0
Mbl2,0.0,0.0,0.0
Megf9,0.0,0.0,0.0
PDZK1,0.0,0.0,0.0
PECR,0.0,0.0,0.0
PLEC,0.0,0.0,0.0
MTM1,0.0,0.0,0.0
PIN1,0.0,0.0,0.0
PIK3C2A,0.0,0.0,0.0
PIGR,0.0,0.0,0.0
MTHFS,0.0,0.0,0.0
MUT,0.0,0.0,0.0
PHB,0.0,0.0,0.0
PHB2,0.0,0.0,0.0
MTIF2,0.0,0.0,0.0
PHYHD1,0.0,0.0,0.0
MTCH2,0.0,0.0,0.0
PICALM,0.0,0.0,0.0
PHGDH,0.0,0.0,0.0
MTCH1,0.0,0.0,0.0
PHLDB1,0.0,0.0,0.0
MT-ND1,0.0,0.0,0.0
PHPT1,0.0,0.0,0.0
Spon1,0.0,0.0,0.0
Sra1,0.0,0.0,0.0
Sri,0.0,0.0,0.0
Sfrp1,0.0,0.0,0.0
Serpine2,0.0,0.0,0.0
Serpinf1,0.0,0.0,0.0
Serpinf2,0.0,0.0,0.0
Serping1,0.0,0.0,0.0
Serpinh1,0.0,0.0,0.0
Serpini1,0.0,0.0,0.0
Sfn,0.0,0.0,0.0
Shh,0.0,0.0,0.0
Serpinc1,0.0,0.0,0.0
Slc2a4,0.0,0.0,0.0
Slit1,0.0,0.0,0.0
Slit2,0.0,0.0,0.0
Slit3,0.0,0.0,0.0
Slmap,0.0,0.0,0.0
Smc3,0.0,0.0,0.0
Smoc2,0.0,0.0,0.0
Serpind1,0.0,0.0,0.0
Serpinb9b,0.0,0.0,0.0
Serpinb8,0.0,0.0,0.0
SUCLA2,0.0,0.0,0.0
STAT1,0.0,0.0,0.0
STAT5B,0.0,0.0,0.0
STAT6,0.0,0.0,0.0
STK36,0.0,0.0,0.0
STOM,0.0,0.0,0.0
STOML2,0.0,0.0,0.0
SUB1,0.0,0.0,0.0
SUCLG1,0.0,0.0,0.0
Sema4b,0.0,0.0,0.0
SUCLG2,0.0,0.0,0.0
SUGCT,0.0,0.0,0.0
SUGP2,0.0,0.0,0.0
SULT1A2,0.0,0.0,0.0
Sema3b,0.0,0.0,0.0
Sema3c,0.0,0.0,0.0
Sema4a,0.0,0.0,0.0
Serpinb9,0.0,0.0,0.0
Serpinb6a,0.0,0.0,0.0
ST7L,0.0,0.0,0.0
Vwa5a,0.0,0.0,0.0
TPMT,0.0,0.0,0.0
VPS4A,0.0,0.0,0.0
VWA3B,0.0,0.0,0.0
Vcan,0.0,0.0,0.0
Vldlr,0.0,0.0,0.0
Vtn,0.0,0.0,0.0
Vwa1,0.0,0.0,0.0
Vwa5b2,0.0,0.0,0.0
TPM3,0.0,0.0,0.0
Vwf,0.0,0.0,0.0
WARS2,0.0,0.0,0.0
WDR1,0.0,0.0,0.0
WDR12,0.0,0.0,0.0
WDR74,0.0,0.0,0.0
WDR90,0.0,0.0,0.0
WIPF3,0.0,0.0,0.0
TPM4,0.0,0.0,0.0
Serpinb5,0.0,0.0,0.0
Serpina1b,0.0,0.0,0.0
Serpina1a,0.0,0.0,0.0
Sema4d,0.0,0.0,0.0
Sema4f,0.0,0.0,0.0
Sema5b,0.0,0.0,0.0
Sema6d,0.0,0.0,0.0
Sema7a,0.0,0.0,0.0
Serac1,0.0,0.0,0.0
Serpina10,0.0,0.0,0.0
Serpina1c,0.0,0.0,0.0
Serpinb1a,0.0,0.0,0.0
Serpinb6,0.0,0.0,0.0
Serpina1d,0.0,0.0,0.0
Serpina1e,0.0,0.0,0.0
Serpina3k,0.0,0.0,0.0
Serpina3m,0.0,0.0,0.0
Serpina3n,0.0,0.0,0.0
Serpina6,0.0,0.0,0.0
STARD7,0.0,0.0,0.0
SSRP1,0.0,0.0,0.0
Srpx,0.0,0.0,0.0
TPM2,0.0,0.0,0.0
TOLLIP,0.0,0.0,0.0
TOMM40,0.0,0.0,0.0
TOMM70A,0.0,0.0,0.0
TOP1,0.0,0.0,0.0
TOP2B,0.0,0.0,0.0
TPI1,0.0,0.0,0.0
TPM1,0.0,0.0,0.0
TMEM33,0.0,0.0,0.0
TNRC18,0.0,0.0,0.0
TMEM132A,0.0,0.0,0.0
THAP5,0.0,0.0,0.0
TMEM109,0.0,0.0,0.0
THEGL,0.0,0.0,0.0
THNSL1,0.0,0.0,0.0
THOC1,0.0,0.0,0.0
THSD4,0.0,0.0,0.0
TNS2,0.0,0.0,0.0
TNPO1,0.0,0.0,0.0
TINAG,0.0,0.0,0.0
TAGLN2,0.0,0.0,0.0
Srpx2,0.0,0.0,0.0
Ssc5d,0.0,0.0,0.0
Stx4a,0.0,0.0,0.0
Sulf2,0.0,0.0,0.0
TACC2,0.0,0.0,0.0
TAF15,0.0,0.0,0.0
TAGLN,0.0,0.0,0.0
TGFB1I1,0.0,0.0,0.0
TNKS,0.0,0.0,0.0
TGM3,0.0,0.0,0.0
Plxna1,0.0,0.0,0.0
TMEM201,0.0,0.0,0.0
TMEM43,0.0,0.0,0.0
TMOD3,0.0,0.0,0.0
TMPO,0.0,0.0,0.0
TNK2,0.0,0.0,0.0
TIMM44,0.0,0.0,0.0
TJP1,0.0,0.0,0.0
SSR4,0.0,0.0,0.0
Sdc2,0.0,0.0,0.0
SYNJ2,0.0,0.0,0.0
SYNPO,0.0,0.0,0.0
SYNPO2,0.0,0.0,0.0
SYPL1,0.0,0.0,0.0
SYTL4,0.0,0.0,0.0
SZT2,0.0,0.0,0.0
Scpep1,0.0,0.0,0.0
Sdc3,0.0,0.0,0.0
SYNE2,0.0,0.0,0.0
Sdc4,0.0,0.0,0.0
Selenop,0.0,0.0,0.0
Selenos,0.0,0.0,0.0
SUN1,0.0,0.0,0.0
SULT1C2,0.0,0.0,0.0
Smpdl3a,0.0,0.0,0.0
SULT1A4,0.0,0.0,0.0
SYNE3,0.0,0.0,0.0
SYNE1,0.0,0.0,0.0
TJP2,0.0,0.0,0.0
TMED4,0.0,0.0,0.0
TK2,0.0,0.0,0.0
TKT,0.0,0.0,0.0
TLN1,0.0,0.0,0.0
TLN2,0.0,0.0,0.0
TM2D3,0.0,0.0,0.0
TMC6,0.0,0.0,0.0
TMCO1,0.0,0.0,0.0
TMED7-TICAM2,0.0,0.0,0.0
SWI5,0.0,0.0,0.0
TMED9,0.0,0.0,0.0
Sod1,0.0,0.0,0.0
Snca,0.0,0.0,0.0
Smpdl3b,0.0,0.0,0.0
SUMO2,0.0,0.0,0.0
SUN2,0.0,0.0,0.0
SUPV3L1,0.0,0.0,0.0
PGLYRP2,0.0,0.0,0.0
PGCA,0.0,0.0,0.0
WNT6,0.0,0.0,0.0
MYH7B,0.0,0.0,0.0
PRAMEF15,0.0,0.0,0.0
PPP4R4,0.0,0.0,0.0
PPP2R5C,0.0,0.0,0.0
PPP2R2A,0.0,0.0,0.0
PRPF40A,0.0,0.0,0.0
PPP2R1A,0.0,0.0,0.0
MRPL36,0.0,0.0,0.0
PRPF4B,0.0,0.0,0.0
PPP2CA,0.0,0.0,0.0
MRPL37,0.0,0.0,0.0
PRPF6,0.0,0.0,0.0
PRPF8,0.0,0.0,0.0
MRC2,0.0,0.0,0.0
PRPF39,0.0,0.0,0.0
MRPL13,0.0,0.0,0.0
PRDX6,0.0,0.0,0.0
MRPL22,0.0,0.0,0.0
PRPF4,0.0,0.0,0.0
PRDM16,0.0,0.0,0.0
PRDX1,0.0,0.0,0.0
MRPS27,0.0,0.0,0.0
Pglyrp2,0.0,0.0,0.0
Phospho1,0.0,0.0,0.0
MRPS25,0.0,0.0,0.0
Pik3ip1,0.0,0.0,0.0
MMRN2,0.0,0.0,0.0
PLXNB2,0.0,0.0,0.0
Pkm,0.0,0.0,0.0
POLR2H,0.0,0.0,0.0
MRE11A,0.0,0.0,0.0
