Canonical_Gene_Symbol,Zscore_Delta_mean,Zscore_Delta_std,Zscore_Delta_count,Zscore_Delta_min,Zscore_Delta_max,Zscore_Old_mean,Zscore_Old_std,Zscore_Young_mean,Zscore_Young_std,Abundance_Old_mean,Abundance_Young_mean,Tissue_<lambda>,Study_ID_<lambda>,Matrisome_Category_<lambda>,Matrisome_Division_<lambda>,zscore_delta_abs_mean,zscore_delta_range,coefficient_of_variation,pct_increasing,direction_consistency
PXDNL,-0.4949732643168332,,1,-0.4949732643168332,-0.4949732643168332,-0.5034024040981946,,-0.0084291397813613,,14.662355489250604,14.792204419517596,1,1,ECM Glycoproteins,Core matrisome,0.4949732643168332,0.0,,0.0,1.0
PZP,,,0,,,-1.1946029464768941,0.19329821904324018,,,15.282126407708516,,2,2,ECM Regulators,Matrisome-associated,,,,0.0,1.0
Papln,0.14999218593013172,0.22305885324047783,5,-0.0509592353247285,0.5302250995602704,-0.9798476853041864,1.0884307131509388,-1.1298398712343183,1.1724138871187684,17.551731440433354,17.331026189729126,5,4,ECM Glycoproteins,Core matrisome,0.14999218593013172,0.5811843348849989,1.4772873964729099,0.8,0.6000000000000001
Pappa,-0.06907771471412245,0.018047448782570287,2,-0.0818391881313948,-0.0563162412968501,0.1428049825866363,0.06796787877733301,0.21188269730075876,0.04992042999476272,28.33505282089255,28.401396904928866,2,1,ECM Regulators,Matrisome-associated,0.06907771471412245,0.025522946834544702,0.2575347791547384,0.0,1.0
Parm1,-0.1814968812123231,,1,-0.1814968812123231,-0.1814968812123231,-1.156202876900539,,-0.974705995688216,,24.36957553896305,24.797834890079884,1,1,ECM-affiliated Proteins,Matrisome-associated,0.1814968812123231,0.0,,0.0,1.0
Pcolce,-0.8249345752651845,0.8354528957259115,8,-1.9709283032828968,0.0802951409417245,-1.1737031328791057,0.502134600846523,-0.348768557613921,0.9471458325804163,23131.454391185875,18248.89562109357,8,5,ECM Glycoproteins,Core matrisome,0.8249345752651845,2.0512234442246213,1.0115243031903234,0.125,0.75
Pcolce2,0.25004956679272483,0.11682190603441894,2,0.1674440048446495,0.3326551287408001,-0.2927081889757678,0.4531802110195006,-0.5427577557684926,0.33635830498508174,22.2005390995801,21.5932347847353,2,2,ECM Glycoproteins,Core matrisome,0.25004956679272483,0.1652111238961506,0.46533402756624204,1.0,1.0
Pcyox1,-0.056526681409984826,0.4241263869025152,3,-0.4048114771769963,0.415787592821929,0.053525428679798814,0.4474210925968661,0.11005211008978362,0.686044858778966,14.814362047333333,14.877641820666668,3,1,Non-ECM,Non-ECM,0.056526681409984826,0.8205990699989253,7.372689967631266,0.3333333333333333,0.33333333333333337
Pdap1,0.17912715758774453,0.1659844770404,4,-0.0183887560277811,0.3467040319165499,0.8512698018629343,0.6569566403759638,0.6721426442751898,0.6533919215281895,15.45215722,15.255816584000002,4,1,Non-ECM,Non-ECM,0.17912715758774453,0.36509278794433103,0.9214850179354256,0.75,0.5
Pdcd6ip,0.0326699097831104,0.18568424667782024,4,-0.0872692387168223,0.3046302589273629,0.569947538950821,0.5114743347276431,0.5372776291677106,0.365418173056178,15.143549213,15.1049179705,4,1,Non-ECM,Non-ECM,0.0326699097831104,0.3918994976441852,5.5148424178719875,0.25,0.5
Pdgfd,,,0,,,,,-1.362857771278716,,,25.01389,1,1,Secreted Factors,Matrisome-associated,,,,0.0,1.0
Pdia3,-0.19893932097564426,0.19142425298733984,4,-0.4425730492632629,-0.0056988125493644,0.8003302774566717,0.1275048269905827,0.9992695984323161,0.19749606592610663,15.3642204725,15.522957106500002,4,1,Non-ECM,Non-ECM,0.19893932097564426,0.4368742367138985,0.9574117389878417,0.0,1.0
Pebp1,0.34764380169965486,0.23313208744283143,4,0.0805704207964968,0.6437212207409608,0.4022521403674606,0.42311192732399594,0.05460833866780575,0.29728432329522175,15.0060283895,14.6710194655,4,1,Non-ECM,Non-ECM,0.34764380169965486,0.563150799944464,0.6686827251948883,1.0,1.0
Pecam1,-0.1385846043865298,0.07261231288583381,4,-0.2275021188958456,-0.0542400240947257,-0.4757578284791687,0.32024001492784665,-0.33717322409263883,0.3215615391776057,14.1450955885,14.2928137245,4,1,Non-ECM,Non-ECM,0.1385846043865298,0.1732620948011199,0.5202028777096355,0.0,1.0
Pf4,0.1440294477489249,,1,0.1440294477489249,0.1440294477489249,0.8028080568702418,,0.6587786091213169,,31.99586,31.3376625,1,1,Secreted Factors,Matrisome-associated,0.1440294477489249,0.0,,1.0,1.0
Pfn1,-0.03108680612118675,0.26497652625040713,4,-0.2376256745780459,0.3566729820466587,1.269650616700742,0.2903379710219711,1.3007374228219288,0.22561623077855694,15.8239160805,15.801199668999999,4,1,Non-ECM,Non-ECM,0.03108680612118675,0.5942986566247046,8.258114729450885,0.25,0.5
Pgk1,0.0099705944321026,0.17915535785154393,4,-0.1809127283598164,0.2512953118316435,0.5813161094384964,0.31598835421444627,0.5713455150063939,0.18668834514795807,15.1532706495,15.124378938,4,1,Non-ECM,Non-ECM,0.0099705944321026,0.43220804019145986,16.330505968509073,0.25,0.5
Pglyrp2,0.3091391916686583,,1,0.3091391916686583,0.3091391916686583,-2.839591514173228,,-3.1487307058418863,,12.30325064,12.156946826,1,1,Non-ECM,Non-ECM,0.3091391916686583,0.0,,1.0,1.0
Phospho1,-0.3024302401690824,0.2702275278260644,4,-0.670711433316537,-0.0224422690814535,-0.017829694959843267,0.9408088084794967,0.28460054520923916,0.7400497029619686,14.531940367,14.827996504,4,1,Non-ECM,Non-ECM,0.3024302401690824,0.6482691642350835,0.8905754669524164,0.0,1.0
Pik3ip1,-0.005225266332723001,0.03852684035163172,2,-0.0324678564030533,0.0220173237376073,-1.2867642504075767,0.12317490735684229,-1.2815389840748534,0.08464806700521033,24.13323469174405,24.045963173995826,2,1,Secreted Factors,Matrisome-associated,0.005225266332723001,0.0544851801406606,6.188785875572274,0.5,0.0
Pkm,0.04277795202409243,0.20615426496685574,4,-0.1086245021424216,0.3377124032776204,0.35822973626144167,0.41725022219929697,0.3154517842373492,0.5051466886295536,14.9175574815,14.867069952,4,1,Non-ECM,Non-ECM,0.04277795202409243,0.446336905420042,4.709088832054143,0.5,0.0
Pla2g12a,-0.0253920293261313,,1,-0.0253920293261313,-0.0253920293261313,0.2096810191720748,,0.2350730484982061,,15.345088342,15.37963932,1,1,Non-ECM,Non-ECM,0.0253920293261313,0.0,,0.0,1.0
Pla2g15,0.2504647543012206,,1,0.2504647543012206,0.2504647543012206,-2.732256461809331,,-2.9827212161105514,,12.40067505,12.304568094,1,1,Non-ECM,Non-ECM,0.2504647543012206,0.0,,1.0,1.0
Pla2g7,0.4151469795374391,0.19455925589085266,3,0.1997398713028976,0.57810573562092,0.4720569625158937,0.6888139990679653,0.05690998297845459,0.8802822741582742,14.95351868,14.534127253333333,3,1,Non-ECM,Non-ECM,0.4151469795374391,0.37836586431802244,0.4675253346957164,1.0,1.0
Plaa,-0.049941224667077996,0.12695348077533467,4,-0.1697267277606158,0.1004597980274789,0.28986700558605677,0.36894877922391406,0.3398082302531347,0.28168566194101136,14.8706838495,14.918159352,4,1,Non-ECM,Non-ECM,0.049941224667077996,0.27018652578809466,2.4921560407121786,0.5,0.0
Plat,0.2621862381857784,,1,0.2621862381857784,0.2621862381857784,-0.3477567222913018,,-0.6099429604770803,,28.3853325,27.3690425,1,1,ECM Regulators,Matrisome-associated,0.2621862381857784,0.0,,1.0,1.0
Plau,-0.12198193914372,,1,-0.12198193914372,-0.12198193914372,-1.1112982623611207,,-0.9893163232174008,,25.9893025,26.182345,1,1,ECM Regulators,Matrisome-associated,0.12198193914372,0.0,,0.0,1.0
Plg,0.0285395569753484,0.06890814729540447,8,-0.0441471864951616,0.1103477180432894,0.41822415607791597,0.2565754109693852,0.3896845991025676,0.29170722609531435,184691.6708294857,195375.33202210165,8,5,ECM Regulators,Matrisome-associated,0.0285395569753484,0.154494904538451,2.332741393275135,0.5,0.0
Plod1,-0.19877750739666653,0.032436561628316825,3,-0.2332920860925814,-0.1689230587121674,-0.6248678293348369,0.47137308729821953,-0.42609032193817037,0.5018032482258085,26166.55895865514,38266.13486687019,3,3,ECM Regulators,Matrisome-associated,0.19877750739666653,0.064369027380414,0.1623634314543363,0.0,1.0
Plod2,-0.251103037074124,,1,-0.251103037074124,-0.251103037074124,-1.2196460890243384,,-0.9685430519502144,,36470.49296875,60150.4,1,1,ECM Regulators,Matrisome-associated,0.251103037074124,0.0,,0.0,1.0
Plod3,-0.10197764416604373,0.04944805373364931,3,-0.1494729171839359,-0.050784437909636,-1.1952076703591894,0.579374563511704,-1.0932300261931456,0.5506624196546867,40119.86295419429,48189.074861749956,3,3,ECM Regulators,Matrisome-associated,0.10197764416604373,0.09868847927429991,0.48018241370833875,0.0,1.0
Pltp,0.1040030880932255,0.16662583194437502,3,-0.0350842817098209,0.2886779831078543,-1.577962195990552,0.5927521567937294,-1.6819652840837775,0.4321170722120082,13.185797379999999,13.150787774666668,3,1,Non-ECM,Non-ECM,0.1040030880932255,0.3237622648176752,1.5868660148017613,0.6666666666666666,0.33333333333333326
Plxdc1,-0.055375662471803554,0.04573803409255559,2,-0.0877173365367911,-0.023033988406816,-1.240188995259285,0.09701622637440074,-1.1848133327874817,0.05127819228184523,24.26344741482732,24.324850230421653,2,1,ECM-affiliated Proteins,Matrisome-associated,0.055375662471803554,0.0646833481299751,0.8113081441026364,0.0,1.0
Plxdc2,-0.022827464873917902,0.0870826064100227,5,-0.1222921987184469,0.1067043972414581,-0.75540838243992,0.764397491699757,-0.7325809175660021,0.7021128606962618,6040.340422293385,5926.194991673516,5,4,ECM-affiliated Proteins,Matrisome-associated,0.022827464873917902,0.228996595959905,3.6547155507653417,0.4,0.19999999999999996
Plxna1,-0.0597917103000149,0.04557206972799565,5,-0.1012686695888537,0.0090724989723898,-0.19750482802792418,1.0499227960847992,-0.13771311772790928,1.0662495826450131,7809.429114118672,7099.830752604222,5,4,ECM-affiliated Proteins,Matrisome-associated,0.0597917103000149,0.1103411685612435,0.7496428296406143,0.2,0.6
Plxna2,-0.07521656207364995,0.040204979977086525,2,-0.1036457760529172,-0.0467873480943827,0.33005445472596445,0.07288864977032905,0.4052710167996144,0.03268366979324256,28.88133161438224,28.963524443919567,2,1,ECM-affiliated Proteins,Matrisome-associated,0.07521656207364995,0.05685842795853449,0.527509754877627,0.0,1.0
Plxna4,-0.0663087849315957,0.018876673382968164,2,-0.0796566086869361,-0.0529609611762553,1.2165736893925363,8.133351085014357e-05,1.2828824743241323,0.018795339872117532,31.49028166734154,31.52472496358715,2,1,ECM-affiliated Proteins,Matrisome-associated,0.0663087849315957,0.026695647510680792,0.2804488805161477,0.0,1.0
Plxnb1,0.032533249142842634,0.08122060822752929,5,-0.0415623244020968,0.1345951393402051,-0.07004080558005707,0.906286411382096,-0.10257405472289968,0.9874060787675515,16591.817608391586,12326.826960827628,5,4,ECM-affiliated Proteins,Matrisome-associated,0.032533249142842634,0.1761574637423019,2.422091813458079,0.6,0.19999999999999996
Plxnb2,-0.10543440114765527,0.13058652123306896,6,-0.281653585454962,0.0606055059131795,0.14383633604673304,0.379195413228887,0.2492707371943883,0.3406370316941534,233924.7718357468,198539.6126289192,6,5,ECM-affiliated Proteins,Matrisome-associated,0.10543440114765527,0.3422590913681415,1.226920242186619,0.16666666666666666,0.6666666666666667
Plxnc1,-0.04112602717818975,0.0027009795934639616,2,-0.0430359081645746,-0.0392161461918049,-0.17993878893067783,0.025514154389454438,-0.13881276175248805,0.02281317479599055,27.384757635727837,27.377778871369664,2,1,ECM-affiliated Proteins,Matrisome-associated,0.04112602717818975,0.003819761972769703,0.06411664651022116,0.0,1.0
Plxnd1,-0.10369477808367118,0.08707908035831505,4,-0.2310717988154738,-0.0342380594058863,-0.2717051342966878,0.5285818272204652,-0.16801035621301658,0.4802978770974125,22.024516865475253,22.06116749749564,4,3,ECM-affiliated Proteins,Matrisome-associated,0.10369477808367118,0.19683373940958748,0.8317423462010892,0.0,1.0
Podn,-0.0900297749020446,0.028555527428716164,3,-0.1226786866429643,-0.069711002027091,-1.2412088057508621,0.5790774667067984,-1.1511790308488175,0.5586819803290947,17.894952460666666,17.991818032666668,3,2,Proteoglycans,Core matrisome,0.0900297749020446,0.0529676846158733,0.3136943649420667,0.0,1.0
Pon1,0.014787324684155936,0.0775787853879946,3,-0.0476491101862022,0.1016358993246071,-0.7520857760012535,0.7893156777335659,-0.7668731006854094,0.8171399915101885,13.987564483333331,14.002676964666668,3,1,Non-ECM,Non-ECM,0.014787324684155936,0.1492850095108093,4.913991885265539,0.3333333333333333,0.33333333333333337
Pon2,-0.07961975271916313,0.09840649567996274,3,-0.169123184498446,0.0257594335680544,0.8130175128243934,0.27259324158425025,0.8926372655435563,0.18233406004282493,15.559162497333332,15.601210561333334,3,1,Non-ECM,Non-ECM,0.07961975271916313,0.1948826180665004,1.220625124251612,0.3333333333333333,0.33333333333333337
Pon3,0.01056247478953845,0.2566295907130419,4,-0.142135914880391,0.393018246960845,0.1799728201118841,0.3363611463099366,0.16941034532234567,0.3396696151242752,14.777376112999999,14.7744263835,4,1,Non-ECM,Non-ECM,0.01056247478953845,0.535154161841236,22.195040022507673,0.25,0.5
Postn,-0.2931370628254711,0.6376130615596891,9,-1.625733060152383,0.348033280531292,0.5044480613798408,1.064279803905187,0.7975851242053119,0.9631336969357306,10726.978852300872,6358.150848289137,8,5,ECM Glycoproteins,Core matrisome,0.2931370628254711,1.973766340683675,2.1677413088809643,0.3333333333333333,0.33333333333333337
Ppbp,-0.121264392662642,,1,-0.121264392662642,-0.121264392662642,-1.1525934162651326,,-1.0313290236024906,,42444.7859375,52082.6583984375,1,1,Secreted Factors,Matrisome-associated,0.121264392662642,0.0,,0.0,1.0
Ppia,0.09816358718028863,0.2554934623511405,4,-0.2524038069390222,0.3346106570688496,1.310936795970212,0.5428036311761574,1.2127732087899235,0.5100599867823088,15.880222899,15.7428760265,4,1,Non-ECM,Non-ECM,0.09816358718028863,0.5870144640078718,2.5764846716025875,0.75,0.5
Ppp1r1a,0.4411375943374869,0.44688612269101113,2,0.1251413865645095,0.7571338021104643,-0.3021657810405571,0.4345586434440879,-0.743303375378044,0.8814447661350989,14.687995234999999,14.31867366,2,1,Non-ECM,Non-ECM,0.4411375943374869,0.6319924155459549,1.0107399334830136,1.0,1.0
Ppt1,0.7948489901554838,0.3708793106979916,4,0.4109373578123056,1.2756924115094672,0.8444443774056305,0.5911377699245909,0.049595387250146894,0.3680370602249223,15.3906988945,14.657427411,4,1,Non-ECM,Non-ECM,0.7948489901554838,0.8647550536971615,0.466017190805926,1.0,1.0
Prdx4,-0.7672755421509808,,1,-0.7672755421509808,-0.7672755421509808,-0.393978351948078,,0.3732971902029028,,13.800514642,14.46160398,1,1,Non-ECM,Non-ECM,0.7672755421509808,0.0,,0.0,1.0
Prelp,0.0034399486581073503,0.2614270992646981,10,-0.5927712296106207,0.2321723742666679,0.9654645904750702,0.7140507205422163,0.9620246418169627,0.5997719568599674,662702.0544788379,579626.6287781748,10,6,Proteoglycans,Core matrisome,0.0034399486581073503,0.8249436038772886,58.88065817773184,0.7,0.3999999999999999
Prg2,0.02257030986898943,0.1801481042089125,9,-0.2733849967466825,0.3870799185768715,1.5191270914835717,1.8250797164820933,1.4965567816145822,1.8841173579130241,32.573614656067996,32.33282004077503,3,2,Proteoglycans,Core matrisome,0.02257030986898943,0.660464915323554,7.643009583252301,0.4444444444444444,0.11111111111111116
Prkaca,-0.06250208101655164,0.35214051449210054,4,-0.4019270956474635,0.3489706417700978,-0.28467539224297067,0.5212600595074838,-0.22217331122641903,0.7599141144367387,14.349068535,14.4144726955,4,1,Non-ECM,Non-ECM,0.06250208101655164,0.7508977374175613,5.545338181914324,0.5,0.0
Prkacb,0.10634188899265487,0.16693221413805365,4,-0.0375477637660989,0.2720565975206288,-0.4873354227316888,0.4269492852895589,-0.5936773117243437,0.4989649787206561,14.1552080505,14.0759080465,4,1,Non-ECM,Non-ECM,0.10634188899265487,0.3096043612867277,1.555145113474539,0.5,0.0
Prl7c1,-0.2931709184794331,,1,-0.2931709184794331,-0.2931709184794331,-1.7452726710978508,,-1.4521017526184177,,11103.81728515625,19839.31875,1,1,Secreted Factors,Matrisome-associated,0.2931709184794331,0.0,,0.0,1.0
Prss1,-0.1834868151613529,,1,-0.1834868151613529,-0.1834868151613529,1.1932146033374564,,1.3767014184988091,,8563541.8,13045521.55,1,1,ECM Regulators,Matrisome-associated,0.1834868151613529,0.0,,0.0,1.0
Prss23,0.8889247121519863,,1,0.8889247121519863,0.8889247121519863,-0.945083528537036,,-1.8340082406890224,,13.33318903,12.414410908,1,1,Non-ECM,Non-ECM,0.8889247121519863,0.0,,1.0,1.0
Psap,0.2231065192356274,0.29206526256573934,4,-0.0264615912188893,0.6198154974303466,0.9682339606374339,0.44133581358334956,0.7451274414018065,0.37501085205404266,15.542871224,15.308976013999999,4,1,Non-ECM,Non-ECM,0.2231065192356274,0.6462770886492358,1.3032430451461323,0.75,0.5
Ptgis,-0.3533424613203947,,1,-0.3533424613203947,-0.3533424613203947,-0.7370745177231204,,-0.3837320564027256,,14.211634466,14.615677392,1,1,Non-ECM,Non-ECM,0.3533424613203947,0.0,,0.0,1.0
Ptn,-0.10832824796272161,0.03516074665063896,2,-0.1331906503509706,-0.0834658455744726,0.6098358786272642,0.004621360922552736,0.7181641265899859,0.030539385728086222,29.706090075885133,29.877740017115038,2,1,Secreted Factors,Matrisome-associated,0.10832824796272161,0.049724804776498,0.3216071537396991,0.0,1.0
Pxdn,-0.3760570618204606,0.32160776114930717,7,-0.72465117408789,-0.0134768969194438,-0.6053165554937632,0.7980571011165183,-0.22925949367330253,0.9286424721427156,15323.51905105211,18129.748096111085,7,5,ECM Glycoproteins,Core matrisome,0.3760570618204606,0.7111742771684463,0.8529418852323308,0.0,1.0
Pzp,0.05871402075621072,0.2489214415617406,6,-0.2741865778839689,0.4373733170279663,0.8671056470457486,0.8429400522097806,0.8083916262895379,1.023367285970837,16.089248384463414,15.939768643674121,6,3,ECM Regulators,Matrisome-associated,0.05871402075621072,0.7115598949119352,4.168559383699696,0.6666666666666666,0.33333333333333326
Qsox1,-0.10080245818161429,0.030720536138817568,2,-0.1225251576070586,-0.07907975875617,-0.722134968970224,1.28735012476723,-0.6213325107886097,1.3180706609060477,13.928213076999999,14.019500664999999,2,1,Non-ECM,Non-ECM,0.10080245818161429,0.04344539885088859,0.30176615267985496,0.0,1.0
REG1A,,,0,,,-1.0446214457671574,0.07539034215224641,,,24.805500000000002,,2,1,ECM-affiliated Proteins,Matrisome-associated,,,,0.0,1.0
REG3A,,,0,,,-0.6405203047237933,0.17241553821036434,,,26.17305,,2,1,ECM-affiliated Proteins,Matrisome-associated,,,,0.0,1.0
REG4,,,0,,,-1.222123226462556,,,,24.492,,1,1,ECM-affiliated Proteins,Matrisome-associated,,,,0.0,1.0
Rab35,-0.16047460521572177,0.08841315644613702,4,-0.2159737676552688,-0.0291555657387838,1.3209261877217016,0.6923565519243534,1.4814007929374235,0.7635778886488578,15.889674164,15.9936557495,4,1,Non-ECM,Non-ECM,0.16047460521572177,0.186818201916485,0.5475359814505916,0.0,1.0
Rab5b,0.06638916200118529,0.2705023925753401,4,-0.3081536007402623,0.3138802329168109,-1.0049712194431266,0.5512500119728063,-1.071360381444312,0.46097893956905905,13.6348191195,13.608991292999999,4,1,Non-ECM,Non-ECM,0.06638916200118529,0.6220338336570732,4.014034075250591,0.75,0.5
Rap2b,-0.0781232246885975,,1,-0.0781232246885975,-0.0781232246885975,-0.8864403316794333,,-0.8083171069908357,,13.383902862,13.488659572,1,1,Non-ECM,Non-ECM,0.0781232246885975,0.0,,0.0,1.0
Rbmx,0.007144697528488129,0.13075728440157897,3,-0.1359188932007386,0.1204745093510704,0.2983571345505864,0.44316226907152967,0.29121243702209826,0.39555501820244515,14.688846504666666,14.677800652666667,3,1,Non-ECM,Non-ECM,0.007144697528488129,0.256393402551809,16.054283654392624,0.6666666666666666,0.33333333333333326
Rbmxl1,0.3015174309437946,,1,0.3015174309437946,0.3015174309437946,-0.0430533035772179,,-0.3445707345210125,,15.081473214,14.80332065,1,1,Non-ECM,Non-ECM,0.3015174309437946,0.0,,1.0,1.0
Rbp4,0.2406578311431465,,1,0.2406578311431465,0.2406578311431465,-0.6563238693504336,,-0.8969817004935802,,13.619666412,13.309618592,1,1,Non-ECM,Non-ECM,0.2406578311431465,0.0,,1.0,1.0
Retn,-0.02245917274240379,0.27145360108352845,2,-0.2144058548460747,0.1694875093612671,-0.8035962585371537,1.904452484847837,-0.7811370857947498,2.1759060859313655,14.128562119,14.234975835,2,1,Non-ECM,Non-ECM,0.02245917274240379,0.38389336420734177,11.571320270508116,0.5,0.0
Rnh1,0.16564272813652675,0.10321924224072952,4,0.074350351497417,0.3125228673338512,1.3007488434561447,0.32456705080264314,1.1351061153196178,0.408122375375043,15.833735772499999,15.6407521835,4,1,Non-ECM,Non-ECM,0.16564272813652675,0.2381725158364342,0.6194044192325286,1.0,1.0
Rnpep,-0.026816475449267317,0.32992822322018145,4,-0.3093051086029355,0.4165950889226302,-0.19010151844609108,0.24354603393032745,-0.16328504299682375,0.562541462092163,14.419424823,14.4478539685,4,1,Non-ECM,Non-ECM,0.026816475449267317,0.7259001975255657,11.860892434841945,0.5,0.0
Rpsa,-0.14062636673719567,0.15719781319010642,4,-0.3732079389611911,-0.0334683371908717,1.0727897431726916,0.30320720690848196,1.2134161099098872,0.35067857581805384,15.633995029,15.732939895,4,1,Non-ECM,Non-ECM,0.14062636673719567,0.33973960177031937,1.1099473693468773,0.0,1.0
S100A1,-0.19408738246277257,0.20903068579264653,4,-0.3606613451369672,0.094339722980969,0.05830682340579376,0.7880896902315108,0.42718783021121787,0.6047962476132017,21.548889998004633,25.913641464120218,5,3,Secreted Factors,Matrisome-associated,0.19408738246277257,0.45500106811793617,1.0714720919100684,0.2,0.6
S100A10,-0.048906274071570055,0.6359001164257395,6,-0.7341743686284004,0.6970670375844872,0.2598280257974523,1.2012836615701388,0.30873429986902234,0.8585460269765783,52.03295235498465,46.35096600451998,6,4,Secreted Factors,Matrisome-associated,0.048906274071570055,1.4312414062128875,12.74188723273154,0.5,0.0
S100A11,-0.17955150035647158,0.3522839544509097,7,-0.5367977348998474,0.4329488806061267,-0.20228420397638372,0.6716081564234945,-0.02273270361991212,0.5677419059753306,2835.7362971463954,1941.597426269814,7,4,Secreted Factors,Matrisome-associated,0.17955150035647158,0.9697466155059741,1.9511549544333802,0.2857142857142857,0.4285714285714286
S100A12,0.1774218460866638,,1,0.1774218460866638,0.1774218460866638,-0.4069706788285171,1.0657357698670098,0.1691964649108475,,19.821336480130455,14.94631247912829,2,2,Secreted Factors,Matrisome-associated,0.1774218460866638,0.0,,0.5,0.0
S100A13,-0.1836507250872749,0.24323198419692524,5,-0.561328768132521,0.1194208817465013,0.1227157450905566,0.9576124627097609,0.37589884758578185,0.9153198842848367,52.739117200421404,52.274859545684045,6,4,Secreted Factors,Matrisome-associated,0.1836507250872749,0.6807496498790223,1.3172544222718974,0.16666666666666666,0.6666666666666667
S100A14,-0.2361670994378339,,1,-0.2361670994378339,-0.2361670994378339,-0.1705957476915382,,0.0655713517462956,,9.49260785305865,9.88673946537614,1,1,Secreted Factors,Matrisome-associated,0.2361670994378339,0.0,,0.0,1.0
S100A16,-0.15188232525836945,0.13538186395931417,4,-0.3373376090068558,-0.0123602252484678,-0.47770183155944074,0.9479678957326476,-0.09136152766361003,0.8076809235171837,299.66809982790977,329.05380521564547,6,5,Secreted Factors,Matrisome-associated,0.15188232525836945,0.32497738375838797,0.8855298591941241,0.0,1.0
S100A2,,,0,,,,,-0.5415718463406053,,,7.79664797891254,1,1,Secreted Factors,Matrisome-associated,,,,0.0,1.0
S100A3,,,0,,,,,-0.0889289340112904,,,9.354871970301437,1,1,Secreted Factors,Matrisome-associated,,,,0.0,1.0
S100A4,-0.038305191757887,0.20547656615757978,4,-0.2952211003722323,0.2077901427801574,0.4924260035520568,0.9636298055146173,0.5785022127010593,0.706103936398838,25.551876523733128,23.277265577399994,5,3,Secreted Factors,Matrisome-associated,0.038305191757887,0.5030112431523897,5.227720740386637,0.2,0.6
S100A6,-0.03548778143380882,0.18243155801590863,4,-0.2549667693993702,0.1851341882241547,0.9073146937678549,1.5208922750547755,1.1512354303962105,1.4073810979855,62.099641843451295,57.62142832266089,6,4,Secreted Factors,Matrisome-associated,0.03548778143380882,0.44010095762352486,4.999798585914334,0.3333333333333333,0.33333333333333337
S100A7,0.41961148294373474,0.6031528212530969,3,0.00347061002848,1.1113278706948342,-0.21592851015960324,0.668963321050557,-0.6355399931033379,0.45743829105840395,58.17827252490502,56.35473057694816,3,3,Secreted Factors,Matrisome-associated,0.41961148294373474,1.1078572606663541,1.4339903823638136,1.0,1.0
S100A7A,0.30812756427078014,0.1282084109279174,2,0.2174705274984983,0.398784601043062,0.3470555773476025,0.8968201763517595,0.038928013076822365,1.0250285872796772,4926.2616133347665,5493.65683257882,2,1,Secreted Factors,Matrisome-associated,0.30812756427078014,0.18131407354456372,0.41474273324786176,1.0,1.0
S100A7L2,,,0,,,0.2655681272688695,,,,29.6403,,1,1,Secreted Factors,Matrisome-associated,,,,0.0,1.0
S100A8,0.016216805507629734,0.49146233966660063,6,-0.7432473520827342,0.5487056550795729,0.07846407115575178,0.6439387651083319,0.1965914776084036,0.4180088799711858,16291.021749203672,8516.976229648562,7,5,Secreted Factors,Matrisome-associated,0.016216805507629734,1.291953007162307,28.545501048310385,0.42857142857142855,0.1428571428571429
S100A9,0.2156586334038839,0.44528292171087863,11,-0.3487525010239158,0.845889555844985,0.24067241694271402,1.0054999624028418,0.025013783538830173,1.0920764038474198,7643.392725479162,2370.0863683040734,8,5,Secreted Factors,Matrisome-associated,0.2156586334038839,1.194642056868901,2.0552281472246023,0.5454545454545454,0.09090909090909083
S100B,0.09911267055447555,0.16122555748171805,2,-0.0148910144414288,0.2131163555503799,-0.6858274242529383,0.07129199995776916,-0.5543971104215843,0.592591513128834,25.943555555555555,21.98197835324115,4,2,Secreted Factors,Matrisome-associated,0.09911267055447555,0.22800736999180868,1.6104410819206785,0.25,0.5
S100P,0.3931621484629073,,1,0.3931621484629073,0.3931621484629073,1.0908638402130346,,0.6977016917501273,,16.102632038641207,15.404843866781793,1,1,Secreted Factors,Matrisome-associated,0.3931621484629073,0.0,,1.0,1.0
S100a1,0.06664291970185453,0.02297721517068979,4,0.0362471739701131,0.0913701468159399,0.9409488435334297,0.8561128012855483,0.8743059238315751,0.8726566800657114,27.924648090518208,27.59121591331485,4,3,Secreted Factors,Matrisome-associated,0.06664291970185453,0.0551229728458268,0.3396839650323349,1.0,1.0
S100a10,-0.041437857063096,0.21095439155650034,6,-0.359368013299244,0.2188220334986502,0.4001156513981639,0.6526491431183538,0.44155350846126,0.7301343161907229,471663.4889011988,281206.0505354748,6,5,Secreted Factors,Matrisome-associated,0.041437857063096,0.5781900467978942,4.970901128274605,0.3333333333333333,0.33333333333333337
S100a11,-0.03729843049084935,0.09407372606087225,6,-0.2075832949788922,0.0744199278224221,0.10393464740682888,0.5380977994461297,0.1412330778976782,0.5704396835136392,273103.4557097635,279774.49349454,6,5,Secreted Factors,Matrisome-associated,0.03729843049084935,0.2820032228013143,2.456333715381608,0.16666666666666666,0.6666666666666667
S100a13,-0.020891183373268066,0.1428292636912952,5,-0.1625135363458032,0.1931146410069723,1.0000752940057267,0.6462782706033109,1.020966477378995,0.700146186866472,175849.3401206955,109426.63674580988,5,4,Secreted Factors,Matrisome-associated,0.020891183373268066,0.3556281773527755,6.524510861560275,0.4,0.19999999999999996
