Protein_ID,Protein_Name,Gene_Symbol,Tissue,Tissue_Compartment,Species,Abundance_Young,Abundance_Old,Method,Study_ID,Canonical_Gene_Symbol,Matrisome_Category,Matrisome_Division,Match_Level,Match_Confidence,Abundance_Young_log2,Abundance_Old_log2,Zscore_Young,Zscore_Old,Zscore_Delta
Q9NS98,Semaphorin-3G OS=Homo sapiens GN=SEMA3G PE=2 SV=1,SEMA3G,Kidney_Glomerular,Glomerular,Homo sapiens,43037.252369562535,37336.83903051083,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,SEMA3G,ECM-affiliated Proteins,Matrisome-associated,exact_gene,100,15.393331875916216,15.188350811929267,0.7391798009505182,0.6522033732239342,-0.08697642772658398
Q9NSB2,"Keratin, type II cuticular Hb4 OS=Homo sapiens GN=KRT84 PE=2 SV=2",KRT84,Kidney_Glomerular,Glomerular,Homo sapiens,95099.16139934288,58037.71562481503,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,16.53716016910883,15.824727973002823,1.088504057624017,0.8602072144549411,-0.22829684316907595
Q9NSD9,Phenylalanine--tRNA ligase beta subunit OS=Homo sapiens GN=FARSB PE=1 SV=3,FARSB,Kidney_Glomerular,Glomerular,Homo sapiens,5119.2922586612,9942.861960484392,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,12.322010444123231,13.279590553869571,-0.19879933678515116,0.028313186788387543,0.2271125235735387
Q9NSE4,"Isoleucine--tRNA ligase, mitochondrial OS=Homo sapiens GN=IARS2 PE=1 SV=2",IARS2,Kidney_Glomerular,Glomerular,Homo sapiens,14903.915916400494,24693.203428649533,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.863500616177813,14.591884811393076,0.27197054338583504,0.4572447435554455,0.18527420016961044
Q9NSV4,Protein diaphanous homolog 3 OS=Homo sapiens GN=DIAPH3 PE=1 SV=4,DIAPH3,Kidney_Glomerular,Glomerular,Homo sapiens,91211.56829991082,63885.29609626057,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,16.47694500848623,15.963218879199788,1.070114395163182,0.9054738302711587,-0.16464056489202328
Q9NTI5,Sister chromatid cohesion protein PDS5 homolog B OS=Homo sapiens GN=PDS5B PE=1 SV=1,PDS5B,Kidney_Glomerular,Glomerular,Homo sapiens,91505.5277465923,76098.83380588803,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,16.481587043292816,16.215605682585984,1.0715320689241075,0.9879680299243668,-0.08356403899974063
Q9NTJ5,Phosphatidylinositide phosphatase SAC1 OS=Homo sapiens GN=SACM1L PE=1 SV=2,SACM1L,Kidney_Glomerular,Glomerular,Homo sapiens,2475.544393508737,4746.41551470829,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.274112767019783,12.212926610977688,-0.5188264591273735,-0.3203325707837927,0.19849388834358078
Q9NTX5,Ethylmalonyl-CoA decarboxylase OS=Homo sapiens GN=ECHDC1 PE=1 SV=2,ECHDC1,Kidney_Glomerular,Glomerular,Homo sapiens,2332.5097142596364,5505.87871209491,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.188285757828739,12.427019118430314,-0.5450379598977277,-0.25035510042046355,0.2946828594772642
Q9NU22,Midasin OS=Homo sapiens GN=MDN1 PE=1 SV=2,MDN1,Kidney_Glomerular,Glomerular,Homo sapiens,16985.160219581932,11730.049772079166,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,14.052072142710394,13.518044500606141,0.3295601385443176,0.10625334541103097,-0.2233067931332866
Q9NUB1,"Acetyl-coenzyme A synthetase 2-like, mitochondrial OS=Homo sapiens GN=ACSS1 PE=1 SV=2",ACSS1,Kidney_Glomerular,Glomerular,Homo sapiens,2388.33680585703,3842.68861304684,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.222394518067366,11.908275749127153,-0.5346211714799869,-0.4199096036747068,0.11471156780528008
Q9NUI1,"Peroxisomal 2,4-dienoyl-CoA reductase OS=Homo sapiens GN=DECR2 PE=1 SV=1",DECR2,Kidney_Glomerular,Glomerular,Homo sapiens,6874.752243495731,19626.996697792467,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,12.747301845254704,14.260625313349722,-0.06891567902458459,0.348970512090202,0.41788619111478664
Q9NUJ1,"Mycophenolic acid acyl-glucuronide esterase, mitochondrial OS=Homo sapiens GN=ABHD10 PE=1 SV=1",ABHD10,Kidney_Glomerular,Glomerular,Homo sapiens,137134.62171278082,115509.86887411588,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,17.065243842003404,16.817669081342604,1.2497803939353136,1.184756204086226,-0.06502418984908753
Q9NUQ8,ATP-binding cassette sub-family F member 3 OS=Homo sapiens GN=ABCF3 PE=1 SV=2,ABCF3,Kidney_Glomerular,Glomerular,Homo sapiens,77093.36387993126,34256.74580792713,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,16.234337772767727,15.064142603396393,0.9960223371284653,0.6116051461541958,-0.3844171909742695
Q9NV31,U3 small nucleolar ribonucleoprotein protein IMP3 OS=Homo sapiens GN=IMP3 PE=1 SV=1,IMP3,Kidney_Glomerular,Glomerular,Homo sapiens,849.486626589684,1108.6824934348476,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,9.73214474029662,10.115931230901959,-0.9897422757364541,-1.0057485800000796,-0.01600630426362548
Q9NV70,Exocyst complex component 1 OS=Homo sapiens GN=EXOC1 PE=1 SV=4,EXOC1,Kidney_Glomerular,Glomerular,Homo sapiens,13288.486443997985,9502.988779896565,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.697997734049705,13.214317417602414,0.22142609399531166,0.006978255393522004,-0.21444783860178965
Q9NVD7,Alpha-parvin OS=Homo sapiens GN=PARVA PE=1 SV=1,PARVA,Kidney_Glomerular,Glomerular,Homo sapiens,3855.552161230467,4948.506335411056,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.913095908646893,12.273068922385447,-0.3236815127187087,-0.30067468147138954,0.02300683124731917
Q9NVH1,DnaJ homolog subfamily C member 11 OS=Homo sapiens GN=DNAJC11 PE=1 SV=2,DNAJC11,Kidney_Glomerular,Glomerular,Homo sapiens,3322.0487947121933,5569.968609934634,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.698291761975048,12.443712471699618,-0.38928252933378904,-0.2448987738653375,0.14438375546845153
Q9NVH2,Integrator complex subunit 7 OS=Homo sapiens GN=INTS7 PE=1 SV=1,INTS7,Kidney_Glomerular,Glomerular,Homo sapiens,9934.810231843936,6063.843177676844,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.278421903853316,12.566254625850743,0.09328796708080381,-0.20484510705373116,-0.29813307413453494
Q9NVH6,"Trimethyllysine dioxygenase, mitochondrial OS=Homo sapiens GN=TMLHE PE=1 SV=1",TMLHE,Kidney_Glomerular,Glomerular,Homo sapiens,2030.6487276609532,2364.599357795567,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,10.988435266166809,11.207990041575338,-0.6060721420919611,-0.6488023516234578,-0.042730209531496643
Q9NVJ2,ADP-ribosylation factor-like protein 8B OS=Homo sapiens GN=ARL8B PE=1 SV=1,ARL8B,Kidney_Glomerular,Glomerular,Homo sapiens,932.7110864452796,1209.365340713418,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,9.86683240284419,10.241226865782126,-0.948608770049864,-0.9647949208514915,-0.016186150801627552
Q9NVM1,Protein eva-1 homolog B OS=Homo sapiens GN=EVA1B PE=1 SV=1,EVA1B,Kidney_Glomerular,Glomerular,Homo sapiens,5690.855899458397,6166.431325649614,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,12.474683422322626,12.590454030867042,-0.15217312991386175,-0.19693538070465294,-0.044762250790791186
Q9NVN8,Guanine nucleotide-binding protein-like 3-like protein OS=Homo sapiens GN=GNL3L PE=1 SV=1,GNL3L,Kidney_Glomerular,Glomerular,Homo sapiens,1989.206852725966,3668.25993006094,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,10.958702670151084,11.841273393262473,-0.6151524534148929,-0.44180974127214884,0.17334271214274405
Q9NVP1,ATP-dependent RNA helicase DDX18 OS=Homo sapiens GN=DDX18 PE=1 SV=2,DDX18,Kidney_Glomerular,Glomerular,Homo sapiens,15845.939054827802,12568.554227331668,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.951916580363074,13.617645865789836,0.29897270896514544,0.13880867237328526,-0.16016403659186018
Q9NVQ4,Fas apoptotic inhibitory molecule 1 OS=Homo sapiens GN=FAIM PE=1 SV=1,FAIM,Kidney_Glomerular,Glomerular,Homo sapiens,1409.236565661343,1756.636298941963,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,10.461721478122449,10.779420854576195,-0.7669301166527419,-0.7888828613933043,-0.021952744740562413
Q9NVR7,TBCC domain-containing protein 1 OS=Homo sapiens GN=TBCCD1 PE=2 SV=1,TBCCD1,Kidney_Glomerular,Glomerular,Homo sapiens,8285.275450027839,23939.21620324948,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.016508063437346,14.547148560817806,0.013299687231178598,0.4426224212423207,0.4293227340111421
Q9NVS9,Pyridoxine-5'-phosphate oxidase OS=Homo sapiens GN=PNPO PE=1 SV=1,PNPO,Kidney_Glomerular,Glomerular,Homo sapiens,2150.8390952550103,962.0608582144412,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.071354488413274,9.911483158217258,-0.5807486771562032,-1.072573706751884,-0.49182502959568075
Q9NW13,RNA-binding protein 28 OS=Homo sapiens GN=RBM28 PE=1 SV=3,RBM28,Kidney_Glomerular,Glomerular,Homo sapiens,755.713720702853,5676.882691718656,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,9.563603794030707,12.471137327133333,-1.0412145475134158,-0.23593478894514583,0.8052797585682699
Q9NWU1,"3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial OS=Homo sapiens GN=OXSM PE=1 SV=1",OXSM,Kidney_Glomerular,Glomerular,Homo sapiens,72378.98805121642,61577.36962734207,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,16.14330324909394,15.910136050087651,0.9682204655510355,0.888123376744343,-0.08009708880669242
Q9NWV4,UPF0587 protein C1orf123 OS=Homo sapiens GN=C1orf123 PE=1 SV=1,C1orf123,Kidney_Glomerular,Glomerular,Homo sapiens,8779.256696372813,7704.698123279431,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.100047403143739,12.911709953065667,0.038812535549065455,-0.09193088035018473,-0.1307434158992502
Q9NX20,"39S ribosomal protein L16, mitochondrial OS=Homo sapiens GN=MRPL16 PE=1 SV=1",MRPL16,Kidney_Glomerular,Glomerular,Homo sapiens,27085.037340472667,22908.48332038474,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,14.725261723719964,14.483657301329346,0.5351517045040454,0.421869907377877,-0.11328179712616837
Q9NX40,OCIA domain-containing protein 1 OS=Homo sapiens GN=OCIAD1 PE=1 SV=1,OCIAD1,Kidney_Glomerular,Glomerular,Homo sapiens,603.2705956129666,1349.7599408261704,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,9.239050930595242,10.399555584082805,-1.140332735484097,-0.9130441925127092,0.2272885429713879
Q9NXF1,Testis-expressed sequence 10 protein OS=Homo sapiens GN=TEX10 PE=1 SV=2,TEX10,Kidney_Glomerular,Glomerular,Homo sapiens,139.80359055998912,2623.0694620712097,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,7.137540313643703,11.357590194884578,-1.782132416893484,-0.5999046091517213,1.1822278077417627
Q9NY12,H/ACA ribonucleoprotein complex subunit 1 OS=Homo sapiens GN=GAR1 PE=1 SV=1,GAR1,Kidney_Glomerular,Glomerular,Homo sapiens,661156.5285051124,347178.858567972,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,19.334634526073913,18.405323727556254,1.9428505151525357,1.7036910200428343,-0.23915949510970136
Q9NY93,Probable ATP-dependent RNA helicase DDX56 OS=Homo sapiens GN=DDX56 PE=1 SV=1,DDX56,Kidney_Glomerular,Glomerular,Homo sapiens,13589.983067901596,14660.675692757177,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.730362192968363,13.839762379029082,0.23131017416860744,0.211408839036496,-0.019901335132111453
Q9NYL9,Tropomodulin-3 OS=Homo sapiens GN=TMOD3 PE=1 SV=1,TMOD3,Kidney_Glomerular,Glomerular,Homo sapiens,22074.323568598917,32827.28055865467,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,14.430146963850909,15.002651567642962,0.445023890095038,0.5915064178836689,0.14648252778863086
Q9NYQ3,Hydroxyacid oxidase 2 OS=Homo sapiens GN=HAO2 PE=1 SV=1,HAO2,Kidney_Glomerular,Glomerular,Homo sapiens,846.2645183334911,3267.46816006243,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,9.72666864305174,11.674398927823365,-0.9914146715068021,-0.4963537003233337,0.49506097118346837
Q9NYY8,FAST kinase domain-containing protein 2 OS=Homo sapiens GN=FASTKD2 PE=1 SV=1,FASTKD2,Kidney_Glomerular,Glomerular,Homo sapiens,11381.795175767968,28284.422590048835,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.474567250994863,14.787771104853691,0.15319060106701193,0.521271399407733,0.3680807983407211
Q9NZ01,Very-long-chain enoyl-CoA reductase OS=Homo sapiens GN=TECR PE=1 SV=1,TECR,Kidney_Glomerular,Glomerular,Homo sapiens,88598.4523095868,58404.02664000447,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,16.435010160127877,15.83380491982819,1.057307525619319,0.863174071095649,-0.19413345452366992
Q9NZ45,CDGSH iron-sulfur domain-containing protein 1 OS=Homo sapiens GN=CISD1 PE=1 SV=1,CISD1,Kidney_Glomerular,Glomerular,Homo sapiens,2891.7620196875764,4515.65922955792,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.498231925890625,12.141040354874878,-0.4503806451491884,-0.3438290416123112,0.1065516035368772
Q9NZB2,Constitutive coactivator of PPAR-gamma-like protein 1 OS=Homo sapiens GN=FAM120A PE=1 SV=2,FAM120A,Kidney_Glomerular,Glomerular,Homo sapiens,2522.948402108617,2188.6146023139013,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.301466701803898,11.096461245694075,-0.5104725890645115,-0.6852562336453021,-0.17478364458079054
Q9NZJ7,Mitochondrial carrier homolog 1 OS=Homo sapiens GN=MTCH1 PE=1 SV=1,MTCH1,Kidney_Glomerular,Glomerular,Homo sapiens,2179.1859331103433,2129.6599505965437,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.090235462479667,11.057084644683512,-0.5749824425996116,-0.6981267210949156,-0.12314427849530396
Q9NZL9,Methionine adenosyltransferase 2 subunit beta OS=Homo sapiens GN=MAT2B PE=1 SV=1,MAT2B,Kidney_Glomerular,Glomerular,Homo sapiens,8871.87502978558,7263.995949773013,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.115185933624534,12.826746278219582,0.04343583079259596,-0.11970178699817682,-0.1631376177907728
Q9NZM1,Myoferlin OS=Homo sapiens GN=MYOF PE=1 SV=1,MYOF,Kidney_Glomerular,Glomerular,Homo sapiens,29606.173851473664,20693.844482250668,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,14.853659164389294,14.336983786584492,0.5743641814007333,0.3739287549607868,-0.2004354264399465
Q9NZN4,EH domain-containing protein 2 OS=Homo sapiens GN=EHD2 PE=1 SV=2,EHD2,Kidney_Glomerular,Glomerular,Homo sapiens,8202.587326672523,7755.502451872027,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.002039204961404,12.921190546248258,0.008880909288630093,-0.08883208938194713,-0.09771299867057723
Q9NZZ3,Charged multivesicular body protein 5 OS=Homo sapiens GN=CHMP5 PE=1 SV=1,CHMP5,Kidney_Glomerular,Glomerular,Homo sapiens,33141.86466382757,13808.021092842731,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,15.01641068511679,13.753323431617746,0.6240683671941517,0.18315573035611585,-0.44091263683803583
Q9P0J0,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13 OS=Homo sapiens GN=NDUFA13 PE=1 SV=3,NDUFA13,Kidney_Glomerular,Glomerular,Homo sapiens,3701.59727801066,3754.071217598647,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.854321924473293,11.87462455439952,-0.3416310410311068,-0.4309087063979282,-0.08927766536682141
Q9P0J6,"39S ribosomal protein L36, mitochondrial OS=Homo sapiens GN=MRPL36 PE=1 SV=1",MRPL36,Kidney_Glomerular,Glomerular,Homo sapiens,14577.358029342247,11573.99648651342,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,13.831540616613232,13.498724135117861,0.2622099847795945,0.0999383635396361,-0.16227162123995842
Q9P0K7,Ankycorbin OS=Homo sapiens GN=RAI14 PE=1 SV=2,RAI14,Kidney_Glomerular,Glomerular,Homo sapiens,42338.600111923435,43072.655404883,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,15.36972002302652,15.394518141269918,0.7319687597405173,0.7195904497287695,-0.012378310011747828
Q9P0M6,Core histone macro-H2A.2 OS=Homo sapiens GN=H2AFY2 PE=1 SV=3,H2AFY2,Kidney_Glomerular,Glomerular,Homo sapiens,154939.64558501166,112570.85878061313,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,17.241356130454857,16.78048669553332,1.303564947631445,1.1726029095502983,-0.1309620380811467
Q9P0X4,Voltage-dependent T-type calcium channel subunit alpha-1I OS=Homo sapiens GN=CACNA1I PE=1 SV=1,CACNA1I,Kidney_Glomerular,Glomerular,Homo sapiens,65032.2354587878,42314.96901156256,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,15.988889580418704,15.368914583466196,0.9210626531842439,0.7112217672899308,-0.20984088589431305
Q9P0Z9,Peroxisomal sarcosine oxidase OS=Homo sapiens GN=PIPOX PE=1 SV=2,PIPOX,Kidney_Glomerular,Glomerular,Homo sapiens,2046.65914761525,3052.6370740062134,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,10.999759869643167,11.576312892099816,-0.6026136171411056,-0.5284137324074545,0.07419988473365113
Q9P107,GEM-interacting protein OS=Homo sapiens GN=GMIP PE=1 SV=2,GMIP,Kidney_Glomerular,Glomerular,Homo sapiens,449.2354999323357,2930.146123441173,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,8.814536003912796,11.517249175688233,-1.2699792585616467,-0.5477190762231607,0.722260182338486
Q9P242,Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter 2 OS=Homo sapiens GN=NYAP2 PE=1 SV=3,NYAP2,Kidney_Glomerular,Glomerular,Homo sapiens,6086.412461633457,5166.983183890613,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,12.571613405725593,12.335385660313683,-0.12257078959483773,-0.2803060672989507,-0.15773527770411294
Q9P265,Disco-interacting protein 2 homolog B OS=Homo sapiens GN=DIP2B PE=1 SV=3,DIP2B,Kidney_Glomerular,Glomerular,Homo sapiens,620473.2477145976,378964.452285743,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,19.243011808135833,18.531706808089552,1.9148690095116925,1.7450001175805052,-0.16986889193118726
Q9P287,BRCA2 and CDKN1A-interacting protein OS=Homo sapiens GN=BCCIP PE=1 SV=1,BCCIP,Kidney_Glomerular,Glomerular,Homo sapiens,44461.174150460305,26988.306792377,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,15.440290875809021,14.720100301887994,0.7535210424019768,0.49915277570931804,-0.2543682666926588
Q9P291,Armadillo repeat-containing X-linked protein 1 OS=Homo sapiens GN=ARMCX1 PE=1 SV=1,ARMCX1,Kidney_Glomerular,Glomerular,Homo sapiens,445.0748705181873,1045.7375614117025,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,8.801142066422514,10.031684059013266,-1.2740697564847787,-1.0332852931909409,0.24078446329383785
Q9P2D7,"Dynein heavy chain 1, axonemal OS=Homo sapiens GN=DNAH1 PE=2 SV=4",DNAH1,Kidney_Glomerular,Glomerular,Homo sapiens,102820.54582674956,193854.820486314,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,16.649783081385028,17.564624526836596,1.1228990060174318,1.4289032467441725,0.3060042407267407
Q9P2E9,Ribosome-binding protein 1 OS=Homo sapiens GN=RRBP1 PE=1 SV=1,RRBP1,Kidney_Glomerular,Glomerular,Homo sapiens,68185.39766599574,64544.72939261489,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,16.057196347874328,15.978034023681202,0.9419234859763799,0.9103162525782821,-0.03160723339809779
Q9P2J5,"Leucine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=LARS PE=1 SV=2",LARS,Kidney_Glomerular,Glomerular,Homo sapiens,33544.10509429703,43843.18880955647,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,15.033814643101833,15.420098017402797,0.6293835222069137,0.7279513916659003,0.09856786945898655
Q9P2M7,Cingulin OS=Homo sapiens GN=CGN PE=1 SV=2,CGN,Kidney_Glomerular,Glomerular,Homo sapiens,27050.460193371033,17863.3368153511,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,14.72341885001109,14.12479473674365,0.5345888923299396,0.30457344158091043,-0.23001545074902913
Q9P2Q2,FERM domain-containing protein 4A OS=Homo sapiens GN=FRMD4A PE=1 SV=3,FRMD4A,Kidney_Glomerular,Glomerular,Homo sapiens,4994.233498645147,8578.982888355591,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,12.286336402011907,13.06675905512477,-0.20969416104963454,-0.041252115019723694,0.16844204602991084
Q9P2R7,"Succinyl-CoA ligase [ADP-forming] subunit beta, mitochondrial OS=Homo sapiens GN=SUCLA2 PE=1 SV=3",SUCLA2,Kidney_Glomerular,Glomerular,Homo sapiens,39951.21878043227,49860.28397727914,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,15.285988006223077,15.605632413678554,0.7063970679894808,0.7885944654065256,0.08219739741704479
Q9UBC0,Hepatocyte nuclear factor 6 OS=Homo sapiens GN=ONECUT1 PE=2 SV=1,ONECUT1,Kidney_Glomerular,Glomerular,Homo sapiens,108422.79095657384,81224.60565614524,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,16.72632183010561,16.309646975554003,1.1462738793814315,1.0187060126305334,-0.12756786675089815
Q9UBD6,Ammonium transporter Rh type C OS=Homo sapiens GN=RHCG PE=1 SV=1,RHCG,Kidney_Glomerular,Glomerular,Homo sapiens,1736.0880630393997,1698.4542397707844,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,10.762455179119012,10.730855800443074,-0.6750862820645339,-0.8047566520118105,-0.12967036994727654
Q9UBF2,Coatomer subunit gamma-2 OS=Homo sapiens GN=COPG2 PE=1 SV=1,COPG2,Kidney_Glomerular,Glomerular,Homo sapiens,3313.4750426765836,2783.05984779139,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,11.694564674366452,11.442974509204982,-0.3904207789436108,-0.5719962138699698,-0.18157543492635897
Q9UBG0,C-type mannose receptor 2 OS=Homo sapiens GN=MRC2 PE=1 SV=2,MRC2,Kidney_Glomerular,Glomerular,Homo sapiens,28878.749362666465,22938.6330780237,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,14.817770601178715,14.485554695020488,0.5634038425620925,0.42249008233107477,-0.14091376023101776
Q9UBI6,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12 OS=Homo sapiens GN=GNG12 PE=1 SV=3,GNG12,Kidney_Glomerular,Glomerular,Homo sapiens,35565.414848267734,26250.943527048064,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,15.118227935301382,14.680136614253522,0.6551632749254496,0.4860903953377423,-0.16907287958770728
Q9UBN7,Histone deacetylase 6 OS=Homo sapiens GN=HDAC6 PE=1 SV=2,HDAC6,Kidney_Glomerular,Glomerular,Homo sapiens,140296.59727765678,158068.51817714624,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,17.098130776158047,17.270199662408128,1.2598240376327217,1.3326686448427991,0.07284460721007746
Q9UBQ7,Glyoxylate reductase/hydroxypyruvate reductase OS=Homo sapiens GN=GRHPR PE=1 SV=1,GRHPR,Kidney_Glomerular,Glomerular,Homo sapiens,16610.5279663076,17265.796565615467,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,14.019897161340355,14.075712830245777,0.3197339246646091,0.28853071454577295,-0.031203210118836144
Q9UBS3,DnaJ homolog subfamily B member 9 OS=Homo sapiens GN=DNAJB9 PE=1 SV=1,DNAJB9,Kidney_Glomerular,Glomerular,Homo sapiens,5493.98693794227,5671.423433644583,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,12.423900336430167,12.469749515197556,-0.16768224420710492,-0.2363884039257036,-0.06870615971859867
Q9UBT2,SUMO-activating enzyme subunit 2 OS=Homo sapiens GN=UBA2 PE=1 SV=2,UBA2,Kidney_Glomerular,Glomerular,Homo sapiens,520.5454173204628,461.0144121716407,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,9.02664908104318,8.851794045840842,-1.2052000924575412,-1.418939697500401,-0.21373960504285971
Q9UBU9,Nuclear RNA export factor 1 OS=Homo sapiens GN=NXF1 PE=1 SV=1,NXF1,Kidney_Glomerular,Glomerular,Homo sapiens,63483.1552638356,39944.540990206595,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,15.95410894033652,15.285746847650103,0.9104406731933261,0.6840378745068372,-0.22640279868648894
Q9UBV8,Peflin OS=Homo sapiens GN=PEF1 PE=1 SV=1,PEF1,Kidney_Glomerular,Glomerular,Homo sapiens,538.306185734738,689.645210057561,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,9.074960771143413,9.431800966756327,-1.1904457404858835,-1.2293608205849154,-0.038915080099031885
Q9UBW7,Zinc finger MYM-type protein 2 OS=Homo sapiens GN=ZMYM2 PE=1 SV=1,ZMYM2,Kidney_Glomerular,Glomerular,Homo sapiens,21327.94310428233,190872.77578907684,Label-free LC-MS/MS (Progenesis + Mascot),Randles_2021,,,,unmatched,0,14.380524858308663,17.5422593784468,0.42986933828312535,1.421593058605222,0.9917237203220965
